onset	duration	trial_type	value	sample	attend	chapter
51.55	64.0	Stimulus/S  1	1	51550	Female	0
51.551	64.0	Stimulus/S  4	4	51551	Female	0
51.552	64.0	Stimulus/S  4	4	51552	Female	0
51.553	64.0	Stimulus/S  4	4	51553	Female	0
51.554	64.0	Stimulus/S  4	4	51554	Female	0
51.555	64.0	Stimulus/S  4	4	51555	Female	0
51.556	64.0	Stimulus/S  4	4	51556	Female	0
51.557	64.0	Stimulus/S  4	4	51557	Female	0
115.531	64.0	Stimulus/S  2	2	115531	Female	0
132.341	64.0	Stimulus/S  1	1	132341	Female	1
132.342	64.0	Stimulus/S  4	4	132342	Female	1
132.343	64.0	Stimulus/S  4	4	132343	Female	1
132.344	64.0	Stimulus/S  4	4	132344	Female	1
132.345	64.0	Stimulus/S  4	4	132345	Female	1
132.346	64.0	Stimulus/S  4	4	132346	Female	1
132.347	64.0	Stimulus/S  4	4	132347	Female	1
132.348	64.0	Stimulus/S  8	8	132348	Female	1
196.323	64.0	Stimulus/S  2	2	196323	Female	1
220.194	64.0	Stimulus/S  1	1	220194	Male	0
220.195	64.0	Stimulus/S  8	8	220195	Male	0
220.196	64.0	Stimulus/S  4	4	220196	Male	0
220.197	64.0	Stimulus/S  4	4	220197	Male	0
220.198	64.0	Stimulus/S  4	4	220198	Male	0
220.199	64.0	Stimulus/S  4	4	220199	Male	0
220.2	64.0	Stimulus/S  4	4	220200	Male	0
220.201	64.0	Stimulus/S  4	4	220201	Male	0
284.176	64.0	Stimulus/S  2	2	284176	Male	0
299.876	64.0	Stimulus/S  1	1	299876	Male	1
299.877	64.0	Stimulus/S  8	8	299877	Male	1
299.878	64.0	Stimulus/S  4	4	299878	Male	1
299.879	64.0	Stimulus/S  4	4	299879	Male	1
299.88	64.0	Stimulus/S  4	4	299880	Male	1
299.881	64.0	Stimulus/S  4	4	299881	Male	1
299.882	64.0	Stimulus/S  4	4	299882	Male	1
299.883	64.0	Stimulus/S  8	8	299883	Male	1
363.858	64.0	Stimulus/S  2	2	363858	Male	1
379.153	64.0	Stimulus/S  1	1	379153	Male	2
379.154	64.0	Stimulus/S  8	8	379154	Male	2
379.155	64.0	Stimulus/S  4	4	379155	Male	2
379.156	64.0	Stimulus/S  4	4	379156	Male	2
379.157	64.0	Stimulus/S  4	4	379157	Male	2
379.158	64.0	Stimulus/S  4	4	379158	Male	2
379.159	64.0	Stimulus/S  8	8	379159	Male	2
379.16	64.0	Stimulus/S  4	4	379160	Male	2
443.134	64.0	Stimulus/S  2	2	443134	Male	2
461.822	64.0	Stimulus/S  1	1	461822	Male	3
461.823	64.0	Stimulus/S  8	8	461823	Male	3
461.824	64.0	Stimulus/S  4	4	461824	Male	3
461.825	64.0	Stimulus/S  4	4	461825	Male	3
461.826	64.0	Stimulus/S  4	4	461826	Male	3
461.827	64.0	Stimulus/S  4	4	461827	Male	3
461.828	64.0	Stimulus/S  8	8	461828	Male	3
461.829	64.0	Stimulus/S  8	8	461829	Male	3
525.803	64.0	Stimulus/S  2	2	525803	Male	3
542.506	64.0	Stimulus/S  1	1	542506	Female	2
542.507	64.0	Stimulus/S  4	4	542507	Female	2
542.508	64.0	Stimulus/S  4	4	542508	Female	2
542.509	64.0	Stimulus/S  4	4	542509	Female	2
542.51	64.0	Stimulus/S  4	4	542510	Female	2
542.511	64.0	Stimulus/S  4	4	542511	Female	2
542.512	64.0	Stimulus/S  8	8	542512	Female	2
542.513	64.0	Stimulus/S  4	4	542513	Female	2
606.488	64.0	Stimulus/S  2	2	606488	Female	2
618.647	64.0	Stimulus/S  1	1	618647	Female	3
618.648	64.0	Stimulus/S  4	4	618648	Female	3
618.649	64.0	Stimulus/S  4	4	618649	Female	3
618.65	64.0	Stimulus/S  4	4	618650	Female	3
618.651	64.0	Stimulus/S  4	4	618651	Female	3
618.652	64.0	Stimulus/S  4	4	618652	Female	3
618.653	64.0	Stimulus/S  8	8	618653	Female	3
618.654	64.0	Stimulus/S  8	8	618654	Female	3
682.628	64.0	Stimulus/S  2	2	682628	Female	3
717.06	64.0	Stimulus/S  1	1	717060	Female	4
717.061	64.0	Stimulus/S  4	4	717061	Female	4
717.062	64.0	Stimulus/S  4	4	717062	Female	4
717.063	64.0	Stimulus/S  4	4	717063	Female	4
717.064	64.0	Stimulus/S  4	4	717064	Female	4
717.065	64.0	Stimulus/S  8	8	717065	Female	4
717.066	64.0	Stimulus/S  4	4	717066	Female	4
717.067	64.0	Stimulus/S  4	4	717067	Female	4
781.042	64.0	Stimulus/S  2	2	781042	Female	4
797.339	64.0	Stimulus/S  1	1	797339	Female	5
797.34	64.0	Stimulus/S  4	4	797340	Female	5
797.341	64.0	Stimulus/S  4	4	797341	Female	5
797.342	64.0	Stimulus/S  4	4	797342	Female	5
797.343	64.0	Stimulus/S  4	4	797343	Female	5
797.344	64.0	Stimulus/S  8	8	797344	Female	5
797.345	64.0	Stimulus/S  4	4	797345	Female	5
797.346	64.0	Stimulus/S  8	8	797346	Female	5
861.321	64.0	Stimulus/S  2	2	861321	Female	5
876.957	64.0	Stimulus/S  1	1	876957	Male	4
876.958	64.0	Stimulus/S  8	8	876958	Male	4
876.959	64.0	Stimulus/S  4	4	876959	Male	4
876.96	64.0	Stimulus/S  4	4	876960	Male	4
876.961	64.0	Stimulus/S  4	4	876961	Male	4
876.962	64.0	Stimulus/S  8	8	876962	Male	4
876.963	64.0	Stimulus/S  4	4	876963	Male	4
876.964	64.0	Stimulus/S  4	4	876964	Male	4
940.939	64.0	Stimulus/S  2	2	940939	Male	4
958.901	64.0	Stimulus/S  1	1	958901	Male	5
958.902	64.0	Stimulus/S  8	8	958902	Male	5
958.903	64.0	Stimulus/S  4	4	958903	Male	5
958.904	64.0	Stimulus/S  4	4	958904	Male	5
958.905	64.0	Stimulus/S  4	4	958905	Male	5
958.906	64.0	Stimulus/S  8	8	958906	Male	5
958.907	64.0	Stimulus/S  4	4	958907	Male	5
958.908	64.0	Stimulus/S  8	8	958908	Male	5
1022.882	64.0	Stimulus/S  2	2	1022882	Male	5
1335.242	64.0	Stimulus/S  1	1	1335242	Male	6
1335.243	64.0	Stimulus/S  8	8	1335243	Male	6
1335.244	64.0	Stimulus/S  4	4	1335244	Male	6
1335.245	64.0	Stimulus/S  4	4	1335245	Male	6
1335.246	64.0	Stimulus/S  4	4	1335246	Male	6
1335.247	64.0	Stimulus/S  8	8	1335247	Male	6
1335.248	64.0	Stimulus/S  8	8	1335248	Male	6
1335.249	64.0	Stimulus/S  4	4	1335249	Male	6
1399.223	64.0	Stimulus/S  2	2	1399223	Male	6
1422.433	64.0	Stimulus/S  1	1	1422433	Male	7
1422.434	64.0	Stimulus/S  8	8	1422434	Male	7
1422.435	64.0	Stimulus/S  4	4	1422435	Male	7
1422.436	64.0	Stimulus/S  4	4	1422436	Male	7
1422.437	64.0	Stimulus/S  4	4	1422437	Male	7
1422.438	64.0	Stimulus/S  8	8	1422438	Male	7
1422.439	64.0	Stimulus/S  8	8	1422439	Male	7
1422.44	64.0	Stimulus/S  8	8	1422440	Male	7
1486.415	64.0	Stimulus/S  2	2	1486415	Male	7
1534.585	64.0	Stimulus/S  1	1	1534585	Female	6
1534.586	64.0	Stimulus/S  4	4	1534586	Female	6
