onset	duration	trial_type	value	sample	attend	chapter
40.4168	64.0	Stimulus/S  1	1	404168	Female	0
40.4169	64.0	Stimulus/S  4	4	404169	Female	0
40.417	64.0	Stimulus/S  4	4	404170	Female	0
40.4171	64.0	Stimulus/S  4	4	404171	Female	0
40.4172	64.0	Stimulus/S  4	4	404172	Female	0
40.4173	64.0	Stimulus/S  4	4	404173	Female	0
40.4174	64.0	Stimulus/S  4	4	404174	Female	0
40.4175	64.0	Stimulus/S  4	4	404175	Female	0
104.3984	64.0	Stimulus/S  2	2	1043984	Female	0
120.8108	64.0	Stimulus/S  1	1	1208108	Female	1
120.8109	64.0	Stimulus/S  4	4	1208109	Female	1
120.811	64.0	Stimulus/S  4	4	1208110	Female	1
120.8111	64.0	Stimulus/S  4	4	1208111	Female	1
120.8112	64.0	Stimulus/S  4	4	1208112	Female	1
120.8113	64.0	Stimulus/S  4	4	1208113	Female	1
120.8114	64.0	Stimulus/S  4	4	1208114	Female	1
120.8115	64.0	Stimulus/S  8	8	1208115	Female	1
184.7924	64.0	Stimulus/S  2	2	1847924	Female	1
214.9872	64.0	Stimulus/S  1	1	2149872	Male	0
214.9873	64.0	Stimulus/S  8	8	2149873	Male	0
214.9874	64.0	Stimulus/S  4	4	2149874	Male	0
214.9875	64.0	Stimulus/S  4	4	2149875	Male	0
214.9876	64.0	Stimulus/S  4	4	2149876	Male	0
214.9877	64.0	Stimulus/S  4	4	2149877	Male	0
214.9878	64.0	Stimulus/S  4	4	2149878	Male	0
214.9879	64.0	Stimulus/S  4	4	2149879	Male	0
278.9688	64.0	Stimulus/S  2	2	2789688	Male	0
293.6512	64.0	Stimulus/S  1	1	2936512	Male	1
293.6513	64.0	Stimulus/S  8	8	2936513	Male	1
293.6514	64.0	Stimulus/S  4	4	2936514	Male	1
293.6515	64.0	Stimulus/S  4	4	2936515	Male	1
293.6516	64.0	Stimulus/S  4	4	2936516	Male	1
293.6517	64.0	Stimulus/S  4	4	2936517	Male	1
293.6518	64.0	Stimulus/S  4	4	2936518	Male	1
293.6519	64.0	Stimulus/S  8	8	2936519	Male	1
357.6328	64.0	Stimulus/S  2	2	3576328	Male	1
385.9255	64.0	Stimulus/S  1	1	3859255	Male	2
385.9256	64.0	Stimulus/S  8	8	3859256	Male	2
385.9257	64.0	Stimulus/S  4	4	3859257	Male	2
385.9258	64.0	Stimulus/S  4	4	3859258	Male	2
385.9259	64.0	Stimulus/S  4	4	3859259	Male	2
385.926	64.0	Stimulus/S  4	4	3859260	Male	2
385.9261	64.0	Stimulus/S  8	8	3859261	Male	2
385.9262	64.0	Stimulus/S  4	4	3859262	Male	2
449.9071	64.0	Stimulus/S  2	2	4499071	Male	2
474.2837	64.0	Stimulus/S  1	1	4742837	Male	3
474.2838	64.0	Stimulus/S  8	8	4742838	Male	3
474.2839	64.0	Stimulus/S  4	4	4742839	Male	3
474.284	64.0	Stimulus/S  4	4	4742840	Male	3
474.2841	64.0	Stimulus/S  4	4	4742841	Male	3
474.2842	64.0	Stimulus/S  4	4	4742842	Male	3
474.2843	64.0	Stimulus/S  8	8	4742843	Male	3
474.2844	64.0	Stimulus/S  8	8	4742844	Male	3
538.2653	64.0	Stimulus/S  2	2	5382653	Male	3
560.7319	64.0	Stimulus/S  1	1	5607319	Female	2
560.732	64.0	Stimulus/S  4	4	5607320	Female	2
560.7321	64.0	Stimulus/S  4	4	5607321	Female	2
560.7322	64.0	Stimulus/S  4	4	5607322	Female	2
560.7323	64.0	Stimulus/S  4	4	5607323	Female	2
560.7324	64.0	Stimulus/S  4	4	5607324	Female	2
560.7325	64.0	Stimulus/S  8	8	5607325	Female	2
560.7326	64.0	Stimulus/S  4	4	5607326	Female	2
624.7135	64.0	Stimulus/S  2	2	6247135	Female	2
636.7078	64.0	Stimulus/S  1	1	6367078	Female	3
636.7079	64.0	Stimulus/S  4	4	6367079	Female	3
636.708	64.0	Stimulus/S  4	4	6367080	Female	3
636.7081	64.0	Stimulus/S  4	4	6367081	Female	3
636.7082	64.0	Stimulus/S  4	4	6367082	Female	3
636.7083	64.0	Stimulus/S  4	4	6367083	Female	3
636.7084	64.0	Stimulus/S  8	8	6367084	Female	3
636.7085	64.0	Stimulus/S  8	8	6367085	Female	3
700.6894	64.0	Stimulus/S  2	2	7006894	Female	3
717.4618	64.0	Stimulus/S  1	1	7174618	Female	4
717.4619	64.0	Stimulus/S  4	4	7174619	Female	4
717.462	64.0	Stimulus/S  4	4	7174620	Female	4
717.4621	64.0	Stimulus/S  4	4	7174621	Female	4
717.4622	64.0	Stimulus/S  4	4	7174622	Female	4
717.4623	64.0	Stimulus/S  8	8	7174623	Female	4
717.4624	64.0	Stimulus/S  4	4	7174624	Female	4
717.4625	64.0	Stimulus/S  4	4	7174625	Female	4
781.4434	64.0	Stimulus/S  2	2	7814434	Female	4
798.9099	64.0	Stimulus/S  1	1	7989099	Female	5
798.91	64.0	Stimulus/S  4	4	7989100	Female	5
798.9101	64.0	Stimulus/S  4	4	7989101	Female	5
798.9102	64.0	Stimulus/S  4	4	7989102	Female	5
798.9103	64.0	Stimulus/S  4	4	7989103	Female	5
798.9104	64.0	Stimulus/S  8	8	7989104	Female	5
798.9105	64.0	Stimulus/S  4	4	7989105	Female	5
798.9106	64.0	Stimulus/S  8	8	7989106	Female	5
862.8915	64.0	Stimulus/S  2	2	8628915	Female	5
886.5441	64.0	Stimulus/S  1	1	8865441	Male	4
886.5442	64.0	Stimulus/S  8	8	8865442	Male	4
886.5443	64.0	Stimulus/S  4	4	8865443	Male	4
886.5444	64.0	Stimulus/S  4	4	8865444	Male	4
886.5445	64.0	Stimulus/S  4	4	8865445	Male	4
886.5446	64.0	Stimulus/S  8	8	8865446	Male	4
886.5447	64.0	Stimulus/S  4	4	8865447	Male	4
886.5448	64.0	Stimulus/S  4	4	8865448	Male	4
950.5257	64.0	Stimulus/S  2	2	9505257	Male	4
967.7141	64.0	Stimulus/S  1	1	9677141	Male	5
967.7142	64.0	Stimulus/S  8	8	9677142	Male	5
967.7143	64.0	Stimulus/S  4	4	9677143	Male	5
967.7144	64.0	Stimulus/S  4	4	9677144	Male	5
967.7145	64.0	Stimulus/S  4	4	9677145	Male	5
967.7146	64.0	Stimulus/S  8	8	9677146	Male	5
967.7147	64.0	Stimulus/S  4	4	9677147	Male	5
967.7148	64.0	Stimulus/S  8	8	9677148	Male	5
1031.6957	64.0	Stimulus/S  2	2	10316957	Male	5
1069.6707	64.0	Stimulus/S  1	1	10696707	Male	6
1069.6708	64.0	Stimulus/S  8	8	10696708	Male	6
1069.6709	64.0	Stimulus/S  4	4	10696709	Male	6
1069.671	64.0	Stimulus/S  4	4	10696710	Male	6
1069.6711	64.0	Stimulus/S  4	4	10696711	Male	6
1069.6712	64.0	Stimulus/S  8	8	10696712	Male	6
1069.6713	64.0	Stimulus/S  8	8	10696713	Male	6
1069.6714	64.0	Stimulus/S  4	4	10696714	Male	6
1133.6523	64.0	Stimulus/S  2	2	11336523	Male	6
1156.8768	64.0	Stimulus/S  1	1	11568768	Male	7
1156.8769	64.0	Stimulus/S  8	8	11568769	Male	7
