onset	duration	trial_type	value	sample	attend	chapter
60.9004	64.0	Stimulus/S  1	1	609004	Female	0
60.9005	64.0	Stimulus/S  4	4	609005	Female	0
60.9006	64.0	Stimulus/S  4	4	609006	Female	0
60.9007	64.0	Stimulus/S  4	4	609007	Female	0
60.9008	64.0	Stimulus/S  4	4	609008	Female	0
60.9009	64.0	Stimulus/S  4	4	609009	Female	0
60.901	64.0	Stimulus/S  4	4	609010	Female	0
60.9011	64.0	Stimulus/S  4	4	609011	Female	0
124.8812	64.0	Stimulus/S  2	2	1248812	Female	0
161.6796	64.0	Stimulus/S  1	1	1616796	Female	1
161.6797	64.0	Stimulus/S  4	4	1616797	Female	1
161.6798	64.0	Stimulus/S  4	4	1616798	Female	1
161.6799	64.0	Stimulus/S  4	4	1616799	Female	1
161.68	64.0	Stimulus/S  4	4	1616800	Female	1
161.6801	64.0	Stimulus/S  4	4	1616801	Female	1
161.6802	64.0	Stimulus/S  4	4	1616802	Female	1
161.6803	64.0	Stimulus/S  8	8	1616803	Female	1
225.6604	64.0	Stimulus/S  2	2	2256604	Female	1
283.7691	64.0	Stimulus/S  1	1	2837691	Male	0
283.7692	64.0	Stimulus/S  8	8	2837692	Male	0
283.7693	64.0	Stimulus/S  4	4	2837693	Male	0
283.7694	64.0	Stimulus/S  4	4	2837694	Male	0
283.7695	64.0	Stimulus/S  4	4	2837695	Male	0
283.7696	64.0	Stimulus/S  4	4	2837696	Male	0
283.7697	64.0	Stimulus/S  4	4	2837697	Male	0
283.7698	64.0	Stimulus/S  4	4	2837698	Male	0
347.7498	64.0	Stimulus/S  2	2	3477498	Male	0
371.0961	64.0	Stimulus/S  1	1	3710961	Male	1
371.0962	64.0	Stimulus/S  8	8	3710962	Male	1
371.0963	64.0	Stimulus/S  4	4	3710963	Male	1
371.0964	64.0	Stimulus/S  4	4	3710964	Male	1
371.0965	64.0	Stimulus/S  4	4	3710965	Male	1
371.0966	64.0	Stimulus/S  4	4	3710966	Male	1
371.0967	64.0	Stimulus/S  4	4	3710967	Male	1
371.0968	64.0	Stimulus/S  8	8	3710968	Male	1
435.0768	64.0	Stimulus/S  2	2	4350768	Male	1
471.3593	64.0	Stimulus/S  1	1	4713593	Male	2
471.3594	64.0	Stimulus/S  8	8	4713594	Male	2
471.3595	64.0	Stimulus/S  4	4	4713595	Male	2
471.3596	64.0	Stimulus/S  4	4	4713596	Male	2
471.3597	64.0	Stimulus/S  4	4	4713597	Male	2
471.3598	64.0	Stimulus/S  4	4	4713598	Male	2
471.3599	64.0	Stimulus/S  8	8	4713599	Male	2
471.36	64.0	Stimulus/S  4	4	4713600	Male	2
535.34	64.0	Stimulus/S  2	2	5353400	Male	2
552.6342	64.0	Stimulus/S  1	1	5526342	Male	3
552.6343	64.0	Stimulus/S  8	8	5526343	Male	3
552.6344	64.0	Stimulus/S  4	4	5526344	Male	3
552.6345	64.0	Stimulus/S  4	4	5526345	Male	3
552.6346	64.0	Stimulus/S  4	4	5526346	Male	3
552.6347	64.0	Stimulus/S  4	4	5526347	Male	3
552.6348	64.0	Stimulus/S  8	8	5526348	Male	3
552.6349	64.0	Stimulus/S  8	8	5526349	Male	3
616.615	64.0	Stimulus/S  2	2	6166150	Male	3
632.5852	64.0	Stimulus/S  1	1	6325852	Female	2
632.5853	64.0	Stimulus/S  4	4	6325853	Female	2
632.5854	64.0	Stimulus/S  4	4	6325854	Female	2
632.5855	64.0	Stimulus/S  4	4	6325855	Female	2
632.5856	64.0	Stimulus/S  4	4	6325856	Female	2
632.5857	64.0	Stimulus/S  4	4	6325857	Female	2
632.5858	64.0	Stimulus/S  8	8	6325858	Female	2
632.5859	64.0	Stimulus/S  4	4	6325859	Female	2
696.5659	64.0	Stimulus/S  2	2	6965659	Female	2
714.1161	64.0	Stimulus/S  1	1	7141161	Female	3
714.1162	64.0	Stimulus/S  4	4	7141162	Female	3
714.1163	64.0	Stimulus/S  4	4	7141163	Female	3
714.1164	64.0	Stimulus/S  4	4	7141164	Female	3
714.1165	64.0	Stimulus/S  4	4	7141165	Female	3
714.1166	64.0	Stimulus/S  4	4	7141166	Female	3
714.1167	64.0	Stimulus/S  8	8	7141167	Female	3
714.1168	64.0	Stimulus/S  8	8	7141168	Female	3
778.0968	64.0	Stimulus/S  2	2	7780968	Female	3
840.6856	64.0	Stimulus/S  1	1	8406856	Female	4
840.6857	64.0	Stimulus/S  4	4	8406857	Female	4
840.6858	64.0	Stimulus/S  4	4	8406858	Female	4
840.6859	64.0	Stimulus/S  4	4	8406859	Female	4
840.686	64.0	Stimulus/S  4	4	8406860	Female	4
840.6861	64.0	Stimulus/S  8	8	8406861	Female	4
840.6862	64.0	Stimulus/S  4	4	8406862	Female	4
840.6863	64.0	Stimulus/S  4	4	8406863	Female	4
904.6663	64.0	Stimulus/S  2	2	9046663	Female	4
957.341	64.0	Stimulus/S  1	1	9573410	Female	5
957.3411	64.0	Stimulus/S  4	4	9573411	Female	5
957.3412	64.0	Stimulus/S  4	4	9573412	Female	5
957.3413	64.0	Stimulus/S  4	4	9573413	Female	5
957.3414	64.0	Stimulus/S  4	4	9573414	Female	5
957.3415	64.0	Stimulus/S  8	8	9573415	Female	5
957.3416	64.0	Stimulus/S  4	4	9573416	Female	5
957.3417	64.0	Stimulus/S  8	8	9573417	Female	5
1021.3217	64.0	Stimulus/S  2	2	10213217	Female	5
1082.6464	64.0	Stimulus/S  1	1	10826464	Male	4
1082.6465	64.0	Stimulus/S  8	8	10826465	Male	4
1082.6466	64.0	Stimulus/S  4	4	10826466	Male	4
1082.6467	64.0	Stimulus/S  4	4	10826467	Male	4
1082.6468	64.0	Stimulus/S  4	4	10826468	Male	4
1082.6469	64.0	Stimulus/S  8	8	10826469	Male	4
1082.647	64.0	Stimulus/S  4	4	10826470	Male	4
1082.6471	64.0	Stimulus/S  4	4	10826471	Male	4
1146.6271	64.0	Stimulus/S  2	2	11466271	Male	4
1172.2634	64.0	Stimulus/S  1	1	11722634	Male	5
1172.2635	64.0	Stimulus/S  8	8	11722635	Male	5
1172.2636	64.0	Stimulus/S  4	4	11722636	Male	5
1172.2637	64.0	Stimulus/S  4	4	11722637	Male	5
1172.2638	64.0	Stimulus/S  4	4	11722638	Male	5
1172.2639	64.0	Stimulus/S  8	8	11722639	Male	5
1172.264	64.0	Stimulus/S  4	4	11722640	Male	5
1172.2641	64.0	Stimulus/S  8	8	11722641	Male	5
1236.2441	64.0	Stimulus/S  2	2	12362441	Male	5
