onset	duration	trial_type	value	sample	attend	chapter
59.2507	64.0	Stimulus/S  1	1	592507	Female	0
59.2508	64.0	Stimulus/S  4	4	592508	Female	0
59.2509	64.0	Stimulus/S  4	4	592509	Female	0
59.251	64.0	Stimulus/S  4	4	592510	Female	0
59.2511	64.0	Stimulus/S  4	4	592511	Female	0
59.2512	64.0	Stimulus/S  4	4	592512	Female	0
59.2513	64.0	Stimulus/S  4	4	592513	Female	0
59.2514	64.0	Stimulus/S  4	4	592514	Female	0
123.2314	64.0	Stimulus/S  2	2	1232314	Female	0
145.4077	64.0	Stimulus/S  1	1	1454077	Female	1
145.4078	64.0	Stimulus/S  4	4	1454078	Female	1
145.4079	64.0	Stimulus/S  4	4	1454079	Female	1
145.408	64.0	Stimulus/S  4	4	1454080	Female	1
145.4081	64.0	Stimulus/S  4	4	1454081	Female	1
145.4082	64.0	Stimulus/S  4	4	1454082	Female	1
145.4083	64.0	Stimulus/S  4	4	1454083	Female	1
145.4084	64.0	Stimulus/S  8	8	1454084	Female	1
209.3884	64.0	Stimulus/S  2	2	2093884	Female	1
232.4427	64.0	Stimulus/S  1	1	2324427	Male	0
232.4428	64.0	Stimulus/S  8	8	2324428	Male	0
232.4429	64.0	Stimulus/S  4	4	2324429	Male	0
232.443	64.0	Stimulus/S  4	4	2324430	Male	0
232.4431	64.0	Stimulus/S  4	4	2324431	Male	0
232.4432	64.0	Stimulus/S  4	4	2324432	Male	0
232.4433	64.0	Stimulus/S  4	4	2324433	Male	0
232.4434	64.0	Stimulus/S  4	4	2324434	Male	0
296.4234	64.0	Stimulus/S  2	2	2964234	Male	0
318.0017	64.0	Stimulus/S  1	1	3180017	Male	1
318.0018	64.0	Stimulus/S  8	8	3180018	Male	1
318.0019	64.0	Stimulus/S  4	4	3180019	Male	1
318.002	64.0	Stimulus/S  4	4	3180020	Male	1
318.0021	64.0	Stimulus/S  4	4	3180021	Male	1
318.0022	64.0	Stimulus/S  4	4	3180022	Male	1
318.0023	64.0	Stimulus/S  4	4	3180023	Male	1
318.0024	64.0	Stimulus/S  8	8	3180024	Male	1
381.9824	64.0	Stimulus/S  2	2	3819824	Male	1
401.8407	64.0	Stimulus/S  1	1	4018407	Male	2
401.8408	64.0	Stimulus/S  8	8	4018408	Male	2
401.8409	64.0	Stimulus/S  4	4	4018409	Male	2
401.841	64.0	Stimulus/S  4	4	4018410	Male	2
401.8411	64.0	Stimulus/S  4	4	4018411	Male	2
401.8412	64.0	Stimulus/S  4	4	4018412	Male	2
401.8413	64.0	Stimulus/S  8	8	4018413	Male	2
401.8414	64.0	Stimulus/S  4	4	4018414	Male	2
465.8214	64.0	Stimulus/S  2	2	4658214	Male	2
495.9838	64.0	Stimulus/S  1	1	4959838	Male	3
495.9839	64.0	Stimulus/S  8	8	4959839	Male	3
495.984	64.0	Stimulus/S  4	4	4959840	Male	3
495.9841	64.0	Stimulus/S  4	4	4959841	Male	3
495.9842	64.0	Stimulus/S  4	4	4959842	Male	3
495.9843	64.0	Stimulus/S  4	4	4959843	Male	3
495.9844	64.0	Stimulus/S  8	8	4959844	Male	3
495.9845	64.0	Stimulus/S  8	8	4959845	Male	3
559.9645	64.0	Stimulus/S  2	2	5599645	Male	3
574.9107	64.0	Stimulus/S  1	1	5749107	Female	2
574.9108	64.0	Stimulus/S  4	4	5749108	Female	2
574.9109	64.0	Stimulus/S  4	4	5749109	Female	2
574.911	64.0	Stimulus/S  4	4	5749110	Female	2
574.9111	64.0	Stimulus/S  4	4	5749111	Female	2
574.9112	64.0	Stimulus/S  4	4	5749112	Female	2
574.9113	64.0	Stimulus/S  8	8	5749113	Female	2
574.9114	64.0	Stimulus/S  4	4	5749114	Female	2
638.8914	64.0	Stimulus/S  2	2	6388914	Female	2
