onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
2238.71472	171.13464583333334	Stimulus/S  8	8	55967868	4	1	1
2238.73472	171.13464583333334	Stimulus/S  4	4	55968368	4	1	1
2238.75472	171.13464583333334	Stimulus/S  4	4	55968868	4	1	1
2238.77472	171.13464583333334	Stimulus/S  8	8	55969368	4	1	1
2409.8114	171.13464583333334	Stimulus/S  2	2	60245285	4	1	1
2410.25876	171.13464583333334	Stimulus/S  1	1	60256469	4	1	1
2410.27876	171.13464583333334	Stimulus/S  8	8	60256969	4	1	1
2410.29876	171.13464583333334	Stimulus/S  4	4	60257469	4	1	1
2410.31876	171.13464583333334	Stimulus/S  4	4	60257969	4	1	1
2410.33876	171.13464583333334	Stimulus/S  8	8	60258469	4	1	1
2581.3754	171.13464583333334	Stimulus/S  2	2	64534385	4	1	1
2581.83076	171.13464583333334	Stimulus/S  1	1	64545769	4	1	1
2581.85076	171.13464583333334	Stimulus/S  8	8	64546269	4	1	1
2581.87076	171.13464583333334	Stimulus/S  4	4	64546769	4	1	1
2581.89076	171.13464583333334	Stimulus/S  4	4	64547269	4	1	1
2581.91076	171.13464583333334	Stimulus/S  8	8	64547769	4	1	1
2752.9474	171.13464583333334	Stimulus/S  2	2	68823685	4	1	1
2753.38876	171.13464583333334	Stimulus/S  1	1	68834719	4	0	1
2753.40876	171.13464583333334	Stimulus/S  8	8	68835219	4	0	1
2753.42876	171.13464583333334	Stimulus/S  4	4	68835719	4	0	1
2753.44876	171.13464583333334	Stimulus/S  4	4	68836219	4	0	1
2753.46876	171.13464583333334	Stimulus/S  4	4	68836719	4	0	1
2924.50544	171.13464583333334	Stimulus/S  2	2	73112636	4	0	1
2924.9808	171.13464583333334	Stimulus/S  1	1	73124520	4	0	1
2925.0008	171.13464583333334	Stimulus/S  8	8	73125020	4	0	1
2925.0208	171.13464583333334	Stimulus/S  4	4	73125520	4	0	1
2925.0408	171.13464583333334	Stimulus/S  4	4	73126020	4	0	1
2925.0608	171.13464583333334	Stimulus/S  4	4	73126520	4	0	1
3096.09744	171.13464583333334	Stimulus/S  2	2	77402436	4	0	1
3096.5428	171.13464583333334	Stimulus/S  1	1	77413570	4	0	1
3096.5628	171.13464583333334	Stimulus/S  8	8	77414070	4	0	1
3096.5828	171.13464583333334	Stimulus/S  4	4	77414570	4	0	1
3096.6028	171.13464583333334	Stimulus/S  4	4	77415070	4	0	1
3096.6228	171.13464583333334	Stimulus/S  4	4	77415570	4	0	1
3267.65944	171.13464583333334	Stimulus/S  2	2	81691486	4	0	1
3268.1288	171.13464583333334	Stimulus/S  1	1	81703220	4	0	1
3268.1488	171.13464583333334	Stimulus/S  8	8	81703720	4	0	1
3268.1688	171.13464583333334	Stimulus/S  4	4	81704220	4	0	1
3268.1888	171.13464583333334	Stimulus/S  4	4	81704720	4	0	1
3268.2088	171.13464583333334	Stimulus/S  4	4	81705220	4	0	1
3439.24544	171.13464583333334	Stimulus/S  2	2	85981136	4	0	1
3439.7068	171.13464583333334	Stimulus/S  1	1	85992670	1	0	1
3439.7268	171.13464583333334	Stimulus/S  4	4	85993170	1	0	1
3439.7468	171.13464583333334	Stimulus/S  4	4	85993670	1	0	1
3439.7668	171.13464583333334	Stimulus/S  8	8	85994170	1	0	1
3439.7868	171.13464583333334	Stimulus/S  4	4	85994670	1	0	1
3610.82344	171.13464583333334	Stimulus/S  2	2	90270586	1	0	1
3611.2908	171.13464583333334	Stimulus/S  1	1	90282270	1	0	1
3611.3108	171.13464583333334	Stimulus/S  4	4	90282770	1	0	1
3611.3308	171.13464583333334	Stimulus/S  4	4	90283270	1	0	1
3611.3508	171.13464583333334	Stimulus/S  8	8	90283770	1	0	1
3611.3708	171.13464583333334	Stimulus/S  4	4	90284270	1	0	1
3782.40744	171.13464583333334	Stimulus/S  2	2	94560186	1	0	1
3782.8808	171.13464583333334	Stimulus/S  1	1	94572020	1	0	1
3782.9008	171.13464583333334	Stimulus/S  4	4	94572520	1	0	1
3782.9208	171.13464583333334	Stimulus/S  4	4	94573020	1	0	1
3782.9408	171.13464583333334	Stimulus/S  8	8	94573520	1	0	1
3782.9608	171.13464583333334	Stimulus/S  4	4	94574020	1	0	1
3953.99744	171.13464583333334	Stimulus/S  2	2	98849936	1	0	1
3954.4508	171.13464583333334	Stimulus/S  1	1	98861270	1	0	1
3954.4708	171.13464583333334	Stimulus/S  4	4	98861770	1	0	1
3954.4908	171.13464583333334	Stimulus/S  4	4	98862270	1	0	1
3954.5108	171.13464583333334	Stimulus/S  8	8	98862770	1	0	1
3954.5308	171.13464583333334	Stimulus/S  4	4	98863270	1	0	1
4125.56744	171.13464583333334	Stimulus/S  2	2	103139186	1	0	1
4126.0128	171.13464583333334	Stimulus/S  1	1	103150320	3	0	1
4126.0328	171.13464583333334	Stimulus/S  4	4	103150820	3	0	1
4126.0528	171.13464583333334	Stimulus/S  8	8	103151320	3	0	1
4126.0728	171.13464583333334	Stimulus/S  8	8	103151820	3	0	1
4126.0928	171.13464583333334	Stimulus/S  4	4	103152320	3	0	1
4297.12944	171.13464583333334	Stimulus/S  2	2	107428236	3	0	1
4297.5888	171.13464583333334	Stimulus/S  1	1	107439720	3	0	1
4297.6088	171.13464583333334	Stimulus/S  4	4	107440220	3	0	1
4297.6288	171.13464583333334	Stimulus/S  8	8	107440720	3	0	1
4297.6488	171.13464583333334	Stimulus/S  8	8	107441220	3	0	1
4297.6688	171.13464583333334	Stimulus/S  4	4	107441720	3	0	1
4468.70544	171.13464583333334	Stimulus/S  2	2	111717636	3	0	1
4469.1448	171.13464583333334	Stimulus/S  1	1	111728620	3	0	1
4469.1648	171.13464583333334	Stimulus/S  4	4	111729120	3	0	1
4469.1848	171.13464583333334	Stimulus/S  8	8	111729620	3	0	1
4469.2048	171.13464583333334	Stimulus/S  8	8	111730120	3	0	1
4469.2248	171.13464583333334	Stimulus/S  4	4	111730620	3	0	1
4640.26144	171.13464583333334	Stimulus/S  2	2	116006536	3	0	1
4640.7148	171.13464583333334	Stimulus/S  1	1	116017870	3	0	1
4640.7348	171.13464583333334	Stimulus/S  4	4	116018370	3	0	1
4640.7548	171.13464583333334	Stimulus/S  8	8	116018870	3	0	1
4640.7748	171.13464583333334	Stimulus/S  8	8	116019370	3	0	1
4640.7948	171.13464583333334	Stimulus/S  4	4	116019870	3	0	1
4811.83144	171.13464583333334	Stimulus/S  2	2	120295786	3	0	1
4812.2808	171.13464583333334	Stimulus/S  1	1	120307020	2	0	1
4812.3008	171.13464583333334	Stimulus/S  4	4	120307520	2	0	1
4812.3208	171.13464583333334	Stimulus/S  8	8	120308020	2	0	1
4812.3408	171.13464583333334	Stimulus/S  4	4	120308520	2	0	1
4812.3608	171.13464583333334	Stimulus/S  4	4	120309020	2	0	1
4983.3974	171.13464583333334	Stimulus/S  2	2	124584935	2	0	1
4983.86076	171.13464583333334	Stimulus/S  1	1	124596519	2	0	1
4983.88076	171.13464583333334	Stimulus/S  4	4	124597019	2	0	1
4983.90076	171.13464583333334	Stimulus/S  8	8	124597519	2	0	1
4983.92076	171.13464583333334	Stimulus/S  4	4	124598019	2	0	1
4983.94076	171.13464583333334	Stimulus/S  4	4	124598519	2	0	1
5154.9774	171.13464583333334	Stimulus/S  2	2	128874435	2	0	1
5155.43876	171.13464583333334	Stimulus/S  1	1	128885969	2	0	1
5155.45876	171.13464583333334	Stimulus/S  4	4	128886469	2	0	1
5155.47876	171.13464583333334	Stimulus/S  8	8	128886969	2	0	1
5155.49876	171.13464583333334	Stimulus/S  4	4	128887469	2	0	1
5155.51876	171.13464583333334	Stimulus/S  4	4	128887969	2	0	1
5326.5554	171.13464583333334	Stimulus/S  2	2	133163885	2	0	1
5327.02276	171.13464583333334	Stimulus/S  1	1	133175569	2	0	1
5327.04276	171.13464583333334	Stimulus/S  4	4	133176069	2	0	1
5327.06276	171.13464583333334	Stimulus/S  8	8	133176569	2	0	1
5327.08276	171.13464583333334	Stimulus/S  4	4	133177069	2	0	1
5327.10276	171.13464583333334	Stimulus/S  4	4	133177569	2	0	1
5498.1394	171.13464583333334	Stimulus/S  2	2	137453485	2	0	1
