onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
4512.3466	171.13464583333334	Stimulus/S  8	8	112808665	4	0	1
4512.3666	171.13464583333334	Stimulus/S  4	4	112809165	4	0	1
4512.3866	171.13464583333334	Stimulus/S  4	4	112809665	4	0	1
4512.4066	171.13464583333334	Stimulus/S  4	4	112810165	4	0	1
4683.44316	171.13464583333334	Stimulus/S  2	2	117086079	4	0	1
4683.91652	171.13464583333334	Stimulus/S  1	1	117097913	4	0	1
4683.93652	171.13464583333334	Stimulus/S  8	8	117098413	4	0	1
4683.95652	171.13464583333334	Stimulus/S  4	4	117098913	4	0	1
4683.97652	171.13464583333334	Stimulus/S  4	4	117099413	4	0	1
4683.99652	171.13464583333334	Stimulus/S  4	4	117099913	4	0	1
4855.03312	171.13464583333334	Stimulus/S  2	2	121375828	4	0	1
4855.49048	171.13464583333334	Stimulus/S  1	1	121387262	1	0	1
4855.51048	171.13464583333334	Stimulus/S  4	4	121387762	1	0	1
4855.53048	171.13464583333334	Stimulus/S  4	4	121388262	1	0	1
4855.55048	171.13464583333334	Stimulus/S  8	8	121388762	1	0	1
4855.57048	171.13464583333334	Stimulus/S  4	4	121389262	1	0	1
5026.60708	171.13464583333334	Stimulus/S  2	2	125665177	1	0	1
5027.07844	171.13464583333334	Stimulus/S  1	1	125676961	1	0	1
5027.09844	171.13464583333334	Stimulus/S  4	4	125677461	1	0	1
5027.11844	171.13464583333334	Stimulus/S  4	4	125677961	1	0	1
5027.13844	171.13464583333334	Stimulus/S  8	8	125678461	1	0	1
5027.15844	171.13464583333334	Stimulus/S  4	4	125678961	1	0	1
5198.19504	171.13464583333334	Stimulus/S  2	2	129954876	1	0	1
5198.6484	171.13464583333334	Stimulus/S  1	1	129966210	1	0	1
5198.6684	171.13464583333334	Stimulus/S  4	4	129966710	1	0	1
5198.6884	171.13464583333334	Stimulus/S  4	4	129967210	1	0	1
5198.7084	171.13464583333334	Stimulus/S  8	8	129967710	1	0	1
5198.7284	171.13464583333334	Stimulus/S  4	4	129968210	1	0	1
5369.765	171.13464583333334	Stimulus/S  2	2	134244125	1	0	1
5370.23036	171.13464583333334	Stimulus/S  1	1	134255759	1	0	1
5370.25036	171.13464583333334	Stimulus/S  4	4	134256259	1	0	1
5370.27036	171.13464583333334	Stimulus/S  4	4	134256759	1	0	1
5370.29036	171.13464583333334	Stimulus/S  8	8	134257259	1	0	1
5370.31036	171.13464583333334	Stimulus/S  4	4	134257759	1	0	1
5541.34696	171.13464583333334	Stimulus/S  2	2	138533674	1	0	1
