onset	duration	trial_type	value	sample	attend	chapter
89.1325	64.0	Stimulus/S  1	1	891325	Female	0
89.1326	64.0	Stimulus/S  4	4	891326	Female	0
89.1327	64.0	Stimulus/S  4	4	891327	Female	0
89.1328	64.0	Stimulus/S  4	4	891328	Female	0
89.1329	64.0	Stimulus/S  4	4	891329	Female	0
89.133	64.0	Stimulus/S  4	4	891330	Female	0
89.1331	64.0	Stimulus/S  4	4	891331	Female	0
89.1332	64.0	Stimulus/S  4	4	891332	Female	0
153.1132	64.0	Stimulus/S  2	2	1531132	Female	0
173.7195	64.0	Stimulus/S  1	1	1737195	Female	1
173.7196	64.0	Stimulus/S  4	4	1737196	Female	1
173.7197	64.0	Stimulus/S  4	4	1737197	Female	1
173.7198	64.0	Stimulus/S  4	4	1737198	Female	1
173.7199	64.0	Stimulus/S  4	4	1737199	Female	1
173.72	64.0	Stimulus/S  4	4	1737200	Female	1
173.7201	64.0	Stimulus/S  4	4	1737201	Female	1
173.7202	64.0	Stimulus/S  8	8	1737202	Female	1
237.7002	64.0	Stimulus/S  2	2	2377002	Female	1
261.8805	64.0	Stimulus/S  1	1	2618805	Male	0
261.8806	64.0	Stimulus/S  8	8	2618806	Male	0
261.8807	64.0	Stimulus/S  4	4	2618807	Male	0
261.8808	64.0	Stimulus/S  4	4	2618808	Male	0
261.8809	64.0	Stimulus/S  4	4	2618809	Male	0
261.881	64.0	Stimulus/S  4	4	2618810	Male	0
261.8811	64.0	Stimulus/S  4	4	2618811	Male	0
261.8812	64.0	Stimulus/S  4	4	2618812	Male	0
325.8612	64.0	Stimulus/S  2	2	3258612	Male	0
353.7736	64.0	Stimulus/S  1	1	3537736	Male	1
353.7737	64.0	Stimulus/S  8	8	3537737	Male	1
353.7738	64.0	Stimulus/S  4	4	3537738	Male	1
353.7739	64.0	Stimulus/S  4	4	3537739	Male	1
353.774	64.0	Stimulus/S  4	4	3537740	Male	1
353.7741	64.0	Stimulus/S  4	4	3537741	Male	1
353.7742	64.0	Stimulus/S  4	4	3537742	Male	1
353.7743	64.0	Stimulus/S  8	8	3537743	Male	1
417.7543	64.0	Stimulus/S  2	2	4177543	Male	1
439.3446	64.0	Stimulus/S  1	1	4393446	Male	2
439.3447	64.0	Stimulus/S  8	8	4393447	Male	2
439.3448	64.0	Stimulus/S  4	4	4393448	Male	2
439.3449	64.0	Stimulus/S  4	4	4393449	Male	2
439.345	64.0	Stimulus/S  4	4	4393450	Male	2
439.3451	64.0	Stimulus/S  4	4	4393451	Male	2
439.3452	64.0	Stimulus/S  8	8	4393452	Male	2
439.3453	64.0	Stimulus/S  4	4	4393453	Male	2
503.3253	64.0	Stimulus/S  2	2	5033253	Male	2
528.3496	64.0	Stimulus/S  1	1	5283496	Male	3
528.3497	64.0	Stimulus/S  8	8	5283497	Male	3
528.3498	64.0	Stimulus/S  4	4	5283498	Male	3
528.3499	64.0	Stimulus/S  4	4	5283499	Male	3
528.35	64.0	Stimulus/S  4	4	5283500	Male	3
528.3501	64.0	Stimulus/S  4	4	5283501	Male	3
528.3502	64.0	Stimulus/S  8	8	5283502	Male	3
528.3503	64.0	Stimulus/S  8	8	5283503	Male	3
592.3303	64.0	Stimulus/S  2	2	5923303	Male	3
613.1506	64.0	Stimulus/S  1	1	6131506	Female	2
613.1507	64.0	Stimulus/S  4	4	6131507	Female	2
613.1508	64.0	Stimulus/S  4	4	6131508	Female	2
613.1509	64.0	Stimulus/S  4	4	6131509	Female	2
613.151	64.0	Stimulus/S  4	4	6131510	Female	2
613.1511	64.0	Stimulus/S  4	4	6131511	Female	2
613.1512	64.0	Stimulus/S  8	8	6131512	Female	2
613.1513	64.0	Stimulus/S  4	4	6131513	Female	2
677.1313	64.0	Stimulus/S  2	2	6771313	Female	2
692.5174	64.0	Stimulus/S  1	1	6925174	Female	3
692.5175	64.0	Stimulus/S  4	4	6925175	Female	3
692.5176	64.0	Stimulus/S  4	4	6925176	Female	3
692.5177	64.0	Stimulus/S  4	4	6925177	Female	3
692.5178	64.0	Stimulus/S  4	4	6925178	Female	3
692.5179	64.0	Stimulus/S  4	4	6925179	Female	3
692.518	64.0	Stimulus/S  8	8	6925180	Female	3
692.5181	64.0	Stimulus/S  8	8	6925181	Female	3
756.4982	64.0	Stimulus/S  2	2	7564982	Female	3
797.9146	64.0	Stimulus/S  1	1	7979146	Female	4
797.9147	64.0	Stimulus/S  4	4	7979147	Female	4
797.9148	64.0	Stimulus/S  4	4	7979148	Female	4
797.9149	64.0	Stimulus/S  4	4	7979149	Female	4
797.915	64.0	Stimulus/S  4	4	7979150	Female	4
797.9151	64.0	Stimulus/S  8	8	7979151	Female	4
797.9152	64.0	Stimulus/S  4	4	7979152	Female	4
797.9153	64.0	Stimulus/S  4	4	7979153	Female	4
861.8954	64.0	Stimulus/S  2	2	8618954	Female	4
883.3696	64.0	Stimulus/S  1	1	8833696	Female	5
883.3697	64.0	Stimulus/S  4	4	8833697	Female	5
883.3698	64.0	Stimulus/S  4	4	8833698	Female	5
883.3699	64.0	Stimulus/S  4	4	8833699	Female	5
883.37	64.0	Stimulus/S  4	4	8833700	Female	5
883.3701	64.0	Stimulus/S  8	8	8833701	Female	5
883.3702	64.0	Stimulus/S  4	4	8833702	Female	5
883.3703	64.0	Stimulus/S  8	8	8833703	Female	5
947.3504	64.0	Stimulus/S  2	2	9473504	Female	5
984.3168	64.0	Stimulus/S  1	1	9843168	Male	4
984.3169	64.0	Stimulus/S  8	8	9843169	Male	4
984.317	64.0	Stimulus/S  4	4	9843170	Male	4
984.3171	64.0	Stimulus/S  4	4	9843171	Male	4
984.3172	64.0	Stimulus/S  4	4	9843172	Male	4
984.3173	64.0	Stimulus/S  8	8	9843173	Male	4
984.3174	64.0	Stimulus/S  4	4	9843174	Male	4
984.3175	64.0	Stimulus/S  4	4	9843175	Male	4
1048.2975	64.0	Stimulus/S  2	2	10482975	Male	4
1072.8077	64.0	Stimulus/S  1	1	10728077	Male	5
1072.8078	64.0	Stimulus/S  8	8	10728078	Male	5
1072.8079	64.0	Stimulus/S  4	4	10728079	Male	5
1072.808	64.0	Stimulus/S  4	4	10728080	Male	5
1072.8081	64.0	Stimulus/S  4	4	10728081	Male	5
1072.8082	64.0	Stimulus/S  8	8	10728082	Male	5
1072.8083	64.0	Stimulus/S  4	4	10728083	Male	5
1072.8084	64.0	Stimulus/S  8	8	10728084	Male	5
1136.7885	64.0	Stimulus/S  2	2	11367885	Male	5
1223.3575	64.0	Stimulus/S  1	1	12233575	Male	6
1223.3576	64.0	Stimulus/S  8	8	12233576	Male	6
1223.3577	64.0	Stimulus/S  4	4	12233577	Male	6
1223.3578	64.0	Stimulus/S  4	4	12233578	Male	6
1223.3579	64.0	Stimulus/S  4	4	12233579	Male	6
1223.358	64.0	Stimulus/S  8	8	12233580	Male	6
1223.3581	64.0	Stimulus/S  8	8	12233581	Male	6
1223.3582	64.0	Stimulus/S  4	4	12233582	Male	6
1287.3383	64.0	Stimulus/S  2	2	12873383	Male	6
1326.3667	64.0	Stimulus/S  1	1	13263667	Male	7
1326.3668	64.0	Stimulus/S  8	8	13263668	Male	7
1326.3669	64.0	Stimulus/S  4	4	13263669	Male	7
1326.367	64.0	Stimulus/S  4	4	13263670	Male	7
1326.3671	64.0	Stimulus/S  4	4	13263671	Male	7
1326.3672	64.0	Stimulus/S  8	8	13263672	Male	7
1326.3673	64.0	Stimulus/S  8	8	13263673	Male	7
1326.3674	64.0	Stimulus/S  8	8	13263674	Male	7
1390.3474	64.0	Stimulus/S  2	2	13903474	Male	7
1420.3918	64.0	Stimulus/S  1	1	14203918	Female	6
1420.3919	64.0	Stimulus/S  4	4	14203919	Female	6
1420.392	64.0	Stimulus/S  4	4	14203920	Female	6
1420.3921	64.0	Stimulus/S  4	4	14203921	Female	6
1420.3922	64.0	Stimulus/S  4	4	14203922	Female	6
1420.3923	64.0	Stimulus/S  8	8	14203923	Female	6
1420.3924	64.0	Stimulus/S  8	8	14203924	Female	6
1420.3925	64.0	Stimulus/S  4	4	14203925	Female	6
1484.3726	64.0	Stimulus/S  2	2	14843726	Female	6
1526.281	64.0	Stimulus/S  1	1	15262810	Female	7
1526.2811	64.0	Stimulus/S  4	4	15262811	Female	7
1526.2812	64.0	Stimulus/S  4	4	15262812	Female	7
1526.2813	64.0	Stimulus/S  4	4	15262813	Female	7
1526.2814	64.0	Stimulus/S  4	4	15262814	Female	7
1526.2815	64.0	Stimulus/S  8	8	15262815	Female	7
1526.2816	64.0	Stimulus/S  8	8	15262816	Female	7
1526.2817	64.0	Stimulus/S  8	8	15262817	Female	7
1590.2617	64.0	Stimulus/S  2	2	15902617	Female	7
1614.428	64.0	Stimulus/S  1	1	16144280	Female	8
1614.4281	64.0	Stimulus/S  4	4	16144281	Female	8
1614.4282	64.0	Stimulus/S  4	4	16144282	Female	8
1614.4283	64.0	Stimulus/S  4	4	16144283	Female	8
1614.4284	64.0	Stimulus/S  8	8	16144284	Female	8
1614.4285	64.0	Stimulus/S  4	4	16144285	Female	8
1614.4286	64.0	Stimulus/S  4	4	16144286	Female	8
1614.4287	64.0	Stimulus/S  4	4	16144287	Female	8
1678.4087	64.0	Stimulus/S  2	2	16784087	Female	8
1694.2549	64.0	Stimulus/S  1	1	16942549	Female	9
1694.255	64.0	Stimulus/S  4	4	16942550	Female	9
1694.2551	64.0	Stimulus/S  4	4	16942551	Female	9
1694.2552	64.0	Stimulus/S  4	4	16942552	Female	9
1694.2553	64.0	Stimulus/S  8	8	16942553	Female	9
1694.2554	64.0	Stimulus/S  4	4	16942554	Female	9
1694.2555	64.0	Stimulus/S  4	4	16942555	Female	9
1694.2556	64.0	Stimulus/S  8	8	16942556	Female	9
1758.2356	64.0	Stimulus/S  2	2	17582356	Female	9
1775.6918	64.0	Stimulus/S  1	1	17756918	Male	8
1775.6919	64.0	Stimulus/S  8	8	17756919	Male	8
1775.692	64.0	Stimulus/S  4	4	17756920	Male	8
1775.6921	64.0	Stimulus/S  4	4	17756921	Male	8
1775.6922	64.0	Stimulus/S  8	8	17756922	Male	8
1775.6923	64.0	Stimulus/S  4	4	17756923	Male	8
1775.6924	64.0	Stimulus/S  4	4	17756924	Male	8
1775.6925	64.0	Stimulus/S  4	4	17756925	Male	8
1839.6725	64.0	Stimulus/S  2	2	18396725	Male	8
1870.2229	64.0	Stimulus/S  1	1	18702229	Male	9
1870.223	64.0	Stimulus/S  8	8	18702230	Male	9
1870.2231	64.0	Stimulus/S  4	4	18702231	Male	9
1870.2232	64.0	Stimulus/S  4	4	18702232	Male	9
1870.2233	64.0	Stimulus/S  8	8	18702233	Male	9
1870.2234	64.0	Stimulus/S  4	4	18702234	Male	9
1870.2235	64.0	Stimulus/S  4	4	18702235	Male	9
1870.2236	64.0	Stimulus/S  8	8	18702236	Male	9
1934.2036	64.0	Stimulus/S  2	2	19342036	Male	9
1960.46	64.0	Stimulus/S  1	1	19604600	Male	10
1960.4601	64.0	Stimulus/S  8	8	19604601	Male	10
1960.4602	64.0	Stimulus/S  4	4	19604602	Male	10
1960.4603	64.0	Stimulus/S  4	4	19604603	Male	10
1960.4604	64.0	Stimulus/S  8	8	19604604	Male	10
1960.4605	64.0	Stimulus/S  4	4	19604605	Male	10
1960.4606	64.0	Stimulus/S  8	8	19604606	Male	10
1960.4607	64.0	Stimulus/S  4	4	19604607	Male	10
2024.4406	64.0	Stimulus/S  2	2	20244406	Male	10
2049.5869	64.0	Stimulus/S  1	1	20495869	Male	11
2049.587	64.0	Stimulus/S  8	8	20495870	Male	11
2049.5871	64.0	Stimulus/S  4	4	20495871	Male	11
2049.5872	64.0	Stimulus/S  4	4	20495872	Male	11
2049.5873	64.0	Stimulus/S  8	8	20495873	Male	11
2049.5874	64.0	Stimulus/S  4	4	20495874	Male	11
2049.5875	64.0	Stimulus/S  8	8	20495875	Male	11
2049.5876	64.0	Stimulus/S  8	8	20495876	Male	11
2113.5676	64.0	Stimulus/S  2	2	21135676	Male	11
2139.7759	64.0	Stimulus/S  1	1	21397759	Female	10
2139.776	64.0	Stimulus/S  4	4	21397760	Female	10
2139.7761	64.0	Stimulus/S  4	4	21397761	Female	10
2139.7762	64.0	Stimulus/S  4	4	21397762	Female	10
2139.7763	64.0	Stimulus/S  8	8	21397763	Female	10
2139.7764	64.0	Stimulus/S  4	4	21397764	Female	10
2139.7765	64.0	Stimulus/S  8	8	21397765	Female	10
2139.7766	64.0	Stimulus/S  4	4	21397766	Female	10
2203.7566	64.0	Stimulus/S  2	2	22037566	Female	10
2224.1489	64.0	Stimulus/S  1	1	22241489	Female	11
2224.149	64.0	Stimulus/S  4	4	22241490	Female	11
2224.1491	64.0	Stimulus/S  4	4	22241491	Female	11
2224.1492	64.0	Stimulus/S  4	4	22241492	Female	11
2224.1493	64.0	Stimulus/S  8	8	22241493	Female	11
2224.1494	64.0	Stimulus/S  4	4	22241494	Female	11
2224.1495	64.0	Stimulus/S  8	8	22241495	Female	11
2224.1496	64.0	Stimulus/S  8	8	22241496	Female	11
2288.1296	64.0	Stimulus/S  2	2	22881296	Female	11
2404.325	64.0	Stimulus/S  1	1	24043250	Female	12
2404.3251	64.0	Stimulus/S  4	4	24043251	Female	12
2404.3252	64.0	Stimulus/S  4	4	24043252	Female	12
2404.3253	64.0	Stimulus/S  4	4	24043253	Female	12
2404.3254	64.0	Stimulus/S  8	8	24043254	Female	12
2404.3255	64.0	Stimulus/S  8	8	24043255	Female	12
2404.3256	64.0	Stimulus/S  4	4	24043256	Female	12
2404.3257	64.0	Stimulus/S  4	4	24043257	Female	12
2468.3057	64.0	Stimulus/S  2	2	24683057	Female	12
2488.6797	64.0	Stimulus/S  1	1	24886797	Female	13
2488.6798	64.0	Stimulus/S  4	4	24886798	Female	13
2488.6799	64.0	Stimulus/S  4	4	24886799	Female	13
2488.68	64.0	Stimulus/S  4	4	24886800	Female	13
2488.6801	64.0	Stimulus/S  8	8	24886801	Female	13
2488.6802	64.0	Stimulus/S  8	8	24886802	Female	13
2488.6803	64.0	Stimulus/S  4	4	24886803	Female	13
2488.6804	64.0	Stimulus/S  8	8	24886804	Female	13
2552.6606	64.0	Stimulus/S  2	2	25526606	Female	13
2581.7449	64.0	Stimulus/S  1	1	25817449	Male	12
2581.745	64.0	Stimulus/S  8	8	25817450	Male	12
2581.7451	64.0	Stimulus/S  4	4	25817451	Male	12
2581.7452	64.0	Stimulus/S  4	4	25817452	Male	12
2581.7453	64.0	Stimulus/S  8	8	25817453	Male	12
2581.7454	64.0	Stimulus/S  8	8	25817454	Male	12
2581.7455	64.0	Stimulus/S  4	4	25817455	Male	12
2581.7456	64.0	Stimulus/S  4	4	25817456	Male	12
2645.7256	64.0	Stimulus/S  2	2	26457256	Male	12
2666.6499	64.0	Stimulus/S  1	1	26666499	Male	13
2666.65	64.0	Stimulus/S  8	8	26666500	Male	13
2666.6501	64.0	Stimulus/S  4	4	26666501	Male	13
2666.6502	64.0	Stimulus/S  4	4	26666502	Male	13
2666.6503	64.0	Stimulus/S  8	8	26666503	Male	13
2666.6504	64.0	Stimulus/S  8	8	26666504	Male	13
2666.6505	64.0	Stimulus/S  4	4	26666505	Male	13
2666.6506	64.0	Stimulus/S  8	8	26666506	Male	13
2730.6306	64.0	Stimulus/S  2	2	27306306	Male	13
2752.1089	64.0	Stimulus/S  1	1	27521089	Male	14
2752.109	64.0	Stimulus/S  8	8	27521090	Male	14
2752.1091	64.0	Stimulus/S  4	4	27521091	Male	14
2752.1092	64.0	Stimulus/S  4	4	27521092	Male	14
2752.1093	64.0	Stimulus/S  8	8	27521093	Male	14
2752.1094	64.0	Stimulus/S  8	8	27521094	Male	14
2752.1095	64.0	Stimulus/S  8	8	27521095	Male	14
2752.1096	64.0	Stimulus/S  4	4	27521096	Male	14
2816.0896	64.0	Stimulus/S  2	2	28160896	Male	14
2839.8718	64.0	Stimulus/S  1	1	28398718	Male	15
2839.8719	64.0	Stimulus/S  8	8	28398719	Male	15
2839.872	64.0	Stimulus/S  4	4	28398720	Male	15
2839.8721	64.0	Stimulus/S  4	4	28398721	Male	15
2839.8722	64.0	Stimulus/S  8	8	28398722	Male	15
2839.8723	64.0	Stimulus/S  8	8	28398723	Male	15
2839.8724	64.0	Stimulus/S  8	8	28398724	Male	15
2839.8725	64.0	Stimulus/S  8	8	28398725	Male	15
2903.8525	64.0	Stimulus/S  2	2	29038525	Male	15
2922.3467	64.0	Stimulus/S  1	1	29223467	Female	14
2922.3468	64.0	Stimulus/S  4	4	29223468	Female	14
2922.3469	64.0	Stimulus/S  4	4	29223469	Female	14
2922.347	64.0	Stimulus/S  4	4	29223470	Female	14
2922.3471	64.0	Stimulus/S  8	8	29223471	Female	14
2922.3472	64.0	Stimulus/S  8	8	29223472	Female	14
2922.3473	64.0	Stimulus/S  8	8	29223473	Female	14
2922.3474	64.0	Stimulus/S  4	4	29223474	Female	14
2986.3274	64.0	Stimulus/S  2	2	29863274	Female	14
3004.8157	64.0	Stimulus/S  1	1	30048157	Female	15
3004.8158	64.0	Stimulus/S  4	4	30048158	Female	15
3004.8159	64.0	Stimulus/S  4	4	30048159	Female	15
3004.816	64.0	Stimulus/S  4	4	30048160	Female	15
3004.8161	64.0	Stimulus/S  8	8	30048161	Female	15
3004.8162	64.0	Stimulus/S  8	8	30048162	Female	15
3004.8163	64.0	Stimulus/S  8	8	30048163	Female	15
3004.8164	64.0	Stimulus/S  8	8	30048164	Female	15
3068.7964	64.0	Stimulus/S  2	2	30687964	Female	15
3085.3945	64.0	Stimulus/S  1	1	30853945	Female	16
3085.3946	64.0	Stimulus/S  4	4	30853946	Female	16
3085.3947	64.0	Stimulus/S  4	4	30853947	Female	16
3085.3948	64.0	Stimulus/S  8	8	30853948	Female	16
3085.3949	64.0	Stimulus/S  4	4	30853949	Female	16
3085.395	64.0	Stimulus/S  4	4	30853950	Female	16
3085.3951	64.0	Stimulus/S  4	4	30853951	Female	16
3085.3952	64.0	Stimulus/S  4	4	30853952	Female	16
3149.3752	64.0	Stimulus/S  2	2	31493752	Female	16
3170.2256	64.0	Stimulus/S  1	1	31702256	Female	17
3170.2257	64.0	Stimulus/S  4	4	31702257	Female	17
3170.2258	64.0	Stimulus/S  4	4	31702258	Female	17
3170.2259	64.0	Stimulus/S  8	8	31702259	Female	17
3170.226	64.0	Stimulus/S  4	4	31702260	Female	17
3170.2261	64.0	Stimulus/S  4	4	31702261	Female	17
3170.2262	64.0	Stimulus/S  4	4	31702262	Female	17
3170.2263	64.0	Stimulus/S  8	8	31702263	Female	17
3234.2063	64.0	Stimulus/S  2	2	32342063	Female	17
3253.0884	64.0	Stimulus/S  1	1	32530884	Male	16
3253.0885	64.0	Stimulus/S  8	8	32530885	Male	16
3253.0886	64.0	Stimulus/S  4	4	32530886	Male	16
3253.0887	64.0	Stimulus/S  8	8	32530887	Male	16
3253.0888	64.0	Stimulus/S  4	4	32530888	Male	16
3253.0889	64.0	Stimulus/S  4	4	32530889	Male	16
3253.089	64.0	Stimulus/S  4	4	32530890	Male	16
3253.0891	64.0	Stimulus/S  4	4	32530891	Male	16
3317.0691	64.0	Stimulus/S  2	2	33170691	Male	16
3336.6653	64.0	Stimulus/S  1	1	33366653	Male	17
