onset	duration	trial_type	value	sample	attend	chapter
826.0496	64.0	Stimulus/S  4	4	8260496	Male	4
826.0497	64.0	Stimulus/S  8	8	8260497	Male	4
826.0498	64.0	Stimulus/S  4	4	8260498	Male	4
826.0499	64.0	Stimulus/S  4	4	8260499	Male	4
890.0308	64.0	Stimulus/S  2	2	8900308	Male	4
906.6292	64.0	Stimulus/S  1	1	9066292	Male	5
906.6293	64.0	Stimulus/S  8	8	9066293	Male	5
906.6294	64.0	Stimulus/S  4	4	9066294	Male	5
906.6295	64.0	Stimulus/S  4	4	9066295	Male	5
906.6296	64.0	Stimulus/S  4	4	9066296	Male	5
906.6297	64.0	Stimulus/S  8	8	9066297	Male	5
906.6298	64.0	Stimulus/S  4	4	9066298	Male	5
906.6299	64.0	Stimulus/S  8	8	9066299	Male	5
970.6108	64.0	Stimulus/S  2	2	9706108	Male	5
1036.1825	64.0	Stimulus/S  1	1	10361825	Male	6
1036.1826	64.0	Stimulus/S  8	8	10361826	Male	6
1036.1827	64.0	Stimulus/S  4	4	10361827	Male	6
1036.1828	64.0	Stimulus/S  4	4	10361828	Male	6
1036.1829	64.0	Stimulus/S  4	4	10361829	Male	6
1036.183	64.0	Stimulus/S  8	8	10361830	Male	6
1036.1831	64.0	Stimulus/S  8	8	10361831	Male	6
1036.1832	64.0	Stimulus/S  4	4	10361832	Male	6
1100.1641	64.0	Stimulus/S  2	2	11001641	Male	6
1115.5325	64.0	Stimulus/S  1	1	11155325	Male	7
1115.5326	64.0	Stimulus/S  8	8	11155326	Male	7
1115.5327	64.0	Stimulus/S  4	4	11155327	Male	7
1115.5328	64.0	Stimulus/S  4	4	11155328	Male	7
1115.5329	64.0	Stimulus/S  4	4	11155329	Male	7
1115.533	64.0	Stimulus/S  8	8	11155330	Male	7
1115.5331	64.0	Stimulus/S  8	8	11155331	Male	7
1115.5332	64.0	Stimulus/S  8	8	11155332	Male	7
1179.5142	64.0	Stimulus/S  2	2	11795142	Male	7
1192.9464	64.0	Stimulus/S  1	1	11929464	Female	6
1192.9465	64.0	Stimulus/S  4	4	11929465	Female	6
1192.9466	64.0	Stimulus/S  4	4	11929466	Female	6
1192.9467	64.0	Stimulus/S  4	4	11929467	Female	6
1192.9468	64.0	Stimulus/S  4	4	11929468	Female	6
1192.9469	64.0	Stimulus/S  8	8	11929469	Female	6
1192.947	64.0	Stimulus/S  8	8	11929470	Female	6
1192.9471	64.0	Stimulus/S  4	4	11929471	Female	6
1256.928	64.0	Stimulus/S  2	2	12569280	Female	6
1267.6364	64.0	Stimulus/S  1	1	12676364	Female	7
1267.6365	64.0	Stimulus/S  4	4	12676365	Female	7
1267.6366	64.0	Stimulus/S  4	4	12676366	Female	7
1267.6367	64.0	Stimulus/S  4	4	12676367	Female	7
1267.6368	64.0	Stimulus/S  4	4	12676368	Female	7
1267.6369	64.0	Stimulus/S  8	8	12676369	Female	7
1267.637	64.0	Stimulus/S  8	8	12676370	Female	7
1267.6371	64.0	Stimulus/S  8	8	12676371	Female	7
1331.6179	64.0	Stimulus/S  2	2	13316179	Female	7
1348.5983	64.0	Stimulus/S  1	1	13485983	Female	8
1348.5984	64.0	Stimulus/S  4	4	13485984	Female	8
1348.5985	64.0	Stimulus/S  4	4	13485985	Female	8
1348.5986	64.0	Stimulus/S  4	4	13485986	Female	8
1348.5987	64.0	Stimulus/S  8	8	13485987	Female	8
1348.5988	64.0	Stimulus/S  4	4	13485988	Female	8
1348.5989	64.0	Stimulus/S  4	4	13485989	Female	8
1348.599	64.0	Stimulus/S  4	4	13485990	Female	8
1412.58	64.0	Stimulus/S  2	2	14125800	Female	8
1423.9362	64.0	Stimulus/S  1	1	14239362	Female	9
1423.9363	64.0	Stimulus/S  4	4	14239363	Female	9
1423.9364	64.0	Stimulus/S  4	4	14239364	Female	9
1423.9365	64.0	Stimulus/S  4	4	14239365	Female	9
1423.9366	64.0	Stimulus/S  8	8	14239366	Female	9
1423.9367	64.0	Stimulus/S  4	4	14239367	Female	9
1423.9368	64.0	Stimulus/S  4	4	14239368	Female	9
1423.9369	64.0	Stimulus/S  8	8	14239369	Female	9
1487.9178	64.0	Stimulus/S  2	2	14879178	Female	9
1497.5699	64.0	Stimulus/S  1	1	14975699	Male	8
1497.57	64.0	Stimulus/S  8	8	14975700	Male	8
1497.5701	64.0	Stimulus/S  4	4	14975701	Male	8
1497.5702	64.0	Stimulus/S  4	4	14975702	Male	8
1497.5703	64.0	Stimulus/S  8	8	14975703	Male	8
1497.5704	64.0	Stimulus/S  4	4	14975704	Male	8
1497.5705	64.0	Stimulus/S  4	4	14975705	Male	8
1497.5706	64.0	Stimulus/S  4	4	14975706	Male	8
1561.5516	64.0	Stimulus/S  2	2	15615516	Male	8
1586.1782	64.0	Stimulus/S  1	1	15861782	Male	9
1586.1783	64.0	Stimulus/S  8	8	15861783	Male	9
1586.1784	64.0	Stimulus/S  4	4	15861784	Male	9
1586.1785	64.0	Stimulus/S  4	4	15861785	Male	9
1586.1786	64.0	Stimulus/S  8	8	15861786	Male	9
1586.1787	64.0	Stimulus/S  4	4	15861787	Male	9
1586.1788	64.0	Stimulus/S  4	4	15861788	Male	9
1586.1789	64.0	Stimulus/S  8	8	15861789	Male	9
1650.1598	64.0	Stimulus/S  2	2	16501598	Male	9
1666.8282	64.0	Stimulus/S  1	1	16668282	Male	10
1666.8283	64.0	Stimulus/S  8	8	16668283	Male	10
1666.8284	64.0	Stimulus/S  4	4	16668284	Male	10
1666.8285	64.0	Stimulus/S  4	4	16668285	Male	10
1666.8286	64.0	Stimulus/S  8	8	16668286	Male	10
1666.8287	64.0	Stimulus/S  4	4	16668287	Male	10
1666.8288	64.0	Stimulus/S  8	8	16668288	Male	10
1666.8289	64.0	Stimulus/S  4	4	16668289	Male	10
1730.8099	64.0	Stimulus/S  2	2	17308099	Male	10
1745.9502	64.0	Stimulus/S  1	1	17459502	Male	11
1745.9503	64.0	Stimulus/S  8	8	17459503	Male	11
1745.9504	64.0	Stimulus/S  4	4	17459504	Male	11
1745.9505	64.0	Stimulus/S  4	4	17459505	Male	11
1745.9506	64.0	Stimulus/S  8	8	17459506	Male	11
1745.9507	64.0	Stimulus/S  4	4	17459507	Male	11
1745.9508	64.0	Stimulus/S  8	8	17459508	Male	11
1745.9509	64.0	Stimulus/S  8	8	17459509	Male	11
1809.9318	64.0	Stimulus/S  2	2	18099318	Male	11
1827.6343	64.0	Stimulus/S  1	1	18276343	Female	10
1827.6344	64.0	Stimulus/S  4	4	18276344	Female	10
1827.6345	64.0	Stimulus/S  4	4	18276345	Female	10
1827.6346	64.0	Stimulus/S  4	4	18276346	Female	10
1827.6347	64.0	Stimulus/S  8	8	18276347	Female	10
1827.6348	64.0	Stimulus/S  4	4	18276348	Female	10
1827.6349	64.0	Stimulus/S  8	8	18276349	Female	10
1827.635	64.0	Stimulus/S  4	4	18276350	Female	10
1891.6158	64.0	Stimulus/S  2	2	18916158	Female	10
1907.4143	64.0	Stimulus/S  1	1	19074143	Female	11
1907.4144	64.0	Stimulus/S  4	4	19074144	Female	11
1907.4145	64.0	Stimulus/S  4	4	19074145	Female	11
1907.4146	64.0	Stimulus/S  4	4	19074146	Female	11
1907.4147	64.0	Stimulus/S  8	8	19074147	Female	11
1907.4148	64.0	Stimulus/S  4	4	19074148	Female	11
1907.4149	64.0	Stimulus/S  8	8	19074149	Female	11
1907.415	64.0	Stimulus/S  8	8	19074150	Female	11
1971.3959	64.0	Stimulus/S  2	2	19713959	Female	11
2048.2058	64.0	Stimulus/S  1	1	20482058	Female	12
2048.2059	64.0	Stimulus/S  4	4	20482059	Female	12
2048.206	64.0	Stimulus/S  4	4	20482060	Female	12
2048.2061	64.0	Stimulus/S  4	4	20482061	Female	12
2048.2062	64.0	Stimulus/S  8	8	20482062	Female	12
2048.2063	64.0	Stimulus/S  8	8	20482063	Female	12
2048.2064	64.0	Stimulus/S  4	4	20482064	Female	12
2048.2065	64.0	Stimulus/S  4	4	20482065	Female	12
2112.1875	64.0	Stimulus/S  2	2	21121875	Female	12
2123.5217	64.0	Stimulus/S  1	1	21235217	Female	13
2123.5218	64.0	Stimulus/S  4	4	21235218	Female	13
2123.5219	64.0	Stimulus/S  4	4	21235219	Female	13
2123.522	64.0	Stimulus/S  4	4	21235220	Female	13
2123.5221	64.0	Stimulus/S  8	8	21235221	Female	13
2123.5222	64.0	Stimulus/S  8	8	21235222	Female	13
2123.5223	64.0	Stimulus/S  4	4	21235223	Female	13
2123.5224	64.0	Stimulus/S  8	8	21235224	Female	13
2187.5032	64.0	Stimulus/S  2	2	21875032	Female	13
2200.6636	64.0	Stimulus/S  1	1	22006636	Male	12
2200.6637	64.0	Stimulus/S  8	8	22006637	Male	12
2200.6638	64.0	Stimulus/S  4	4	22006638	Male	12
2200.6639	64.0	Stimulus/S  4	4	22006639	Male	12
2200.664	64.0	Stimulus/S  8	8	22006640	Male	12
2200.6641	64.0	Stimulus/S  8	8	22006641	Male	12
2200.6642	64.0	Stimulus/S  4	4	22006642	Male	12
2200.6643	64.0	Stimulus/S  4	4	22006643	Male	12
2264.6453	64.0	Stimulus/S  2	2	22646453	Male	12
2278.7634	64.0	Stimulus/S  1	1	22787634	Male	13
2278.7635	64.0	Stimulus/S  8	8	22787635	Male	13
2278.7636	64.0	Stimulus/S  4	4	22787636	Male	13
2278.7637	64.0	Stimulus/S  4	4	22787637	Male	13
2278.7638	64.0	Stimulus/S  8	8	22787638	Male	13
2278.7639	64.0	Stimulus/S  8	8	22787639	Male	13
2278.764	64.0	Stimulus/S  4	4	22787640	Male	13
2278.7641	64.0	Stimulus/S  8	8	22787641	Male	13
2342.7451	64.0	Stimulus/S  2	2	23427451	Male	13
2366.2058	64.0	Stimulus/S  1	1	23662058	Male	14
2366.2059	64.0	Stimulus/S  8	8	23662059	Male	14
2366.206	64.0	Stimulus/S  4	4	23662060	Male	14
2366.2061	64.0	Stimulus/S  4	4	23662061	Male	14
2366.2062	64.0	Stimulus/S  8	8	23662062	Male	14
2366.2063	64.0	Stimulus/S  8	8	23662063	Male	14
2366.2064	64.0	Stimulus/S  8	8	23662064	Male	14
2366.2065	64.0	Stimulus/S  4	4	23662065	Male	14
2430.1873	64.0	Stimulus/S  2	2	24301873	Male	14
2447.4097	64.0	Stimulus/S  1	1	24474097	Male	15
2447.4098	64.0	Stimulus/S  8	8	24474098	Male	15
2447.4099	64.0	Stimulus/S  4	4	24474099	Male	15
2447.41	64.0	Stimulus/S  4	4	24474100	Male	15
2447.4101	64.0	Stimulus/S  8	8	24474101	Male	15
2447.4102	64.0	Stimulus/S  8	8	24474102	Male	15
2447.4103	64.0	Stimulus/S  8	8	24474103	Male	15
2447.4104	64.0	Stimulus/S  8	8	24474104	Male	15
2511.3914	64.0	Stimulus/S  2	2	25113914	Male	15
2529.2258	64.0	Stimulus/S  1	1	25292258	Female	14
2529.2259	64.0	Stimulus/S  4	4	25292259	Female	14
2529.226	64.0	Stimulus/S  4	4	25292260	Female	14
2529.2261	64.0	Stimulus/S  4	4	25292261	Female	14
2529.2262	64.0	Stimulus/S  8	8	25292262	Female	14
2529.2263	64.0	Stimulus/S  8	8	25292263	Female	14
2529.2264	64.0	Stimulus/S  8	8	25292264	Female	14
2529.2265	64.0	Stimulus/S  4	4	25292265	Female	14
2593.2075	64.0	Stimulus/S  2	2	25932075	Female	14
2611.5979	64.0	Stimulus/S  1	1	26115979	Female	15
2611.598	64.0	Stimulus/S  4	4	26115980	Female	15
2611.5981	64.0	Stimulus/S  4	4	26115981	Female	15
2611.5982	64.0	Stimulus/S  4	4	26115982	Female	15
2611.5983	64.0	Stimulus/S  8	8	26115983	Female	15
2611.5984	64.0	Stimulus/S  8	8	26115984	Female	15
2611.5985	64.0	Stimulus/S  8	8	26115985	Female	15
2611.5986	64.0	Stimulus/S  8	8	26115986	Female	15
2675.5793	64.0	Stimulus/S  2	2	26755793	Female	15
2690.3657	64.0	Stimulus/S  1	1	26903657	Female	16
2690.3658	64.0	Stimulus/S  4	4	26903658	Female	16
2690.3659	64.0	Stimulus/S  4	4	26903659	Female	16
2690.366	64.0	Stimulus/S  8	8	26903660	Female	16
2690.3661	64.0	Stimulus/S  4	4	26903661	Female	16
2690.3662	64.0	Stimulus/S  4	4	26903662	Female	16
2690.3663	64.0	Stimulus/S  4	4	26903663	Female	16
2690.3664	64.0	Stimulus/S  4	4	26903664	Female	16
2754.3474	64.0	Stimulus/S  2	2	27543474	Female	16
2778.342	64.0	Stimulus/S  1	1	27783420	Female	17
2778.3421	64.0	Stimulus/S  4	4	27783421	Female	17
2778.3422	64.0	Stimulus/S  4	4	27783422	Female	17
2778.3423	64.0	Stimulus/S  8	8	27783423	Female	17
2778.3424	64.0	Stimulus/S  4	4	27783424	Female	17
2778.3425	64.0	Stimulus/S  4	4	27783425	Female	17
2778.3426	64.0	Stimulus/S  4	4	27783426	Female	17
2778.3427	64.0	Stimulus/S  8	8	27783427	Female	17
2842.3235	64.0	Stimulus/S  2	2	28423235	Female	17
2856.1699	64.0	Stimulus/S  1	1	28561699	Male	16
2856.17	64.0	Stimulus/S  8	8	28561700	Male	16
2856.1701	64.0	Stimulus/S  4	4	28561701	Male	16
2856.1702	64.0	Stimulus/S  8	8	28561702	Male	16
2856.1703	64.0	Stimulus/S  4	4	28561703	Male	16
2856.1704	64.0	Stimulus/S  4	4	28561704	Male	16
2856.1705	64.0	Stimulus/S  4	4	28561705	Male	16
2856.1706	64.0	Stimulus/S  4	4	28561706	Male	16
2920.1516	64.0	Stimulus/S  2	2	29201516	Male	16
2929.8337	64.0	Stimulus/S  1	1	29298337	Male	17
2929.8338	64.0	Stimulus/S  8	8	29298338	Male	17
2929.8339	64.0	Stimulus/S  4	4	29298339	Male	17
2929.834	64.0	Stimulus/S  8	8	29298340	Male	17
2929.8341	64.0	Stimulus/S  4	4	29298341	Male	17
2929.8342	64.0	Stimulus/S  4	4	29298342	Male	17
2929.8343	64.0	Stimulus/S  4	4	29298343	Male	17
2929.8344	64.0	Stimulus/S  8	8	29298344	Male	17
2993.8152	64.0	Stimulus/S  2	2	29938152	Male	17
3072.7073	64.0	Stimulus/S  1	1	30727073	Male	18
3072.7074	64.0	Stimulus/S  8	8	30727074	Male	18
3072.7075	64.0	Stimulus/S  4	4	30727075	Male	18
3072.7076	64.0	Stimulus/S  8	8	30727076	Male	18
3072.7077	64.0	Stimulus/S  4	4	30727077	Male	18
3072.7078	64.0	Stimulus/S  4	4	30727078	Male	18
3072.7079	64.0	Stimulus/S  8	8	30727079	Male	18
3072.708	64.0	Stimulus/S  4	4	30727080	Male	18
3136.6887	64.0	Stimulus/S  2	2	31366887	Male	18
3146.427	64.0	Stimulus/S  1	1	31464270	Male	19
3146.4271	64.0	Stimulus/S  8	8	31464271	Male	19
3146.4272	64.0	Stimulus/S  4	4	31464272	Male	19
3146.4273	64.0	Stimulus/S  8	8	31464273	Male	19
3146.4274	64.0	Stimulus/S  4	4	31464274	Male	19
3146.4275	64.0	Stimulus/S  4	4	31464275	Male	19
3146.4276	64.0	Stimulus/S  8	8	31464276	Male	19
3146.4277	64.0	Stimulus/S  8	8	31464277	Male	19
3210.4087	64.0	Stimulus/S  2	2	32104087	Male	19
3238.0474	64.0	Stimulus/S  1	1	32380474	Female	18
3238.0475	64.0	Stimulus/S  4	4	32380475	Female	18
3238.0476	64.0	Stimulus/S  4	4	32380476	Female	18
3238.0477	64.0	Stimulus/S  8	8	32380477	Female	18
3238.0478	64.0	Stimulus/S  4	4	32380478	Female	18
3238.0479	64.0	Stimulus/S  4	4	32380479	Female	18
3238.048	64.0	Stimulus/S  8	8	32380480	Female	18
3238.0481	64.0	Stimulus/S  4	4	32380481	Female	18
3302.0291	64.0	Stimulus/S  2	2	33020291	Female	18
3313.1353	64.0	Stimulus/S  1	1	33131353	Female	19
3313.1354	64.0	Stimulus/S  4	4	33131354	Female	19
3313.1355	64.0	Stimulus/S  4	4	33131355	Female	19
3313.1356	64.0	Stimulus/S  8	8	33131356	Female	19
3313.1357	64.0	Stimulus/S  4	4	33131357	Female	19
3313.1358	64.0	Stimulus/S  4	4	33131358	Female	19
3313.1359	64.0	Stimulus/S  8	8	33131359	Female	19
3313.136	64.0	Stimulus/S  8	8	33131360	Female	19
3377.1167	64.0	Stimulus/S  2	2	33771167	Female	19
3393.2693	64.0	Stimulus/S  1	1	33932693	Female	20
3393.2694	64.0	Stimulus/S  4	4	33932694	Female	20
3393.2695	64.0	Stimulus/S  4	4	33932695	Female	20
3393.2696	64.0	Stimulus/S  8	8	33932696	Female	20
3393.2697	64.0	Stimulus/S  4	4	33932697	Female	20
3393.2698	64.0	Stimulus/S  8	8	33932698	Female	20
3393.2699	64.0	Stimulus/S  4	4	33932699	Female	20
3393.27	64.0	Stimulus/S  4	4	33932700	Female	20
3457.2507	64.0	Stimulus/S  2	2	34572507	Female	20
3469.8152	64.0	Stimulus/S  1	1	34698152	Female	21
3469.8153	64.0	Stimulus/S  4	4	34698153	Female	21
3469.8154	64.0	Stimulus/S  4	4	34698154	Female	21
3469.8155	64.0	Stimulus/S  8	8	34698155	Female	21
3469.8156	64.0	Stimulus/S  4	4	34698156	Female	21
3469.8157	64.0	Stimulus/S  8	8	34698157	Female	21
3469.8158	64.0	Stimulus/S  4	4	34698158	Female	21
3469.8159	64.0	Stimulus/S  8	8	34698159	Female	21
3533.7966	64.0	Stimulus/S  2	2	35337966	Female	21
3551.499	64.0	Stimulus/S  1	1	35514990	Male	20
3551.4991	64.0	Stimulus/S  8	8	35514991	Male	20
3551.4992	64.0	Stimulus/S  4	4	35514992	Male	20
3551.4993	64.0	Stimulus/S  8	8	35514993	Male	20
3551.4994	64.0	Stimulus/S  4	4	35514994	Male	20
3551.4995	64.0	Stimulus/S  8	8	35514995	Male	20
3551.4996	64.0	Stimulus/S  4	4	35514996	Male	20
3551.4997	64.0	Stimulus/S  4	4	35514997	Male	20
3615.4807	64.0	Stimulus/S  2	2	36154807	Male	20
3628.385	64.0	Stimulus/S  1	1	36283850	Male	21
3628.3851	64.0	Stimulus/S  8	8	36283851	Male	21
3628.3852	64.0	Stimulus/S  4	4	36283852	Male	21
3628.3853	64.0	Stimulus/S  8	8	36283853	Male	21
3628.3854	64.0	Stimulus/S  4	4	36283854	Male	21
3628.3855	64.0	Stimulus/S  8	8	36283855	Male	21
3628.3856	64.0	Stimulus/S  4	4	36283856	Male	21
3628.3857	64.0	Stimulus/S  8	8	36283857	Male	21
3692.3667	64.0	Stimulus/S  2	2	36923667	Male	21
3704.6169	64.0	Stimulus/S  1	1	37046169	Male	22
3704.617	64.0	Stimulus/S  8	8	37046170	Male	22
3704.6171	64.0	Stimulus/S  4	4	37046171	Male	22
3704.6172	64.0	Stimulus/S  8	8	37046172	Male	22
3704.6173	64.0	Stimulus/S  4	4	37046173	Male	22
3704.6174	64.0	Stimulus/S  8	8	37046174	Male	22
3704.6175	64.0	Stimulus/S  8	8	37046175	Male	22
3704.6176	64.0	Stimulus/S  4	4	37046176	Male	22
3768.5984	64.0	Stimulus/S  2	2	37685984	Male	22
3785.3208	64.0	Stimulus/S  1	1	37853208	Male	23
3785.3209	64.0	Stimulus/S  8	8	37853209	Male	23
3785.321	64.0	Stimulus/S  4	4	37853210	Male	23
3785.3211	64.0	Stimulus/S  8	8	37853211	Male	23
3785.3212	64.0	Stimulus/S  4	4	37853212	Male	23
3785.3213	64.0	Stimulus/S  8	8	37853213	Male	23
3785.3214	64.0	Stimulus/S  8	8	37853214	Male	23
3785.3215	64.0	Stimulus/S  8	8	37853215	Male	23
3849.3025	64.0	Stimulus/S  2	2	38493025	Male	23
3866.895	64.0	Stimulus/S  1	1	38668950	Female	22
3866.8951	64.0	Stimulus/S  4	4	38668951	Female	22
3866.8952	64.0	Stimulus/S  4	4	38668952	Female	22
3866.8953	64.0	Stimulus/S  8	8	38668953	Female	22
3866.8954	64.0	Stimulus/S  4	4	38668954	Female	22
3866.8955	64.0	Stimulus/S  8	8	38668955	Female	22
3866.8956	64.0	Stimulus/S  8	8	38668956	Female	22
3866.8957	64.0	Stimulus/S  4	4	38668957	Female	22
3930.8767	64.0	Stimulus/S  2	2	39308767	Female	22
3941.6968	64.0	Stimulus/S  1	1	39416968	Female	23
3941.6969	64.0	Stimulus/S  4	4	39416969	Female	23
3941.697	64.0	Stimulus/S  4	4	39416970	Female	23
3941.6971	64.0	Stimulus/S  8	8	39416971	Female	23
3941.6972	64.0	Stimulus/S  4	4	39416972	Female	23
3941.6973	64.0	Stimulus/S  8	8	39416973	Female	23
3941.6974	64.0	Stimulus/S  8	8	39416974	Female	23
3941.6975	64.0	Stimulus/S  8	8	39416975	Female	23
4005.6785	64.0	Stimulus/S  2	2	40056785	Female	23
4096.1685	64.0	Stimulus/S  1	1	40961685	Female	24
4096.1686	64.0	Stimulus/S  4	4	40961686	Female	24
4096.1687	64.0	Stimulus/S  4	4	40961687	Female	24
4096.1688	64.0	Stimulus/S  8	8	40961688	Female	24
4096.1689	64.0	Stimulus/S  8	8	40961689	Female	24
4096.169	64.0	Stimulus/S  4	4	40961690	Female	24
4096.1691	64.0	Stimulus/S  4	4	40961691	Female	24
4096.1692	64.0	Stimulus/S  4	4	40961692	Female	24
4160.1504	64.0	Stimulus/S  2	2	41601504	Female	24
4179.1509	64.0	Stimulus/S  1	1	41791509	Female	25
4179.151	64.0	Stimulus/S  4	4	41791510	Female	25
4179.1511	64.0	Stimulus/S  4	4	41791511	Female	25
4179.1512	64.0	Stimulus/S  8	8	41791512	Female	25
4179.1513	64.0	Stimulus/S  8	8	41791513	Female	25
4179.1514	64.0	Stimulus/S  4	4	41791514	Female	25
4179.1515	64.0	Stimulus/S  4	4	41791515	Female	25
4179.1516	64.0	Stimulus/S  8	8	41791516	Female	25
4243.1323	64.0	Stimulus/S  2	2	42431323	Female	25
4256.8208	64.0	Stimulus/S  1	1	42568208	Male	24
4256.8209	64.0	Stimulus/S  8	8	42568209	Male	24
4256.821	64.0	Stimulus/S  4	4	42568210	Male	24
4256.8211	64.0	Stimulus/S  8	8	42568211	Male	24
4256.8212	64.0	Stimulus/S  8	8	42568212	Male	24
