onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
30.6807	64	Stimulus/S  4	4	306807	0	0	0	1
30.7117	64	Stimulus/S  4	4	307117	0	0	0	1
30.7427	64	Stimulus/S  4	4	307427	0	0	0	1
30.7737	64	Stimulus/S  4	4	307737	0	0	0	1
30.8047	64	Stimulus/S  4	4	308047	0	0	0	1
30.8357	64	Stimulus/S  4	4	308357	0	0	0	1
30.8667	64	Stimulus/S  4	4	308667	0	0	0	1
30.8977	64	Stimulus/S  4	4	308977	0	0	0	1
30.9553	64	Stimulus/S  1	1	309553	0	0	0	1
122.4604	64	Stimulus/S  4	4	1224604	1	0	1	1
122.4914	64	Stimulus/S  4	4	1224914	1	0	1	1
122.5224	64	Stimulus/S  4	4	1225224	1	0	1	1
122.5534	64	Stimulus/S  4	4	1225534	1	0	1	1
122.5844	64	Stimulus/S  4	4	1225844	1	0	1	1
122.6154	64	Stimulus/S  8	8	1226154	1	0	1	1
122.6464	64	Stimulus/S  4	4	1226464	1	0	1	1
122.6774	64	Stimulus/S  8	8	1226774	1	0	1	1
122.7221	64	Stimulus/S  1	1	1227221	1	0	1	1
209.7668	64	Stimulus/S  4	4	2097668	0	1	1	1
209.7978	64	Stimulus/S  4	4	2097978	0	1	1	1
209.8288	64	Stimulus/S  4	4	2098288	0	1	1	1
209.8598	64	Stimulus/S  4	4	2098598	0	1	1	1
209.8908	64	Stimulus/S  4	4	2098908	0	1	1	1
209.9218	64	Stimulus/S  4	4	2099218	0	1	1	1
209.9528	64	Stimulus/S  8	8	2099528	0	1	1	1
209.9838	64	Stimulus/S  8	8	2099838	0	1	1	1
210.0388	64	Stimulus/S  1	1	2100388	0	1	1	1
293.1877	64	Stimulus/S  4	4	2931877	1	1	0	1
293.2187	64	Stimulus/S  4	4	2932187	1	1	0	1
293.2497	64	Stimulus/S  4	4	2932497	1	1	0	1
293.2807	64	Stimulus/S  4	4	2932807	1	1	0	1
293.3117	64	Stimulus/S  4	4	2933117	1	1	0	1
293.3427	64	Stimulus/S  8	8	2933427	1	1	0	1
293.3737	64	Stimulus/S  8	8	2933737	1	1	0	1
293.4047	64	Stimulus/S  4	4	2934047	1	1	0	1
293.4555	64	Stimulus/S  1	1	2934555	1	1	0	1
390.4633	64	Stimulus/S  4	4	3904633	2	1	0	1
390.4944	64	Stimulus/S  4	4	3904944	2	1	0	1
390.5254	64	Stimulus/S  4	4	3905254	2	1	0	1
390.5563	64	Stimulus/S  4	4	3905563	2	1	0	1
390.5873	64	Stimulus/S  8	8	3905873	2	1	0	1
390.6183	64	Stimulus/S  4	4	3906183	2	1	0	1
390.6493	64	Stimulus/S  8	8	3906493	2	1	0	1
390.6804	64	Stimulus/S  4	4	3906804	2	1	0	1
390.7387	64	Stimulus/S  1	1	3907387	2	1	0	1
473.0167	64	Stimulus/S  4	4	4730167	3	1	1	1
473.0477	64	Stimulus/S  4	4	4730477	3	1	1	1
473.0788	64	Stimulus/S  4	4	4730788	3	1	1	1
473.1098	64	Stimulus/S  4	4	4731098	3	1	1	1
473.1408	64	Stimulus/S  8	8	4731408	3	1	1	1
473.1717	64	Stimulus/S  8	8	4731717	3	1	1	1
473.2027	64	Stimulus/S  8	8	4732027	3	1	1	1
473.2337	64	Stimulus/S  8	8	4732337	3	1	1	1
473.2888	64	Stimulus/S  1	1	4732888	3	1	1	1
555.2023	64	Stimulus/S  4	4	5552023	2	0	1	1
555.2333	64	Stimulus/S  4	4	5552333	2	0	1	1
555.2643	64	Stimulus/S  4	4	5552643	2	0	1	1
555.2952	64	Stimulus/S  4	4	5552952	2	0	1	1
555.3263	64	Stimulus/S  8	8	5553263	2	0	1	1
555.3573	64	Stimulus/S  4	4	5553573	2	0	1	1
555.3883	64	Stimulus/S  4	4	5553883	2	0	1	1
555.4193	64	Stimulus/S  8	8	5554193	2	0	1	1
555.4722	64	Stimulus/S  1	1	5554722	2	0	1	1
638.7156	64	Stimulus/S  4	4	6387156	3	0	0	1
638.7466	64	Stimulus/S  4	4	6387466	3	0	0	1
638.7775	64	Stimulus/S  4	4	6387775	3	0	0	1
638.8085	64	Stimulus/S  4	4	6388085	3	0	0	1
638.8395	64	Stimulus/S  8	8	6388395	3	0	0	1
638.8705	64	Stimulus/S  8	8	6388705	3	0	0	1
638.9016	64	Stimulus/S  4	4	6389016	3	0	0	1
638.9326	64	Stimulus/S  4	4	6389326	3	0	0	1
638.9887	64	Stimulus/S  1	1	6389887	3	0	0	1
726.5965	64	Stimulus/S  4	4	7265965	4	0	0	1
726.6274	64	Stimulus/S  4	4	7266274	4	0	0	1
726.6584	64	Stimulus/S  4	4	7266584	4	0	0	1
726.6894	64	Stimulus/S  8	8	7266894	4	0	0	1
726.7204	64	Stimulus/S  4	4	7267204	4	0	0	1
726.7515	64	Stimulus/S  4	4	7267515	4	0	0	1
726.7825	64	Stimulus/S  4	4	7267825	4	0	0	1
726.8134	64	Stimulus/S  4	4	7268134	4	0	0	1
726.8554	64	Stimulus/S  1	1	7268554	4	0	0	1
809.2283	64	Stimulus/S  4	4	8092283	5	0	1	1
809.2593	64	Stimulus/S  4	4	8092593	5	0	1	1
809.2903	64	Stimulus/S  4	4	8092903	5	0	1	1
809.3214	64	Stimulus/S  8	8	8093214	5	0	1	1
809.3523	64	Stimulus/S  4	4	8093523	5	0	1	1
809.3833	64	Stimulus/S  8	8	8093833	5	0	1	1
809.4143	64	Stimulus/S  4	4	8094143	5	0	1	1
809.4453	64	Stimulus/S  8	8	8094453	5	0	1	1
809.4886	64	Stimulus/S  1	1	8094886	5	0	1	1
895.6036	64	Stimulus/S  4	4	8956036	4	1	1	1
895.6346	64	Stimulus/S  4	4	8956346	4	1	1	1
895.6656	64	Stimulus/S  4	4	8956656	4	1	1	1
895.6966	64	Stimulus/S  8	8	8956966	4	1	1	1
