onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
21.2491	64	Stimulus/S  4	4	212491	0	0	0	1
21.2801	64	Stimulus/S  4	4	212801	0	0	0	1
21.3111	64	Stimulus/S  4	4	213111	0	0	0	1
21.3421	64	Stimulus/S  4	4	213421	0	0	0	1
21.3731	64	Stimulus/S  4	4	213731	0	0	0	1
21.4041	64	Stimulus/S  4	4	214041	0	0	0	1
21.4351	64	Stimulus/S  4	4	214351	0	0	0	1
21.4661	64	Stimulus/S  4	4	214661	0	0	0	1
21.5101	64	Stimulus/S  1	1	215101	0	0	0	1
108.9663	64	Stimulus/S  4	4	1089663	1	0	1	1
108.9973	64	Stimulus/S  4	4	1089973	1	0	1	1
109.0283	64	Stimulus/S  4	4	1090283	1	0	1	1
109.0593	64	Stimulus/S  4	4	1090593	1	0	1	1
109.0903	64	Stimulus/S  4	4	1090903	1	0	1	1
109.1213	64	Stimulus/S  8	8	1091213	1	0	1	1
109.1522	64	Stimulus/S  4	4	1091522	1	0	1	1
109.1833	64	Stimulus/S  8	8	1091833	1	0	1	1
109.2266	64	Stimulus/S  1	1	1092266	1	0	1	1
196.5549	64	Stimulus/S  4	4	1965549	0	1	1	1
196.5859	64	Stimulus/S  4	4	1965859	0	1	1	1
196.6169	64	Stimulus/S  4	4	1966169	0	1	1	1
196.6479	64	Stimulus/S  4	4	1966479	0	1	1	1
196.6789	64	Stimulus/S  4	4	1966789	0	1	1	1
196.71	64	Stimulus/S  4	4	1967100	0	1	1	1
196.7409	64	Stimulus/S  8	8	1967409	0	1	1	1
196.7719	64	Stimulus/S  8	8	1967719	0	1	1	1
196.8264	64	Stimulus/S  1	1	1968264	0	1	1	1
282.1886	64	Stimulus/S  4	4	2821886	1	1	0	1
282.2196	64	Stimulus/S  4	4	2822196	1	1	0	1
282.2506	64	Stimulus/S  4	4	2822506	1	1	0	1
282.2816	64	Stimulus/S  4	4	2822816	1	1	0	1
282.3126	64	Stimulus/S  4	4	2823126	1	1	0	1
282.3436	64	Stimulus/S  8	8	2823436	1	1	0	1
282.3746	64	Stimulus/S  8	8	2823746	1	1	0	1
282.4056	64	Stimulus/S  4	4	2824056	1	1	0	1
282.4596	64	Stimulus/S  1	1	2824596	1	1	0	1
380.2329	64	Stimulus/S  4	4	3802329	2	1	0	1
380.2639	64	Stimulus/S  4	4	3802639	2	1	0	1
380.2949	64	Stimulus/S  4	4	3802949	2	1	0	1
380.3259	64	Stimulus/S  4	4	3803259	2	1	0	1
380.3569	64	Stimulus/S  8	8	3803569	2	1	0	1
380.3879	64	Stimulus/S  4	4	3803879	2	1	0	1
380.4189	64	Stimulus/S  8	8	3804189	2	1	0	1
380.4499	64	Stimulus/S  4	4	3804499	2	1	0	1
380.4928	64	Stimulus/S  1	1	3804928	2	1	0	1
470.6328	64	Stimulus/S  4	4	4706328	3	1	1	1
470.6638	64	Stimulus/S  4	4	4706638	3	1	1	1
470.6948	64	Stimulus/S  4	4	4706948	3	1	1	1
470.7258	64	Stimulus/S  4	4	4707258	3	1	1	1
470.7568	64	Stimulus/S  8	8	4707568	3	1	1	1
470.7878	64	Stimulus/S  8	8	4707878	3	1	1	1
470.8188	64	Stimulus/S  8	8	4708188	3	1	1	1
470.8498	64	Stimulus/S  8	8	4708498	3	1	1	1
470.8927	64	Stimulus/S  1	1	4708927	3	1	1	1
555.4366	64	Stimulus/S  4	4	5554366	2	0	1	1
555.4676	64	Stimulus/S  4	4	5554676	2	0	1	1
555.4986	64	Stimulus/S  4	4	5554986	2	0	1	1
555.5296	64	Stimulus/S  4	4	5555296	2	0	1	1
555.5606	64	Stimulus/S  8	8	5555606	2	0	1	1
555.5916	64	Stimulus/S  4	4	5555916	2	0	1	1
555.6226	64	Stimulus/S  4	4	5556226	2	0	1	1
555.6536	64	Stimulus/S  8	8	5556536	2	0	1	1
555.7092	64	Stimulus/S  1	1	5557092	2	0	1	1
651.305	64	Stimulus/S  4	4	6513050	3	0	0	1
651.336	64	Stimulus/S  4	4	6513360	3	0	0	1
651.367	64	Stimulus/S  4	4	6513670	3	0	0	1
651.3981	64	Stimulus/S  4	4	6513981	3	0	0	1
