onset	duration	trial_type	value	sample	attend	chapter
51.5503	64.0	Stimulus/S  1	1	515503	Female	0
51.5504	64.0	Stimulus/S  4	4	515504	Female	0
51.5505	64.0	Stimulus/S  4	4	515505	Female	0
51.5506	64.0	Stimulus/S  4	4	515506	Female	0
51.5507	64.0	Stimulus/S  4	4	515507	Female	0
51.5508	64.0	Stimulus/S  4	4	515508	Female	0
51.5509	64.0	Stimulus/S  4	4	515509	Female	0
51.551	64.0	Stimulus/S  4	4	515510	Female	0
115.5319	64.0	Stimulus/S  2	2	1155319	Female	0
132.3417	64.0	Stimulus/S  1	1	1323417	Female	1
132.3418	64.0	Stimulus/S  4	4	1323418	Female	1
132.3419	64.0	Stimulus/S  4	4	1323419	Female	1
132.342	64.0	Stimulus/S  4	4	1323420	Female	1
132.3421	64.0	Stimulus/S  4	4	1323421	Female	1
132.3422	64.0	Stimulus/S  4	4	1323422	Female	1
132.3423	64.0	Stimulus/S  4	4	1323423	Female	1
132.3424	64.0	Stimulus/S  8	8	1323424	Female	1
196.3233	64.0	Stimulus/S  2	2	1963233	Female	1
220.1946	64.0	Stimulus/S  1	1	2201946	Male	0
220.1947	64.0	Stimulus/S  8	8	2201947	Male	0
220.1948	64.0	Stimulus/S  4	4	2201948	Male	0
220.1949	64.0	Stimulus/S  4	4	2201949	Male	0
220.195	64.0	Stimulus/S  4	4	2201950	Male	0
220.1951	64.0	Stimulus/S  4	4	2201951	Male	0
220.1952	64.0	Stimulus/S  4	4	2201952	Male	0
220.1953	64.0	Stimulus/S  4	4	2201953	Male	0
284.1762	64.0	Stimulus/S  2	2	2841762	Male	0
299.8766	64.0	Stimulus/S  1	1	2998766	Male	1
299.8767	64.0	Stimulus/S  8	8	2998767	Male	1
299.8768	64.0	Stimulus/S  4	4	2998768	Male	1
299.8769	64.0	Stimulus/S  4	4	2998769	Male	1
299.877	64.0	Stimulus/S  4	4	2998770	Male	1
299.8771	64.0	Stimulus/S  4	4	2998771	Male	1
299.8772	64.0	Stimulus/S  4	4	2998772	Male	1
299.8773	64.0	Stimulus/S  8	8	2998773	Male	1
363.8582	64.0	Stimulus/S  2	2	3638582	Male	1
379.1533	64.0	Stimulus/S  1	1	3791533	Male	2
379.1534	64.0	Stimulus/S  8	8	3791534	Male	2
379.1535	64.0	Stimulus/S  4	4	3791535	Male	2
379.1536	64.0	Stimulus/S  4	4	3791536	Male	2
379.1537	64.0	Stimulus/S  4	4	3791537	Male	2
379.1538	64.0	Stimulus/S  4	4	3791538	Male	2
379.1539	64.0	Stimulus/S  8	8	3791539	Male	2
379.154	64.0	Stimulus/S  4	4	3791540	Male	2
443.1349	64.0	Stimulus/S  2	2	4431349	Male	2
461.822	64.0	Stimulus/S  1	1	4618220	Male	3
461.8221	64.0	Stimulus/S  8	8	4618221	Male	3
461.8222	64.0	Stimulus/S  4	4	4618222	Male	3
461.8223	64.0	Stimulus/S  4	4	4618223	Male	3
461.8224	64.0	Stimulus/S  4	4	4618224	Male	3
461.8225	64.0	Stimulus/S  4	4	4618225	Male	3
461.8226	64.0	Stimulus/S  8	8	4618226	Male	3
461.8227	64.0	Stimulus/S  8	8	4618227	Male	3
525.8036	64.0	Stimulus/S  2	2	5258036	Male	3
542.5067	64.0	Stimulus/S  1	1	5425067	Female	2
542.5068	64.0	Stimulus/S  4	4	5425068	Female	2
542.5069	64.0	Stimulus/S  4	4	5425069	Female	2
542.507	64.0	Stimulus/S  4	4	5425070	Female	2
542.5071	64.0	Stimulus/S  4	4	5425071	Female	2
542.5072	64.0	Stimulus/S  4	4	5425072	Female	2
542.5073	64.0	Stimulus/S  8	8	5425073	Female	2
542.5074	64.0	Stimulus/S  4	4	5425074	Female	2
606.4883	64.0	Stimulus/S  2	2	6064883	Female	2
618.6473	64.0	Stimulus/S  1	1	6186473	Female	3
618.6474	64.0	Stimulus/S  4	4	6186474	Female	3
618.6475	64.0	Stimulus/S  4	4	6186475	Female	3
618.6476	64.0	Stimulus/S  4	4	6186476	Female	3
618.6477	64.0	Stimulus/S  4	4	6186477	Female	3
618.6478	64.0	Stimulus/S  4	4	6186478	Female	3
618.6479	64.0	Stimulus/S  8	8	6186479	Female	3
618.648	64.0	Stimulus/S  8	8	6186480	Female	3
682.6289	64.0	Stimulus/S  2	2	6826289	Female	3
717.0604	64.0	Stimulus/S  1	1	7170604	Female	4
717.0605	64.0	Stimulus/S  4	4	7170605	Female	4
717.0606	64.0	Stimulus/S  4	4	7170606	Female	4
717.0607	64.0	Stimulus/S  4	4	7170607	Female	4
717.0608	64.0	Stimulus/S  4	4	7170608	Female	4
717.0609	64.0	Stimulus/S  8	8	7170609	Female	4
717.061	64.0	Stimulus/S  4	4	7170610	Female	4
717.0611	64.0	Stimulus/S  4	4	7170611	Female	4
781.0421	64.0	Stimulus/S  2	2	7810421	Female	4
797.3398	64.0	Stimulus/S  1	1	7973398	Female	5
797.3399	64.0	Stimulus/S  4	4	7973399	Female	5
797.34	64.0	Stimulus/S  4	4	7973400	Female	5
797.3401	64.0	Stimulus/S  4	4	7973401	Female	5
797.3402	64.0	Stimulus/S  4	4	7973402	Female	5
797.3403	64.0	Stimulus/S  8	8	7973403	Female	5
797.3404	64.0	Stimulus/S  4	4	7973404	Female	5
797.3405	64.0	Stimulus/S  8	8	7973405	Female	5
861.3214	64.0	Stimulus/S  2	2	8613214	Female	5
876.9578	64.0	Stimulus/S  1	1	8769578	Male	4
876.9579	64.0	Stimulus/S  8	8	8769579	Male	4
876.958	64.0	Stimulus/S  4	4	8769580	Male	4
876.9581	64.0	Stimulus/S  4	4	8769581	Male	4
876.9582	64.0	Stimulus/S  4	4	8769582	Male	4
876.9583	64.0	Stimulus/S  8	8	8769583	Male	4
876.9584	64.0	Stimulus/S  4	4	8769584	Male	4
876.9585	64.0	Stimulus/S  4	4	8769585	Male	4
940.9394	64.0	Stimulus/S  2	2	9409394	Male	4
958.9012	64.0	Stimulus/S  1	1	9589012	Male	5
958.9013	64.0	Stimulus/S  8	8	9589013	Male	5
958.9014	64.0	Stimulus/S  4	4	9589014	Male	5
958.9015	64.0	Stimulus/S  4	4	9589015	Male	5
958.9016	64.0	Stimulus/S  4	4	9589016	Male	5
958.9017	64.0	Stimulus/S  8	8	9589017	Male	5
958.9018	64.0	Stimulus/S  4	4	9589018	Male	5
958.9019	64.0	Stimulus/S  8	8	9589019	Male	5
1022.8828	64.0	Stimulus/S  2	2	10228828	Male	5
1335.2423	64.0	Stimulus/S  1	1	13352423	Male	6
1335.2424	64.0	Stimulus/S  8	8	13352424	Male	6
1335.2425	64.0	Stimulus/S  4	4	13352425	Male	6
1335.2426	64.0	Stimulus/S  4	4	13352426	Male	6
1335.2427	64.0	Stimulus/S  4	4	13352427	Male	6
1335.2428	64.0	Stimulus/S  8	8	13352428	Male	6
1335.2429	64.0	Stimulus/S  8	8	13352429	Male	6
1335.243	64.0	Stimulus/S  4	4	13352430	Male	6
1399.2239	64.0	Stimulus/S  2	2	13992239	Male	6
1422.4338	64.0	Stimulus/S  1	1	14224338	Male	7
1422.4339	64.0	Stimulus/S  8	8	14224339	Male	7
1422.434	64.0	Stimulus/S  4	4	14224340	Male	7
1422.4341	64.0	Stimulus/S  4	4	14224341	Male	7
1422.4342	64.0	Stimulus/S  4	4	14224342	Male	7
1422.4343	64.0	Stimulus/S  8	8	14224343	Male	7
1422.4344	64.0	Stimulus/S  8	8	14224344	Male	7
1422.4345	64.0	Stimulus/S  8	8	14224345	Male	7
1486.4154	64.0	Stimulus/S  2	2	14864154	Male	7
1534.5861	64.0	Stimulus/S  1	1	15345861	Female	6
1534.5862	64.0	Stimulus/S  4	4	15345862	Female	6
1534.5863	64.0	Stimulus/S  4	4	15345863	Female	6
1534.5864	64.0	Stimulus/S  4	4	15345864	Female	6
1534.5865	64.0	Stimulus/S  4	4	15345865	Female	6
1534.5866	64.0	Stimulus/S  8	8	15345866	Female	6
1534.5867	64.0	Stimulus/S  8	8	15345867	Female	6
1534.5868	64.0	Stimulus/S  4	4	15345868	Female	6
1598.5676	64.0	Stimulus/S  2	2	15985676	Female	6
1625.0629	64.0	Stimulus/S  1	1	16250629	Female	7
1625.063	64.0	Stimulus/S  4	4	16250630	Female	7
1625.0631	64.0	Stimulus/S  4	4	16250631	Female	7
1625.0632	64.0	Stimulus/S  4	4	16250632	Female	7
1625.0633	64.0	Stimulus/S  4	4	16250633	Female	7
1625.0634	64.0	Stimulus/S  8	8	16250634	Female	7
1625.0635	64.0	Stimulus/S  8	8	16250635	Female	7
1625.0636	64.0	Stimulus/S  8	8	16250636	Female	7
1689.0446	64.0	Stimulus/S  2	2	16890446	Female	7
1709.673	64.0	Stimulus/S  1	1	17096730	Female	8
1709.6731	64.0	Stimulus/S  4	4	17096731	Female	8
1709.6732	64.0	Stimulus/S  4	4	17096732	Female	8
1709.6733	64.0	Stimulus/S  4	4	17096733	Female	8
1709.6734	64.0	Stimulus/S  8	8	17096734	Female	8
1709.6735	64.0	Stimulus/S  4	4	17096735	Female	8
1709.6736	64.0	Stimulus/S  4	4	17096736	Female	8
1709.6737	64.0	Stimulus/S  4	4	17096737	Female	8
1773.6545	64.0	Stimulus/S  2	2	17736545	Female	8
1788.0323	64.0	Stimulus/S  1	1	17880323	Female	9
1788.0324	64.0	Stimulus/S  4	4	17880324	Female	9
1788.0325	64.0	Stimulus/S  4	4	17880325	Female	9
1788.0326	64.0	Stimulus/S  4	4	17880326	Female	9
1788.0327	64.0	Stimulus/S  8	8	17880327	Female	9
1788.0328	64.0	Stimulus/S  4	4	17880328	Female	9
1788.0329	64.0	Stimulus/S  4	4	17880329	Female	9
1788.033	64.0	Stimulus/S  8	8	17880330	Female	9
1852.0139	64.0	Stimulus/S  2	2	18520139	Female	9
1867.7356	64.0	Stimulus/S  1	1	18677356	Male	8
1867.7357	64.0	Stimulus/S  8	8	18677357	Male	8
1867.7358	64.0	Stimulus/S  4	4	18677358	Male	8
1867.7359	64.0	Stimulus/S  4	4	18677359	Male	8
1867.736	64.0	Stimulus/S  8	8	18677360	Male	8
1867.7361	64.0	Stimulus/S  4	4	18677361	Male	8
1867.7362	64.0	Stimulus/S  4	4	18677362	Male	8
1867.7363	64.0	Stimulus/S  4	4	18677363	Male	8
1931.7172	64.0	Stimulus/S  2	2	19317172	Male	8
1952.5804	64.0	Stimulus/S  1	1	19525804	Male	9
1952.5805	64.0	Stimulus/S  8	8	19525805	Male	9
1952.5806	64.0	Stimulus/S  4	4	19525806	Male	9
1952.5807	64.0	Stimulus/S  4	4	19525807	Male	9
1952.5808	64.0	Stimulus/S  8	8	19525808	Male	9
1952.5809	64.0	Stimulus/S  4	4	19525809	Male	9
1952.581	64.0	Stimulus/S  4	4	19525810	Male	9
1952.5811	64.0	Stimulus/S  8	8	19525811	Male	9
2016.562	64.0	Stimulus/S  2	2	20165620	Male	9
2301.0574	64.0	Stimulus/S  1	1	23010574	Male	10
2301.0575	64.0	Stimulus/S  8	8	23010575	Male	10
2301.0576	64.0	Stimulus/S  4	4	23010576	Male	10
2301.0577	64.0	Stimulus/S  4	4	23010577	Male	10
2301.0578	64.0	Stimulus/S  8	8	23010578	Male	10
2301.0579	64.0	Stimulus/S  4	4	23010579	Male	10
2301.058	64.0	Stimulus/S  8	8	23010580	Male	10
2301.0581	64.0	Stimulus/S  4	4	23010581	Male	10
2365.0391	64.0	Stimulus/S  2	2	23650391	Male	10
2382.5955	64.0	Stimulus/S  1	1	23825955	Male	11
2382.5956	64.0	Stimulus/S  8	8	23825956	Male	11
2382.5957	64.0	Stimulus/S  4	4	23825957	Male	11
2382.5958	64.0	Stimulus/S  4	4	23825958	Male	11
2382.5959	64.0	Stimulus/S  8	8	23825959	Male	11
2382.596	64.0	Stimulus/S  4	4	23825960	Male	11
2382.5961	64.0	Stimulus/S  8	8	23825961	Male	11
2382.5962	64.0	Stimulus/S  8	8	23825962	Male	11
2446.5771	64.0	Stimulus/S  2	2	24465771	Male	11
2490.7368	64.0	Stimulus/S  1	1	24907368	Female	10
2490.7369	64.0	Stimulus/S  4	4	24907369	Female	10
2490.737	64.0	Stimulus/S  4	4	24907370	Female	10
2490.7371	64.0	Stimulus/S  4	4	24907371	Female	10
2490.7372	64.0	Stimulus/S  8	8	24907372	Female	10
2490.7373	64.0	Stimulus/S  4	4	24907373	Female	10
2490.7374	64.0	Stimulus/S  8	8	24907374	Female	10
2490.7375	64.0	Stimulus/S  4	4	24907375	Female	10
2554.7185	64.0	Stimulus/S  2	2	25547185	Female	10
2575.1763	64.0	Stimulus/S  1	1	25751763	Female	11
2575.1764	64.0	Stimulus/S  4	4	25751764	Female	11
2575.1765	64.0	Stimulus/S  4	4	25751765	Female	11
2575.1766	64.0	Stimulus/S  4	4	25751766	Female	11
2575.1767	64.0	Stimulus/S  8	8	25751767	Female	11
2575.1768	64.0	Stimulus/S  4	4	25751768	Female	11
2575.1769	64.0	Stimulus/S  8	8	25751769	Female	11
2575.177	64.0	Stimulus/S  8	8	25751770	Female	11
2639.158	64.0	Stimulus/S  2	2	26391580	Female	11
2667.2532	64.0	Stimulus/S  1	1	26672532	Female	12
2667.2533	64.0	Stimulus/S  4	4	26672533	Female	12
2667.2534	64.0	Stimulus/S  4	4	26672534	Female	12
2667.2535	64.0	Stimulus/S  4	4	26672535	Female	12
2667.2536	64.0	Stimulus/S  8	8	26672536	Female	12
2667.2537	64.0	Stimulus/S  8	8	26672537	Female	12
2667.2538	64.0	Stimulus/S  4	4	26672538	Female	12
2667.2539	64.0	Stimulus/S  4	4	26672539	Female	12
2731.2349	64.0	Stimulus/S  2	2	27312349	Female	12
2749.0686	64.0	Stimulus/S  1	1	27490686	Female	13
2749.0687	64.0	Stimulus/S  4	4	27490687	Female	13
2749.0688	64.0	Stimulus/S  4	4	27490688	Female	13
2749.0689	64.0	Stimulus/S  4	4	27490689	Female	13
2749.069	64.0	Stimulus/S  8	8	27490690	Female	13
2749.0691	64.0	Stimulus/S  8	8	27490691	Female	13
2749.0692	64.0	Stimulus/S  4	4	27490692	Female	13
2749.0693	64.0	Stimulus/S  8	8	27490693	Female	13
2813.0503	64.0	Stimulus/S  2	2	28130503	Female	13
2842.5962	64.0	Stimulus/S  1	1	28425962	Male	12
2842.5963	64.0	Stimulus/S  8	8	28425963	Male	12
2842.5964	64.0	Stimulus/S  4	4	28425964	Male	12
2842.5965	64.0	Stimulus/S  4	4	28425965	Male	12
2842.5966	64.0	Stimulus/S  8	8	28425966	Male	12
