onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
14.517	64	Stimulus/S  4	4	145170	0	0	0	1
14.548	64	Stimulus/S  4	4	145480	0	0	0	1
14.579	64	Stimulus/S  4	4	145790	0	0	0	1
14.61	64	Stimulus/S  4	4	146100	0	0	0	1
14.641	64	Stimulus/S  4	4	146410	0	0	0	1
14.672	64	Stimulus/S  4	4	146720	0	0	0	1
14.703	64	Stimulus/S  4	4	147030	0	0	0	1
14.734	64	Stimulus/S  4	4	147340	0	0	0	1
14.7781	64	Stimulus/S  1	1	147781	0	0	0	1
105.47	64	Stimulus/S  4	4	1054700	1	0	1	1
105.501	64	Stimulus/S  4	4	1055010	1	0	1	1
105.532	64	Stimulus/S  4	4	1055320	1	0	1	1
105.563	64	Stimulus/S  4	4	1055630	1	0	1	1
105.594	64	Stimulus/S  4	4	1055940	1	0	1	1
105.625	64	Stimulus/S  8	8	1056250	1	0	1	1
105.656	64	Stimulus/S  4	4	1056560	1	0	1	1
105.687	64	Stimulus/S  8	8	1056870	1	0	1	1
105.7449	64	Stimulus/S  1	1	1057449	1	0	1	1
203.3767	64	Stimulus/S  4	4	2033767	0	1	1	1
203.4077	64	Stimulus/S  4	4	2034077	0	1	1	1
203.4387	64	Stimulus/S  4	4	2034387	0	1	1	1
203.4697	64	Stimulus/S  4	4	2034697	0	1	1	1
203.5007	64	Stimulus/S  4	4	2035007	0	1	1	1
203.5317	64	Stimulus/S  4	4	2035317	0	1	1	1
203.5627	64	Stimulus/S  8	8	2035627	0	1	1	1
203.5937	64	Stimulus/S  8	8	2035937	0	1	1	1
203.645	64	Stimulus/S  1	1	2036450	0	1	1	1
288.2067	64	Stimulus/S  4	4	2882067	1	1	0	1
288.2377	64	Stimulus/S  4	4	2882377	1	1	0	1
288.2687	64	Stimulus/S  4	4	2882687	1	1	0	1
288.2997	64	Stimulus/S  4	4	2882997	1	1	0	1
288.3307	64	Stimulus/S  4	4	2883307	1	1	0	1
288.3617	64	Stimulus/S  8	8	2883617	1	1	0	1
288.3927	64	Stimulus/S  8	8	2883927	1	1	0	1
288.4237	64	Stimulus/S  4	4	2884237	1	1	0	1
288.4784	64	Stimulus/S  1	1	2884784	1	1	0	1
401.5242	64	Stimulus/S  4	4	4015242	2	1	0	1
401.5552	64	Stimulus/S  4	4	4015552	2	1	0	1
401.5862	64	Stimulus/S  4	4	4015862	2	1	0	1
401.6172	64	Stimulus/S  4	4	4016172	2	1	0	1
401.6482	64	Stimulus/S  8	8	4016482	2	1	0	1
401.6792	64	Stimulus/S  4	4	4016792	2	1	0	1
401.7102	64	Stimulus/S  8	8	4017102	2	1	0	1
401.7412	64	Stimulus/S  4	4	4017412	2	1	0	1
401.795	64	Stimulus/S  1	1	4017950	2	1	0	1
491.6883	64	Stimulus/S  4	4	4916883	3	1	1	1
491.7193	64	Stimulus/S  4	4	4917193	3	1	1	1
491.7503	64	Stimulus/S  4	4	4917503	3	1	1	1
491.7814	64	Stimulus/S  4	4	4917814	3	1	1	1
491.8123	64	Stimulus/S  8	8	4918123	3	1	1	1
491.8433	64	Stimulus/S  8	8	4918433	3	1	1	1
491.8743	64	Stimulus/S  8	8	4918743	3	1	1	1
491.9053	64	Stimulus/S  8	8	4919053	3	1	1	1
491.9617	64	Stimulus/S  1	1	4919617	3	1	1	1
574.9581	64	Stimulus/S  4	4	5749581	2	0	1	1
574.9891	64	Stimulus/S  4	4	5749891	2	0	1	1
575.0201	64	Stimulus/S  4	4	5750201	2	0	1	1
575.0511	64	Stimulus/S  4	4	5750511	2	0	1	1
575.0821	64	Stimulus/S  8	8	5750821	2	0	1	1
575.1131	64	Stimulus/S  4	4	5751131	2	0	1	1
575.1441	64	Stimulus/S  4	4	5751441	2	0	1	1
575.1751	64	Stimulus/S  8	8	5751751	2	0	1	1
575.2283	64	Stimulus/S  1	1	5752283	2	0	1	1
659.1948	64	Stimulus/S  4	4	6591948	3	0	0	1
659.2258	64	Stimulus/S  4	4	6592258	3	0	0	1
659.2568	64	Stimulus/S  4	4	6592568	3	0	0	1
659.2878	64	Stimulus/S  4	4	6592878	3	0	0	1
659.3189	64	Stimulus/S  8	8	6593189	3	0	0	1
659.3498	64	Stimulus/S  8	8	6593498	3	0	0	1
659.3808	64	Stimulus/S  4	4	6593808	3	0	0	1
659.4118	64	Stimulus/S  4	4	6594118	3	0	0	1
