onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
7.92904	171.13464583333334	Stimulus/S  1	1	198226	2	1	1
7.94904	171.13464583333334	Stimulus/S  4	4	198726	2	1	1
7.96904	171.13464583333334	Stimulus/S  8	8	199226	2	1	1
7.98904	171.13464583333334	Stimulus/S  4	4	199726	2	1	1
8.00904	171.13464583333334	Stimulus/S  8	8	200226	2	1	1
179.04572	171.13464583333334	Stimulus/S  2	2	4476143	2	1	1
179.49708	171.13464583333334	Stimulus/S  1	1	4487427	2	1	1
179.51708	171.13464583333334	Stimulus/S  4	4	4487927	2	1	1
179.53708	171.13464583333334	Stimulus/S  8	8	4488427	2	1	1
179.55708	171.13464583333334	Stimulus/S  4	4	4488927	2	1	1
179.57708	171.13464583333334	Stimulus/S  8	8	4489427	2	1	1
350.61352	171.13464583333334	Stimulus/S  2	2	8765338	2	1	1
351.04088	171.13464583333334	Stimulus/S  1	1	8776022	2	1	1
351.06088	171.13464583333334	Stimulus/S  4	4	8776522	2	1	1
351.08088	171.13464583333334	Stimulus/S  8	8	8777022	2	1	1
351.10088	171.13464583333334	Stimulus/S  4	4	8777522	2	1	1
351.12088	171.13464583333334	Stimulus/S  8	8	8778022	2	1	1
522.15756	171.13464583333334	Stimulus/S  2	2	13053939	2	1	1
522.61092	171.13464583333334	Stimulus/S  1	1	13065273	2	1	1
522.63092	171.13464583333334	Stimulus/S  4	4	13065773	2	1	1
522.65092	171.13464583333334	Stimulus/S  8	8	13066273	2	1	1
522.67092	171.13464583333334	Stimulus/S  4	4	13066773	2	1	1
522.69092	171.13464583333334	Stimulus/S  8	8	13067273	2	1	1
693.72696	171.13464583333334	Stimulus/S  2	2	17343174	2	1	1
694.15832	171.13464583333334	Stimulus/S  1	1	17353958	3	1	1
694.17832	171.13464583333334	Stimulus/S  4	4	17354458	3	1	1
694.19832	171.13464583333334	Stimulus/S  8	8	17354958	3	1	1
694.21832	171.13464583333334	Stimulus/S  8	8	17355458	3	1	1
694.23832	171.13464583333334	Stimulus/S  8	8	17355958	3	1	1
865.27496	171.13464583333334	Stimulus/S  2	2	21631874	3	1	1
865.73032	171.13464583333334	Stimulus/S  1	1	21643258	3	1	1
865.75032	171.13464583333334	Stimulus/S  4	4	21643758	3	1	1
865.77032	171.13464583333334	Stimulus/S  8	8	21644258	3	1	1
865.79032	171.13464583333334	Stimulus/S  8	8	21644758	3	1	1
865.81032	171.13464583333334	Stimulus/S  8	8	21645258	3	1	1
1036.8462	171.13464583333334	Stimulus/S  2	2	25921155	3	1	1
1037.28356	171.13464583333334	Stimulus/S  1	1	25932089	3	1	1
1037.30356	171.13464583333334	Stimulus/S  4	4	25932589	3	1	1
