onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
14.884	64	Stimulus/S  4	4	148840	0	0	0	1
14.915	64	Stimulus/S  4	4	149150	0	0	0	1
14.9459	64	Stimulus/S  4	4	149459	0	0	0	1
14.977	64	Stimulus/S  4	4	149770	0	0	0	1
15.008	64	Stimulus/S  4	4	150080	0	0	0	1
15.039	64	Stimulus/S  4	4	150390	0	0	0	1
15.07	64	Stimulus/S  4	4	150700	0	0	0	1
15.101	64	Stimulus/S  4	4	151010	0	0	0	1
15.146	64	Stimulus/S  1	1	151460	0	0	0	1
106.3528	64	Stimulus/S  4	4	1063528	1	0	1	1
106.3838	64	Stimulus/S  4	4	1063838	1	0	1	1
106.4148	64	Stimulus/S  4	4	1064148	1	0	1	1
106.4457	64	Stimulus/S  4	4	1064457	1	0	1	1
106.4767	64	Stimulus/S  4	4	1064767	1	0	1	1
106.5077	64	Stimulus/S  8	8	1065077	1	0	1	1
106.5388	64	Stimulus/S  4	4	1065388	1	0	1	1
106.5698	64	Stimulus/S  8	8	1065698	1	0	1	1
106.6125	64	Stimulus/S  1	1	1066125	1	0	1	1
204.1744	64	Stimulus/S  4	4	2041744	0	1	1	1
204.2054	64	Stimulus/S  4	4	2042054	0	1	1	1
204.2364	64	Stimulus/S  4	4	2042364	0	1	1	1
204.2674	64	Stimulus/S  4	4	2042674	0	1	1	1
204.2984	64	Stimulus/S  4	4	2042984	0	1	1	1
204.3294	64	Stimulus/S  4	4	2043294	0	1	1	1
204.3604	64	Stimulus/S  8	8	2043604	0	1	1	1
204.3914	64	Stimulus/S  8	8	2043914	0	1	1	1
204.4458	64	Stimulus/S  1	1	2044458	0	1	1	1
291.3898	64	Stimulus/S  4	4	2913898	1	1	0	1
291.4208	64	Stimulus/S  4	4	2914208	1	1	0	1
291.4518	64	Stimulus/S  4	4	2914518	1	1	0	1
291.4828	64	Stimulus/S  4	4	2914828	1	1	0	1
291.5138	64	Stimulus/S  4	4	2915138	1	1	0	1
291.5448	64	Stimulus/S  8	8	2915448	1	1	0	1
291.5758	64	Stimulus/S  8	8	2915758	1	1	0	1
291.6068	64	Stimulus/S  4	4	2916068	1	1	0	1
