onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
15.82016	171.13464583333334	Stimulus/S  1	1	395504	3	0	1
15.84016	171.13464583333334	Stimulus/S  4	4	396004	3	0	1
15.86016	171.13464583333334	Stimulus/S  8	8	396504	3	0	1
15.88016	171.13464583333334	Stimulus/S  8	8	397004	3	0	1
15.90016	171.13464583333334	Stimulus/S  4	4	397504	3	0	1
186.93688	171.13464583333334	Stimulus/S  2	2	4673422	3	0	1
187.43624	171.13464583333334	Stimulus/S  1	1	4685906	3	0	1
187.45624	171.13464583333334	Stimulus/S  4	4	4686406	3	0	1
187.47624	171.13464583333334	Stimulus/S  8	8	4686906	3	0	1
187.49624	171.13464583333334	Stimulus/S  8	8	4687406	3	0	1
187.51624	171.13464583333334	Stimulus/S  4	4	4687906	3	0	1
358.55292	171.13464583333334	Stimulus/S  2	2	8963823	3	0	1
359.05828	171.13464583333334	Stimulus/S  1	1	8976457	3	0	1
359.07828	171.13464583333334	Stimulus/S  4	4	8976957	3	0	1
359.09828	171.13464583333334	Stimulus/S  8	8	8977457	3	0	1
359.11828	171.13464583333334	Stimulus/S  8	8	8977957	3	0	1
359.13828	171.13464583333334	Stimulus/S  4	4	8978457	3	0	1
530.17496	171.13464583333334	Stimulus/S  2	2	13254374	3	0	1
530.67832	171.13464583333334	Stimulus/S  1	1	13266958	3	0	1
530.69832	171.13464583333334	Stimulus/S  4	4	13267458	3	0	1
530.71832	171.13464583333334	Stimulus/S  8	8	13267958	3	0	1
530.73832	171.13464583333334	Stimulus/S  8	8	13268458	3	0	1
530.75832	171.13464583333334	Stimulus/S  4	4	13268958	3	0	1
701.79504	171.13464583333334	Stimulus/S  2	2	17544876	3	0	1
702.2904	171.13464583333334	Stimulus/S  1	1	17557260	4	0	1
702.3104	171.13464583333334	Stimulus/S  8	8	17557760	4	0	1
702.3304	171.13464583333334	Stimulus/S  4	4	17558260	4	0	1
702.3504	171.13464583333334	Stimulus/S  4	4	17558760	4	0	1
702.3704	171.13464583333334	Stimulus/S  4	4	17559260	4	0	1
873.40708	171.13464583333334	Stimulus/S  2	2	21835177	4	0	1
873.88844	171.13464583333334	Stimulus/S  1	1	21847211	4	0	1
873.90844	171.13464583333334	Stimulus/S  8	8	21847711	4	0	1
873.92844	171.13464583333334	Stimulus/S  4	4	21848211	4	0	1
873.94844	171.13464583333334	Stimulus/S  4	4	21848711	4	0	1
873.96844	171.13464583333334	Stimulus/S  4	4	21849211	4	0	1
1045.00512	171.13464583333334	Stimulus/S  2	2	26125128	4	0	1
1045.46648	171.13464583333334	Stimulus/S  1	1	26136662	4	0	1
1045.48648	171.13464583333334	Stimulus/S  8	8	26137162	4	0	1
1045.50648	171.13464583333334	Stimulus/S  4	4	26137662	4	0	1
1045.52648	171.13464583333334	Stimulus/S  4	4	26138162	4	0	1
1045.54648	171.13464583333334	Stimulus/S  4	4	26138662	4	0	1
1216.58316	171.13464583333334	Stimulus/S  2	2	30414579	4	0	1
1217.07652	171.13464583333334	Stimulus/S  1	1	30426913	4	0	1
1217.09652	171.13464583333334	Stimulus/S  8	8	30427413	4	0	1
1217.11652	171.13464583333334	Stimulus/S  4	4	30427913	4	0	1
1217.13652	171.13464583333334	Stimulus/S  4	4	30428413	4	0	1
1217.15652	171.13464583333334	Stimulus/S  4	4	30428913	4	0	1
1388.1932	171.13464583333334	Stimulus/S  2	2	34704830	4	0	1
1388.66256	171.13464583333334	Stimulus/S  1	1	34716564	1	0	1
1388.68256	171.13464583333334	Stimulus/S  4	4	34717064	1	0	1
1388.70256	171.13464583333334	Stimulus/S  4	4	34717564	1	0	1
1388.72256	171.13464583333334	Stimulus/S  8	8	34718064	1	0	1
1388.74256	171.13464583333334	Stimulus/S  4	4	34718564	1	0	1
1559.77924	171.13464583333334	Stimulus/S  2	2	38994481	1	0	1
1560.2666	171.13464583333334	Stimulus/S  1	1	39006665	1	0	1
1560.2866	171.13464583333334	Stimulus/S  4	4	39007165	1	0	1
1560.3066	171.13464583333334	Stimulus/S  4	4	39007665	1	0	1
1560.3266	171.13464583333334	Stimulus/S  8	8	39008165	1	0	1
1560.3466	171.13464583333334	Stimulus/S  4	4	39008665	1	0	1
1731.38324	171.13464583333334	Stimulus/S  2	2	43284581	1	0	1
1731.8766	171.13464583333334	Stimulus/S  1	1	43296915	1	0	1
1731.8966	171.13464583333334	Stimulus/S  4	4	43297415	1	0	1
1731.9166	171.13464583333334	Stimulus/S  4	4	43297915	1	0	1
1731.9366	171.13464583333334	Stimulus/S  8	8	43298415	1	0	1
1731.9566	171.13464583333334	Stimulus/S  4	4	43298915	1	0	1
1902.99328	171.13464583333334	Stimulus/S  2	2	47574832	1	0	1
1903.47264	171.13464583333334	Stimulus/S  1	1	47586816	1	0	1
1903.49264	171.13464583333334	Stimulus/S  4	4	47587316	1	0	1
1903.51264	171.13464583333334	Stimulus/S  4	4	47587816	1	0	1
1903.53264	171.13464583333334	Stimulus/S  8	8	47588316	1	0	1
1903.55264	171.13464583333334	Stimulus/S  4	4	47588816	1	0	1
2074.58928	171.13464583333334	Stimulus/S  2	2	51864732	1	0	1
2075.08264	171.13464583333334	Stimulus/S  1	1	51877066	2	0	1
2075.10264	171.13464583333334	Stimulus/S  4	4	51877566	2	0	1
2075.12264	171.13464583333334	Stimulus/S  8	8	51878066	2	0	1
2075.14264	171.13464583333334	Stimulus/S  4	4	51878566	2	0	1
2075.16264	171.13464583333334	Stimulus/S  4	4	51879066	2	0	1
2246.19928	171.13464583333334	Stimulus/S  2	2	56154982	2	0	1
2246.67064	171.13464583333334	Stimulus/S  1	1	56166766	2	0	1
2246.69064	171.13464583333334	Stimulus/S  4	4	56167266	2	0	1
2246.71064	171.13464583333334	Stimulus/S  8	8	56167766	2	0	1
2246.73064	171.13464583333334	Stimulus/S  4	4	56168266	2	0	1
