onset	duration	trial_type	value	sample	attend	chapter
2490.0802	64.0	Stimulus/S  8	8	24900802	Male	14
2490.0803	64.0	Stimulus/S  4	4	24900803	Male	14
2554.0603	64.0	Stimulus/S  2	2	25540603	Male	14
2575.3286	64.0	Stimulus/S  1	1	25753286	Male	15
2575.3287	64.0	Stimulus/S  8	8	25753287	Male	15
2575.3288	64.0	Stimulus/S  4	4	25753288	Male	15
2575.3289	64.0	Stimulus/S  4	4	25753289	Male	15
2575.329	64.0	Stimulus/S  8	8	25753290	Male	15
2575.3291	64.0	Stimulus/S  8	8	25753291	Male	15
2575.3292	64.0	Stimulus/S  8	8	25753292	Male	15
2575.3293	64.0	Stimulus/S  8	8	25753293	Male	15
2639.3093	64.0	Stimulus/S  2	2	26393093	Male	15
2656.5735	64.0	Stimulus/S  1	1	26565735	Female	14
2656.5736	64.0	Stimulus/S  4	4	26565736	Female	14
2656.5737	64.0	Stimulus/S  4	4	26565737	Female	14
2656.5738	64.0	Stimulus/S  4	4	26565738	Female	14
2656.5739	64.0	Stimulus/S  8	8	26565739	Female	14
2656.574	64.0	Stimulus/S  8	8	26565740	Female	14
2656.5741	64.0	Stimulus/S  8	8	26565741	Female	14
2656.5742	64.0	Stimulus/S  4	4	26565742	Female	14
2720.5542	64.0	Stimulus/S  2	2	27205542	Female	14
2736.4744	64.0	Stimulus/S  1	1	27364744	Female	15
2736.4745	64.0	Stimulus/S  4	4	27364745	Female	15
2736.4746	64.0	Stimulus/S  4	4	27364746	Female	15
2736.4747	64.0	Stimulus/S  4	4	27364747	Female	15
2736.4748	64.0	Stimulus/S  8	8	27364748	Female	15
2736.4749	64.0	Stimulus/S  8	8	27364749	Female	15
2736.475	64.0	Stimulus/S  8	8	27364750	Female	15
2736.4751	64.0	Stimulus/S  8	8	27364751	Female	15
2800.4551	64.0	Stimulus/S  2	2	28004551	Female	15
2844.3315	64.0	Stimulus/S  1	1	28443315	Female	16
2844.3316	64.0	Stimulus/S  4	4	28443316	Female	16
2844.3317	64.0	Stimulus/S  4	4	28443317	Female	16
2844.3318	64.0	Stimulus/S  8	8	28443318	Female	16
2844.3319	64.0	Stimulus/S  4	4	28443319	Female	16
2844.332	64.0	Stimulus/S  4	4	28443320	Female	16
2844.3321	64.0	Stimulus/S  4	4	28443321	Female	16
2844.3322	64.0	Stimulus/S  4	4	28443322	Female	16
2908.3125	64.0	Stimulus/S  2	2	29083125	Female	16
2925.0725	64.0	Stimulus/S  1	1	29250725	Female	17
2925.0726	64.0	Stimulus/S  4	4	29250726	Female	17
2925.0727	64.0	Stimulus/S  4	4	29250727	Female	17
2925.0728	64.0	Stimulus/S  8	8	29250728	Female	17
2925.0729	64.0	Stimulus/S  4	4	29250729	Female	17
2925.073	64.0	Stimulus/S  4	4	29250730	Female	17
2925.0731	64.0	Stimulus/S  4	4	29250731	Female	17
2925.0732	64.0	Stimulus/S  8	8	29250732	Female	17
2989.0532	64.0	Stimulus/S  2	2	29890532	Female	17
3034.8679	64.0	Stimulus/S  1	1	30348679	Male	16
3034.868	64.0	Stimulus/S  8	8	30348680	Male	16
3034.8681	64.0	Stimulus/S  4	4	30348681	Male	16
3034.8682	64.0	Stimulus/S  8	8	30348682	Male	16
3034.8683	64.0	Stimulus/S  4	4	30348683	Male	16
3034.8684	64.0	Stimulus/S  4	4	30348684	Male	16
3034.8685	64.0	Stimulus/S  4	4	30348685	Male	16
3034.8686	64.0	Stimulus/S  4	4	30348686	Male	16
3098.8484	64.0	Stimulus/S  2	2	30988484	Male	16
3123.8528	64.0	Stimulus/S  1	1	31238528	Male	17
3123.8529	64.0	Stimulus/S  8	8	31238529	Male	17
3123.853	64.0	Stimulus/S  4	4	31238530	Male	17
3123.8531	64.0	Stimulus/S  8	8	31238531	Male	17
3123.8532	64.0	Stimulus/S  4	4	31238532	Male	17
3123.8533	64.0	Stimulus/S  4	4	31238533	Male	17
3123.8534	64.0	Stimulus/S  4	4	31238534	Male	17
3123.8535	64.0	Stimulus/S  8	8	31238535	Male	17
3187.8335	64.0	Stimulus/S  2	2	31878335	Male	17
3443.4624	64.0	Stimulus/S  1	1	34434624	Male	18
3443.4625	64.0	Stimulus/S  8	8	34434625	Male	18
3443.4626	64.0	Stimulus/S  4	4	34434626	Male	18
3443.4627	64.0	Stimulus/S  8	8	34434627	Male	18
3443.4628	64.0	Stimulus/S  4	4	34434628	Male	18
3443.4629	64.0	Stimulus/S  4	4	34434629	Male	18
3443.463	64.0	Stimulus/S  8	8	34434630	Male	18
3443.4631	64.0	Stimulus/S  4	4	34434631	Male	18
3507.4431	64.0	Stimulus/S  2	2	35074431	Male	18
3527.1775	64.0	Stimulus/S  1	1	35271775	Male	19
3527.1776	64.0	Stimulus/S  8	8	35271776	Male	19
3527.1777	64.0	Stimulus/S  4	4	35271777	Male	19
3527.1778	64.0	Stimulus/S  8	8	35271778	Male	19
3527.1779	64.0	Stimulus/S  4	4	35271779	Male	19
3527.178	64.0	Stimulus/S  4	4	35271780	Male	19
3527.1781	64.0	Stimulus/S  8	8	35271781	Male	19
3527.1782	64.0	Stimulus/S  8	8	35271782	Male	19
3591.1582	64.0	Stimulus/S  2	2	35911582	Male	19
3615.8225	64.0	Stimulus/S  1	1	36158225	Female	18
3615.8226	64.0	Stimulus/S  4	4	36158226	Female	18
3615.8227	64.0	Stimulus/S  4	4	36158227	Female	18
3615.8228	64.0	Stimulus/S  8	8	36158228	Female	18
3615.8229	64.0	Stimulus/S  4	4	36158229	Female	18
3615.823	64.0	Stimulus/S  4	4	36158230	Female	18
3615.8231	64.0	Stimulus/S  8	8	36158231	Female	18
3615.8232	64.0	Stimulus/S  4	4	36158232	Female	18
3679.803	64.0	Stimulus/S  2	2	36798030	Female	18
3692.6433	64.0	Stimulus/S  1	1	36926433	Female	19
3692.6434	64.0	Stimulus/S  4	4	36926434	Female	19
3692.6435	64.0	Stimulus/S  4	4	36926435	Female	19
3692.6436	64.0	Stimulus/S  8	8	36926436	Female	19
3692.6437	64.0	Stimulus/S  4	4	36926437	Female	19
3692.6438	64.0	Stimulus/S  4	4	36926438	Female	19
3692.6439	64.0	Stimulus/S  8	8	36926439	Female	19
3692.644	64.0	Stimulus/S  8	8	36926440	Female	19
3756.6238	64.0	Stimulus/S  2	2	37566238	Female	19
3811.9827	64.0	Stimulus/S  1	1	38119827	Female	20
3811.9828	64.0	Stimulus/S  4	4	38119828	Female	20
3811.9829	64.0	Stimulus/S  4	4	38119829	Female	20
3811.983	64.0	Stimulus/S  8	8	38119830	Female	20
3811.9831	64.0	Stimulus/S  4	4	38119831	Female	20
3811.9832	64.0	Stimulus/S  8	8	38119832	Female	20
3811.9833	64.0	Stimulus/S  4	4	38119833	Female	20
3811.9834	64.0	Stimulus/S  4	4	38119834	Female	20
3875.9634	64.0	Stimulus/S  2	2	38759634	Female	20
3900.8357	64.0	Stimulus/S  1	1	39008357	Female	21
3900.8358	64.0	Stimulus/S  4	4	39008358	Female	21
3900.8359	64.0	Stimulus/S  4	4	39008359	Female	21
3900.836	64.0	Stimulus/S  8	8	39008360	Female	21
3900.8361	64.0	Stimulus/S  4	4	39008361	Female	21
3900.8362	64.0	Stimulus/S  8	8	39008362	Female	21
3900.8363	64.0	Stimulus/S  4	4	39008363	Female	21
3900.8364	64.0	Stimulus/S  8	8	39008364	Female	21
3964.8164	64.0	Stimulus/S  2	2	39648164	Female	21
3981.1604	64.0	Stimulus/S  1	1	39811604	Male	20
3981.1605	64.0	Stimulus/S  8	8	39811605	Male	20
3981.1606	64.0	Stimulus/S  4	4	39811606	Male	20
3981.1607	64.0	Stimulus/S  8	8	39811607	Male	20
3981.1608	64.0	Stimulus/S  4	4	39811608	Male	20
3981.1609	64.0	Stimulus/S  8	8	39811609	Male	20
3981.161	64.0	Stimulus/S  4	4	39811610	Male	20
3981.1611	64.0	Stimulus/S  4	4	39811611	Male	20
4045.1411	64.0	Stimulus/S  2	2	40451411	Male	20
4063.7515	64.0	Stimulus/S  1	1	40637515	Male	21
4063.7516	64.0	Stimulus/S  8	8	40637516	Male	21
4063.7517	64.0	Stimulus/S  4	4	40637517	Male	21
4063.7518	64.0	Stimulus/S  8	8	40637518	Male	21
4063.7519	64.0	Stimulus/S  4	4	40637519	Male	21
4063.752	64.0	Stimulus/S  8	8	40637520	Male	21
4063.7521	64.0	Stimulus/S  4	4	40637521	Male	21
4063.7522	64.0	Stimulus/S  8	8	40637522	Male	21
4127.7319	64.0	Stimulus/S  2	2	41277319	Male	21
4141.9062	64.0	Stimulus/S  1	1	41419062	Male	22
4141.9063	64.0	Stimulus/S  8	8	41419063	Male	22
4141.9064	64.0	Stimulus/S  4	4	41419064	Male	22
4141.9065	64.0	Stimulus/S  8	8	41419065	Male	22
4141.9066	64.0	Stimulus/S  4	4	41419066	Male	22
4141.9067	64.0	Stimulus/S  8	8	41419067	Male	22
4141.9068	64.0	Stimulus/S  8	8	41419068	Male	22
4141.9069	64.0	Stimulus/S  4	4	41419069	Male	22
4205.8872	64.0	Stimulus/S  2	2	42058872	Male	22
4225.4932	64.0	Stimulus/S  1	1	42254932	Male	23
4225.4933	64.0	Stimulus/S  8	8	42254933	Male	23
4225.4934	64.0	Stimulus/S  4	4	42254934	Male	23
4225.4935	64.0	Stimulus/S  8	8	42254935	Male	23
4225.4936	64.0	Stimulus/S  4	4	42254936	Male	23
4225.4937	64.0	Stimulus/S  8	8	42254937	Male	23
4225.4938	64.0	Stimulus/S  8	8	42254938	Male	23
4225.4939	64.0	Stimulus/S  8	8	42254939	Male	23
4289.4741	64.0	Stimulus/S  2	2	42894741	Male	23
4309.376	64.0	Stimulus/S  1	1	43093760	Female	22
4309.3761	64.0	Stimulus/S  4	4	43093761	Female	22
4309.3762	64.0	Stimulus/S  4	4	43093762	Female	22
4309.3763	64.0	Stimulus/S  8	8	43093763	Female	22
4309.3764	64.0	Stimulus/S  4	4	43093764	Female	22
4309.3765	64.0	Stimulus/S  8	8	43093765	Female	22
4309.3766	64.0	Stimulus/S  8	8	43093766	Female	22
4309.3767	64.0	Stimulus/S  4	4	43093767	Female	22
4373.3569	64.0	Stimulus/S  2	2	43733569	Female	22
4395.9912	64.0	Stimulus/S  1	1	43959912	Female	23
4395.9913	64.0	Stimulus/S  4	4	43959913	Female	23
4395.9914	64.0	Stimulus/S  4	4	43959914	Female	23
4395.9915	64.0	Stimulus/S  8	8	43959915	Female	23
4395.9916	64.0	Stimulus/S  4	4	43959916	Female	23
4395.9917	64.0	Stimulus/S  8	8	43959917	Female	23
4395.9918	64.0	Stimulus/S  8	8	43959918	Female	23
4395.9919	64.0	Stimulus/S  8	8	43959919	Female	23
4459.9717	64.0	Stimulus/S  2	2	44599717	Female	23
4476.1338	64.0	Stimulus/S  1	1	44761338	Female	24
4476.1339	64.0	Stimulus/S  4	4	44761339	Female	24
4476.134	64.0	Stimulus/S  4	4	44761340	Female	24
4476.1341	64.0	Stimulus/S  8	8	44761341	Female	24
4476.1342	64.0	Stimulus/S  8	8	44761342	Female	24
4476.1343	64.0	Stimulus/S  4	4	44761343	Female	24
4476.1344	64.0	Stimulus/S  4	4	44761344	Female	24
4476.1345	64.0	Stimulus/S  4	4	44761345	Female	24
4540.1147	64.0	Stimulus/S  2	2	45401147	Female	24
4559.9951	64.0	Stimulus/S  1	1	45599951	Female	25
4559.9952	64.0	Stimulus/S  4	4	45599952	Female	25
4559.9953	64.0	Stimulus/S  4	4	45599953	Female	25
4559.9954	64.0	Stimulus/S  8	8	45599954	Female	25
4559.9955	64.0	Stimulus/S  8	8	45599955	Female	25
4559.9956	64.0	Stimulus/S  4	4	45599956	Female	25
4559.9957	64.0	Stimulus/S  4	4	45599957	Female	25
4559.9958	64.0	Stimulus/S  8	8	45599958	Female	25
4623.9756	64.0	Stimulus/S  2	2	46239756	Female	25
4689.6704	64.0	Stimulus/S  1	1	46896704	Male	24
4689.6705	64.0	Stimulus/S  8	8	46896705	Male	24
4689.6706	64.0	Stimulus/S  4	4	46896706	Male	24
4689.6707	64.0	Stimulus/S  8	8	46896707	Male	24
4689.6708	64.0	Stimulus/S  8	8	46896708	Male	24
