onset	duration	trial_type	value	sample	attend	chapter
48.1702	64.0	Stimulus/S  1	1	481702	Female	0
48.1703	64.0	Stimulus/S  4	4	481703	Female	0
48.1704	64.0	Stimulus/S  4	4	481704	Female	0
48.1705	64.0	Stimulus/S  4	4	481705	Female	0
48.1706	64.0	Stimulus/S  4	4	481706	Female	0
48.1707	64.0	Stimulus/S  4	4	481707	Female	0
48.1708	64.0	Stimulus/S  4	4	481708	Female	0
48.1709	64.0	Stimulus/S  4	4	481709	Female	0
112.151	64.0	Stimulus/S  2	2	1121510	Female	0
127.7792	64.0	Stimulus/S  1	1	1277792	Female	1
127.7793	64.0	Stimulus/S  4	4	1277793	Female	1
127.7794	64.0	Stimulus/S  4	4	1277794	Female	1
127.7795	64.0	Stimulus/S  4	4	1277795	Female	1
127.7796	64.0	Stimulus/S  4	4	1277796	Female	1
127.7797	64.0	Stimulus/S  4	4	1277797	Female	1
127.7798	64.0	Stimulus/S  4	4	1277798	Female	1
127.7799	64.0	Stimulus/S  8	8	1277799	Female	1
191.7599	64.0	Stimulus/S  2	2	1917599	Female	1
217.4462	64.0	Stimulus/S  1	1	2174462	Male	0
217.4463	64.0	Stimulus/S  8	8	2174463	Male	0
217.4464	64.0	Stimulus/S  4	4	2174464	Male	0
217.4465	64.0	Stimulus/S  4	4	2174465	Male	0
217.4466	64.0	Stimulus/S  4	4	2174466	Male	0
217.4467	64.0	Stimulus/S  4	4	2174467	Male	0
217.4468	64.0	Stimulus/S  4	4	2174468	Male	0
217.4469	64.0	Stimulus/S  4	4	2174469	Male	0
281.427	64.0	Stimulus/S  2	2	2814270	Male	0
294.4331	64.0	Stimulus/S  1	1	2944331	Male	1
294.4332	64.0	Stimulus/S  8	8	2944332	Male	1
294.4333	64.0	Stimulus/S  4	4	2944333	Male	1
294.4334	64.0	Stimulus/S  4	4	2944334	Male	1
294.4335	64.0	Stimulus/S  4	4	2944335	Male	1
294.4336	64.0	Stimulus/S  4	4	2944336	Male	1
294.4337	64.0	Stimulus/S  4	4	2944337	Male	1
294.4338	64.0	Stimulus/S  8	8	2944338	Male	1
358.4139	64.0	Stimulus/S  2	2	3584139	Male	1
375.6161	64.0	Stimulus/S  1	1	3756161	Male	2
375.6162	64.0	Stimulus/S  8	8	3756162	Male	2
375.6163	64.0	Stimulus/S  4	4	3756163	Male	2
375.6164	64.0	Stimulus/S  4	4	3756164	Male	2
375.6165	64.0	Stimulus/S  4	4	3756165	Male	2
375.6166	64.0	Stimulus/S  4	4	3756166	Male	2
375.6167	64.0	Stimulus/S  8	8	3756167	Male	2
375.6168	64.0	Stimulus/S  4	4	3756168	Male	2
439.5968	64.0	Stimulus/S  2	2	4395968	Male	2
459.419	64.0	Stimulus/S  1	1	4594190	Male	3
459.4191	64.0	Stimulus/S  8	8	4594191	Male	3
459.4192	64.0	Stimulus/S  4	4	4594192	Male	3
459.4193	64.0	Stimulus/S  4	4	4594193	Male	3
459.4194	64.0	Stimulus/S  4	4	4594194	Male	3
459.4195	64.0	Stimulus/S  4	4	4594195	Male	3
459.4196	64.0	Stimulus/S  8	8	4594196	Male	3
459.4197	64.0	Stimulus/S  8	8	4594197	Male	3
523.3998	64.0	Stimulus/S  2	2	5233998	Male	3
537.274	64.0	Stimulus/S  1	1	5372740	Female	2
537.2741	64.0	Stimulus/S  4	4	5372741	Female	2
