onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
4635.59756	171.13464583333334	Stimulus/S  4	4	115889939	1	1	1
4635.61756	171.13464583333334	Stimulus/S  4	4	115890439	1	1	1
4635.63756	171.13464583333334	Stimulus/S  8	8	115890939	1	1	1
4635.65756	171.13464583333334	Stimulus/S  8	8	115891439	1	1	1
4806.69416	171.13464583333334	Stimulus/S  2	2	120167354	1	1	1
4807.17552	171.13464583333334	Stimulus/S  1	1	120179388	2	1	1
4807.19552	171.13464583333334	Stimulus/S  4	4	120179888	2	1	1
4807.21552	171.13464583333334	Stimulus/S  8	8	120180388	2	1	1
4807.23552	171.13464583333334	Stimulus/S  4	4	120180888	2	1	1
4807.25552	171.13464583333334	Stimulus/S  8	8	120181388	2	1	1
4978.29212	171.13464583333334	Stimulus/S  2	2	124457303	2	1	1
4978.77748	171.13464583333334	Stimulus/S  1	1	124469437	2	1	1
4978.79748	171.13464583333334	Stimulus/S  4	4	124469937	2	1	1
4978.81748	171.13464583333334	Stimulus/S  8	8	124470437	2	1	1
4978.83748	171.13464583333334	Stimulus/S  4	4	124470937	2	1	1
4978.85748	171.13464583333334	Stimulus/S  8	8	124471437	2	1	1
5149.89408	171.13464583333334	Stimulus/S  2	2	128747352	2	1	1
5150.37944	171.13464583333334	Stimulus/S  1	1	128759486	2	1	1
5150.39944	171.13464583333334	Stimulus/S  4	4	128759986	2	1	1
5150.41944	171.13464583333334	Stimulus/S  8	8	128760486	2	1	1
5150.43944	171.13464583333334	Stimulus/S  4	4	128760986	2	1	1
5150.45944	171.13464583333334	Stimulus/S  8	8	128761486	2	1	1
5321.49608	171.13464583333334	Stimulus/S  2	2	133037402	2	1	1
5321.98344	171.13464583333334	Stimulus/S  1	1	133049586	2	1	1
5322.00344	171.13464583333334	Stimulus/S  4	4	133050086	2	1	1
5322.02344	171.13464583333334	Stimulus/S  8	8	133050586	2	1	1
5322.04344	171.13464583333334	Stimulus/S  4	4	133051086	2	1	1
5322.06344	171.13464583333334	Stimulus/S  8	8	133051586	2	1	1
5493.10004	171.13464583333334	Stimulus/S  2	2	137327501	2	1	1
