onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
14.8416	64	Stimulus/S  4	4	148416	0	0	0	1
14.8725	64	Stimulus/S  4	4	148725	0	0	0	1
14.9035	64	Stimulus/S  4	4	149035	0	0	0	1
14.9345	64	Stimulus/S  4	4	149345	0	0	0	1
14.9656	64	Stimulus/S  4	4	149656	0	0	0	1
14.9966	64	Stimulus/S  4	4	149966	0	0	0	1
15.0275	64	Stimulus/S  4	4	150275	0	0	0	1
15.0585	64	Stimulus/S  4	4	150585	0	0	0	1
15.1019	64	Stimulus/S  1	1	151019	0	0	0	1
105.562	64	Stimulus/S  4	4	1055620	1	0	1	1
105.593	64	Stimulus/S  4	4	1055930	1	0	1	1
105.624	64	Stimulus/S  4	4	1056240	1	0	1	1
105.655	64	Stimulus/S  4	4	1056550	1	0	1	1
105.686	64	Stimulus/S  4	4	1056860	1	0	1	1
105.717	64	Stimulus/S  8	8	1057170	1	0	1	1
105.748	64	Stimulus/S  4	4	1057480	1	0	1	1
105.779	64	Stimulus/S  8	8	1057790	1	0	1	1
105.8351	64	Stimulus/S  1	1	1058351	1	0	1	1
197.07	64	Stimulus/S  4	4	1970700	0	1	1	1
197.101	64	Stimulus/S  4	4	1971010	0	1	1	1
197.132	64	Stimulus/S  4	4	1971320	0	1	1	1
197.163	64	Stimulus/S  4	4	1971630	0	1	1	1
197.1941	64	Stimulus/S  4	4	1971941	0	1	1	1
197.2251	64	Stimulus/S  4	4	1972251	0	1	1	1
197.256	64	Stimulus/S  8	8	1972560	0	1	1	1
197.287	64	Stimulus/S  8	8	1972870	0	1	1	1
197.335	64	Stimulus/S  1	1	1973350	0	1	1	1
281.1879	64	Stimulus/S  4	4	2811879	1	1	0	1
281.2188	64	Stimulus/S  4	4	2812188	1	1	0	1
281.2498	64	Stimulus/S  4	4	2812498	1	1	0	1
281.2808	64	Stimulus/S  4	4	2812808	1	1	0	1
281.3118	64	Stimulus/S  4	4	2813118	1	1	0	1
281.3429	64	Stimulus/S  8	8	2813429	1	1	0	1
281.3739	64	Stimulus/S  8	8	2813739	1	1	0	1
281.4048	64	Stimulus/S  4	4	2814048	1	1	0	1
281.4515	64	Stimulus/S  1	1	2814515	1	1	0	1
386.3145	64	Stimulus/S  4	4	3863145	2	1	0	1
386.3455	64	Stimulus/S  4	4	3863455	2	1	0	1
386.3765	64	Stimulus/S  4	4	3863765	2	1	0	1
386.4075	64	Stimulus/S  4	4	3864075	2	1	0	1
386.4385	64	Stimulus/S  8	8	3864385	2	1	0	1
386.4695	64	Stimulus/S  4	4	3864695	2	1	0	1
386.5005	64	Stimulus/S  8	8	3865005	2	1	0	1
386.5315	64	Stimulus/S  4	4	3865315	2	1	0	1
386.5847	64	Stimulus/S  1	1	3865847	2	1	0	1
476.8809	64	Stimulus/S  4	4	4768809	3	1	1	1
476.912	64	Stimulus/S  4	4	4769120	3	1	1	1
476.943	64	Stimulus/S  4	4	4769430	3	1	1	1
476.974	64	Stimulus/S  4	4	4769740	3	1	1	1
477.005	64	Stimulus/S  8	8	4770050	3	1	1	1
477.0359	64	Stimulus/S  8	8	4770359	3	1	1	1
477.0669	64	Stimulus/S  8	8	4770669	3	1	1	1
477.098	64	Stimulus/S  8	8	4770980	3	1	1	1
477.1511	64	Stimulus/S  1	1	4771511	3	1	1	1
566.8193	64	Stimulus/S  4	4	5668193	2	0	1	1
566.8503	64	Stimulus/S  4	4	5668503	2	0	1	1
566.8813	64	Stimulus/S  4	4	5668813	2	0	1	1
566.9123	64	Stimulus/S  4	4	5669123	2	0	1	1
566.9432	64	Stimulus/S  8	8	5669432	2	0	1	1
566.9742	64	Stimulus/S  4	4	5669742	2	0	1	1
567.0053	64	Stimulus/S  4	4	5670053	2	0	1	1
567.0363	64	Stimulus/S  8	8	5670363	2	0	1	1
567.0844	64	Stimulus/S  1	1	5670844	2	0	1	1
655.6003	64	Stimulus/S  4	4	6556003	3	0	0	1
655.6313	64	Stimulus/S  4	4	6556313	3	0	0	1
655.6623	64	Stimulus/S  4	4	6556623	3	0	0	1
655.6933	64	Stimulus/S  4	4	6556933	3	0	0	1
655.7243	64	Stimulus/S  8	8	6557243	3	0	0	1
655.7553	64	Stimulus/S  8	8	6557553	3	0	0	1
655.7863	64	Stimulus/S  4	4	6557863	3	0	0	1
655.8173	64	Stimulus/S  4	4	6558173	3	0	0	1
655.8676	64	Stimulus/S  1	1	6558676	3	0	0	1
771.1107	64	Stimulus/S  4	4	7711107	4	0	0	1
771.1417	64	Stimulus/S  4	4	7711417	4	0	0	1
771.1728	64	Stimulus/S  4	4	7711728	4	0	0	1
771.2038	64	Stimulus/S  8	8	7712038	4	0	0	1
771.2348	64	Stimulus/S  4	4	7712348	4	0	0	1
771.2657	64	Stimulus/S  4	4	7712657	4	0	0	1
771.2967	64	Stimulus/S  4	4	7712967	4	0	0	1
771.3277	64	Stimulus/S  4	4	7713277	4	0	0	1
771.384	64	Stimulus/S  1	1	7713840	4	0	0	1
860.6089	64	Stimulus/S  4	4	8606089	5	0	1	1
860.6399	64	Stimulus/S  4	4	8606399	5	0	1	1
860.6709	64	Stimulus/S  4	4	8606709	5	0	1	1
860.7019	64	Stimulus/S  8	8	8607019	5	0	1	1
860.7329	64	Stimulus/S  4	4	8607329	5	0	1	1
860.7639	64	Stimulus/S  8	8	8607639	5	0	1	1
860.795	64	Stimulus/S  4	4	8607950	5	0	1	1
860.8259	64	Stimulus/S  8	8	8608259	5	0	1	1
860.8838	64	Stimulus/S  1	1	8608838	5	0	1	1
958.9517	64	Stimulus/S  4	4	9589517	4	1	1	1
958.9827	64	Stimulus/S  4	4	9589827	4	1	1	1
959.0137	64	Stimulus/S  4	4	9590137	4	1	1	1
959.0447	64	Stimulus/S  8	8	9590447	4	1	1	1
959.0757	64	Stimulus/S  4	4	9590757	4	1	1	1
959.1067	64	Stimulus/S  4	4	9591067	4	1	1	1
959.1377	64	Stimulus/S  8	8	9591377	4	1	1	1
959.1687	64	Stimulus/S  8	8	9591687	4	1	1	1
959.217	64	Stimulus/S  1	1	9592170	4	1	1	1
1049.1791	64	Stimulus/S  4	4	10491791	5	1	0	1
1049.2101	64	Stimulus/S  4	4	10492101	5	1	0	1
1049.2411	64	Stimulus/S  4	4	10492411	5	1	0	1
1049.2721	64	Stimulus/S  8	8	10492721	5	1	0	1
1049.3031	64	Stimulus/S  4	4	10493031	5	1	0	1
1049.3342	64	Stimulus/S  8	8	10493342	5	1	0	1
1049.3651	64	Stimulus/S  8	8	10493651	5	1	0	1
1049.3961	64	Stimulus/S  4	4	10493961	5	1	0	1
1049.4502	64	Stimulus/S  1	1	10494502	5	1	0	1
1186.9974	64	Stimulus/S  4	4	11869974	6	1	0	1
1187.0285	64	Stimulus/S  4	4	11870285	6	1	0	1
1187.0595	64	Stimulus/S  4	4	11870595	6	1	0	1
1187.0904	64	Stimulus/S  8	8	11870904	6	1	0	1
1187.1214	64	Stimulus/S  8	8	11871214	6	1	0	1
1187.1524	64	Stimulus/S  4	4	11871524	6	1	0	1
1187.1834	64	Stimulus/S  8	8	11871834	6	1	0	1
1187.2144	64	Stimulus/S  4	4	11872144	6	1	0	1
1187.2666	64	Stimulus/S  1	1	11872666	6	1	0	1
1278.675	64	Stimulus/S  4	4	12786750	7	1	1	1
1278.706	64	Stimulus/S  4	4	12787060	7	1	1	1
1278.737	64	Stimulus/S  4	4	12787370	7	1	1	1
1278.768	64	Stimulus/S  8	8	12787680	7	1	1	1
1278.799	64	Stimulus/S  8	8	12787990	7	1	1	1
1278.83	64	Stimulus/S  8	8	12788300	7	1	1	1
1278.861	64	Stimulus/S  8	8	12788610	7	1	1	1
1278.892	64	Stimulus/S  8	8	12788920	7	1	1	1
1278.9497	64	Stimulus/S  1	1	12789497	7	1	1	1
1404.4514	64	Stimulus/S  4	4	14044514	6	0	1	1
1404.4824	64	Stimulus/S  4	4	14044824	6	0	1	1
1404.5134	64	Stimulus/S  4	4	14045134	6	0	1	1
1404.5444	64	Stimulus/S  8	8	14045444	6	0	1	1
