onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
14.884	64	Stimulus/S  4	4	7442	0	0	0	1
14.914	64	Stimulus/S  4	4	7457	0	0	0	1
14.946	64	Stimulus/S  4	4	7473	0	0	0	1
14.976	64	Stimulus/S  4	4	7488	0	0	0	1
15.008	64	Stimulus/S  4	4	7504	0	0	0	1
15.038	64	Stimulus/S  4	4	7519	0	0	0	1
15.07	64	Stimulus/S  4	4	7535	0	0	0	1
15.1	64	Stimulus/S  4	4	7550	0	0	0	1
15.146	64	Stimulus/S  1	1	7573	0	0	0	1
106.352	64	Stimulus/S  4	4	53176	1	0	1	1
106.384	64	Stimulus/S  4	4	53192	1	0	1	1
106.414	64	Stimulus/S  4	4	53207	1	0	1	1
106.446	64	Stimulus/S  4	4	53223	1	0	1	1
106.476	64	Stimulus/S  4	4	53238	1	0	1	1
106.508	64	Stimulus/S  8	8	53254	1	0	1	1
106.538	64	Stimulus/S  4	4	53269	1	0	1	1
106.57	64	Stimulus/S  8	8	53285	1	0	1	1
106.612	64	Stimulus/S  1	1	53306	1	0	1	1
204.174	64	Stimulus/S  4	4	102087	0	1	1	1
204.204	64	Stimulus/S  4	4	102102	0	1	1	1
204.236	64	Stimulus/S  4	4	102118	0	1	1	1
204.266	64	Stimulus/S  4	4	102133	0	1	1	1
204.298	64	Stimulus/S  4	4	102149	0	1	1	1
204.328	64	Stimulus/S  4	4	102164	0	1	1	1
204.36	64	Stimulus/S  8	8	102180	0	1	1	1
204.39	64	Stimulus/S  8	8	102195	0	1	1	1
204.446	64	Stimulus/S  1	1	102223	0	1	1	1
291.39	64	Stimulus/S  4	4	145695	1	1	0	1
291.42	64	Stimulus/S  4	4	145710	1	1	0	1
291.452	64	Stimulus/S  4	4	145726	1	1	0	1
291.482	64	Stimulus/S  4	4	145741	1	1	0	1
291.514	64	Stimulus/S  4	4	145757	1	1	0	1
291.544	64	Stimulus/S  8	8	145772	1	1	0	1
291.576	64	Stimulus/S  8	8	145788	1	1	0	1
291.606	64	Stimulus/S  4	4	145803	1	1	0	1
291.662	64	Stimulus/S  1	1	145831	1	1	0	1
407.636	64	Stimulus/S  4	4	203818	2	1	0	1
407.668	64	Stimulus/S  4	4	203834	2	1	0	1
407.698	64	Stimulus/S  4	4	203849	2	1	0	1
407.73	64	Stimulus/S  4	4	203865	2	1	0	1
407.76	64	Stimulus/S  8	8	203880	2	1	0	1
407.792	64	Stimulus/S  4	4	203896	2	1	0	1
407.822	64	Stimulus/S  8	8	203911	2	1	0	1
407.854	64	Stimulus/S  4	4	203927	2	1	0	1
407.912	64	Stimulus/S  1	1	203956	2	1	0	1
493.654	64	Stimulus/S  4	4	246827	3	1	1	1
493.684	64	Stimulus/S  4	4	246842	3	1	1	1
493.716	64	Stimulus/S  4	4	246858	3	1	1	1
493.746	64	Stimulus/S  4	4	246873	3	1	1	1
493.778	64	Stimulus/S  8	8	246889	3	1	1	1
493.808	64	Stimulus/S  8	8	246904	3	1	1	1
493.84	64	Stimulus/S  8	8	246920	3	1	1	1
493.87	64	Stimulus/S  8	8	246935	3	1	1	1
493.928	64	Stimulus/S  1	1	246964	3	1	1	1
580.79	64	Stimulus/S  4	4	290395	2	0	1	1
580.82	64	Stimulus/S  4	4	290410	2	0	1	1
580.852	64	Stimulus/S  4	4	290426	2	0	1	1
580.882	64	Stimulus/S  4	4	290441	2	0	1	1
580.914	64	Stimulus/S  8	8	290457	2	0	1	1
580.944	64	Stimulus/S  4	4	290472	2	0	1	1
580.976	64	Stimulus/S  4	4	290488	2	0	1	1
581.006	64	Stimulus/S  8	8	290503	2	0	1	1
581.062	64	Stimulus/S  1	1	290531	2	0	1	1
668.988	64	Stimulus/S  4	4	334494	3	0	0	1
669.02	64	Stimulus/S  4	4	334510	3	0	0	1
669.05	64	Stimulus/S  4	4	334525	3	0	0	1
669.082	64	Stimulus/S  4	4	334541	3	0	0	1
669.112	64	Stimulus/S  8	8	334556	3	0	0	1
669.144	64	Stimulus/S  8	8	334572	3	0	0	1
669.174	64	Stimulus/S  4	4	334587	3	0	0	1
669.206	64	Stimulus/S  4	4	334603	3	0	0	1
669.262	64	Stimulus/S  1	1	334631	3	0	0	1
773.886	64	Stimulus/S  4	4	386943	4	0	0	1
773.916	64	Stimulus/S  4	4	386958	4	0	0	1
773.948	64	Stimulus/S  4	4	386974	4	0	0	1
773.978	64	Stimulus/S  8	8	386989	4	0	0	1
774.01	64	Stimulus/S  4	4	387005	4	0	0	1
774.04	64	Stimulus/S  4	4	387020	4	0	0	1
774.072	64	Stimulus/S  4	4	387036	4	0	0	1
774.102	64	Stimulus/S  4	4	387051	4	0	0	1
774.144	64	Stimulus/S  1	1	387072	4	0	0	1
859.32	64	Stimulus/S  4	4	429660	5	0	1	1
859.352	64	Stimulus/S  4	4	429676	5	0	1	1
859.382	64	Stimulus/S  4	4	429691	5	0	1	1
859.414	64	Stimulus/S  8	8	429707	5	0	1	1
859.444	64	Stimulus/S  4	4	429722	5	0	1	1
859.476	64	Stimulus/S  8	8	429738	5	0	1	1
859.506	64	Stimulus/S  4	4	429753	5	0	1	1
859.538	64	Stimulus/S  8	8	429769	5	0	1	1
859.594	64	Stimulus/S  1	1	429797	5	0	1	1
945.288	64	Stimulus/S  4	4	472644	4	1	1	1
945.32	64	Stimulus/S  4	4	472660	4	1	1	1
945.35	64	Stimulus/S  4	4	472675	4	1	1	1
945.382	64	Stimulus/S  8	8	472691	4	1	1	1
945.412	64	Stimulus/S  4	4	472706	4	1	1	1
945.444	64	Stimulus/S  4	4	472722	4	1	1	1
945.474	64	Stimulus/S  8	8	472737	4	1	1	1
945.506	64	Stimulus/S  8	8	472753	4	1	1	1
945.56	64	Stimulus/S  1	1	472780	4	1	1	1
1047.89	64	Stimulus/S  4	4	523945	5	1	0	1
1047.922	64	Stimulus/S  4	4	523961	5	1	0	1
1047.952	64	Stimulus/S  4	4	523976	5	1	0	1
