onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
13.3888	64	Stimulus/S  4	4	133888	0	0	0	1
13.4197	64	Stimulus/S  4	4	134197	0	0	0	1
13.4507	64	Stimulus/S  4	4	134507	0	0	0	1
13.4817	64	Stimulus/S  4	4	134817	0	0	0	1
13.5128	64	Stimulus/S  4	4	135128	0	0	0	1
13.5438	64	Stimulus/S  4	4	135438	0	0	0	1
13.5748	64	Stimulus/S  4	4	135748	0	0	0	1
13.6057	64	Stimulus/S  4	4	136057	0	0	0	1
13.6492	64	Stimulus/S  1	1	136492	0	0	0	1
100.4079	64	Stimulus/S  4	4	1004079	1	0	1	1
100.4389	64	Stimulus/S  4	4	1004389	1	0	1	1
100.4699	64	Stimulus/S  4	4	1004699	1	0	1	1
100.5009	64	Stimulus/S  4	4	1005009	1	0	1	1
100.5319	64	Stimulus/S  4	4	1005319	1	0	1	1
100.5629	64	Stimulus/S  8	8	1005629	1	0	1	1
100.5939	64	Stimulus/S  4	4	1005939	1	0	1	1
100.6249	64	Stimulus/S  8	8	1006249	1	0	1	1
100.6823	64	Stimulus/S  1	1	1006823	1	0	1	1
181.7978	64	Stimulus/S  4	4	1817978	0	1	1	1
181.8289	64	Stimulus/S  4	4	1818289	0	1	1	1
181.8598	64	Stimulus/S  4	4	1818598	0	1	1	1
181.8908	64	Stimulus/S  4	4	1818908	0	1	1	1
181.9218	64	Stimulus/S  4	4	1819218	0	1	1	1
181.9528	64	Stimulus/S  4	4	1819528	0	1	1	1
181.9838	64	Stimulus/S  8	8	1819838	0	1	1	1
182.0149	64	Stimulus/S  8	8	1820149	0	1	1	1
182.0655	64	Stimulus/S  1	1	1820655	0	1	1	1
262.5266	64	Stimulus/S  4	4	2625266	1	1	0	1
262.5579	64	Stimulus/S  4	4	2625579	1	1	0	1
262.5889	64	Stimulus/S  4	4	2625889	1	1	0	1
262.6199	64	Stimulus/S  4	4	2626199	1	1	0	1
262.6509	64	Stimulus/S  4	4	2626509	1	1	0	1
262.6819	64	Stimulus/S  8	8	2626819	1	1	0	1
