onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
16.724	64	Stimulus/S  4	4	8362	0	0	0	1
16.754	64	Stimulus/S  4	4	8377	0	0	0	1
16.786	64	Stimulus/S  4	4	8393	0	0	0	1
16.816	64	Stimulus/S  4	4	8408	0	0	0	1
16.848	64	Stimulus/S  4	4	8424	0	0	0	1
16.878	64	Stimulus/S  4	4	8439	0	0	0	1
16.91	64	Stimulus/S  4	4	8455	0	0	0	1
16.94	64	Stimulus/S  4	4	8470	0	0	0	1
16.994	64	Stimulus/S  1	1	8497	0	0	0	1
103.304	64	Stimulus/S  4	4	51652	1	0	1	1
103.334	64	Stimulus/S  4	4	51667	1	0	1	1
103.366	64	Stimulus/S  4	4	51683	1	0	1	1
103.396	64	Stimulus/S  4	4	51698	1	0	1	1
103.428	64	Stimulus/S  4	4	51714	1	0	1	1
103.458	64	Stimulus/S  8	8	51729	1	0	1	1
103.49	64	Stimulus/S  4	4	51745	1	0	1	1
103.52	64	Stimulus/S  8	8	51760	1	0	1	1
103.578	64	Stimulus/S  1	1	51789	1	0	1	1
189.64	64	Stimulus/S  4	4	94820	0	1	1	1
189.672	64	Stimulus/S  4	4	94836	0	1	1	1
189.702	64	Stimulus/S  4	4	94851	0	1	1	1
189.734	64	Stimulus/S  4	4	94867	0	1	1	1
189.764	64	Stimulus/S  4	4	94882	0	1	1	1
189.796	64	Stimulus/S  4	4	94898	0	1	1	1
189.826	64	Stimulus/S  8	8	94913	0	1	1	1
189.858	64	Stimulus/S  8	8	94929	0	1	1	1
189.91	64	Stimulus/S  1	1	94955	0	1	1	1
271.828	64	Stimulus/S  4	4	135914	1	1	0	1
271.858	64	Stimulus/S  4	4	135929	1	1	0	1
271.89	64	Stimulus/S  4	4	135945	1	1	0	1
271.92	64	Stimulus/S  4	4	135960	1	1	0	1
271.952	64	Stimulus/S  4	4	135976	1	1	0	1
271.982	64	Stimulus/S  8	8	135991	1	1	0	1
272.014	64	Stimulus/S  8	8	136007	1	1	0	1
272.044	64	Stimulus/S  4	4	136022	1	1	0	1
272.094	64	Stimulus/S  1	1	136047	1	1	0	1
378.038	64	Stimulus/S  4	4	189019	2	1	0	1
378.07	64	Stimulus/S  4	4	189035	2	1	0	1
378.1	64	Stimulus/S  4	4	189050	2	1	0	1
378.132	64	Stimulus/S  4	4	189066	2	1	0	1
378.162	64	Stimulus/S  8	8	189081	2	1	0	1
378.194	64	Stimulus/S  4	4	189097	2	1	0	1
378.224	64	Stimulus/S  8	8	189112	2	1	0	1
378.256	64	Stimulus/S  4	4	189128	2	1	0	1
378.31	64	Stimulus/S  1	1	189155	2	1	0	1
466.618	64	Stimulus/S  4	4	233309	3	1	1	1
466.648	64	Stimulus/S  4	4	233324	3	1	1	1
466.68	64	Stimulus/S  4	4	233340	3	1	1	1
466.71	64	Stimulus/S  4	4	233355	3	1	1	1
466.742	64	Stimulus/S  8	8	233371	3	1	1	1
466.772	64	Stimulus/S  8	8	233386	3	1	1	1
466.804	64	Stimulus/S  8	8	233402	3	1	1	1
466.834	64	Stimulus/S  8	8	233417	3	1	1	1
466.876	64	Stimulus/S  1	1	233438	3	1	1	1
555.196	64	Stimulus/S  4	4	277598	2	0	1	1
555.228	64	Stimulus/S  4	4	277614	2	0	1	1
555.258	64	Stimulus/S  4	4	277629	2	0	1	1
555.29	64	Stimulus/S  4	4	277645	2	0	1	1
555.32	64	Stimulus/S  8	8	277660	2	0	1	1
555.352	64	Stimulus/S  4	4	277676	2	0	1	1
555.382	64	Stimulus/S  4	4	277691	2	0	1	1
555.414	64	Stimulus/S  8	8	277707	2	0	1	1
555.46	64	Stimulus/S  1	1	277730	2	0	1	1
642.856	64	Stimulus/S  4	4	321428	3	0	0	1
642.888	64	Stimulus/S  4	4	321444	3	0	0	1
642.918	64	Stimulus/S  4	4	321459	3	0	0	1
642.95	64	Stimulus/S  4	4	321475	3	0	0	1
642.98	64	Stimulus/S  8	8	321490	3	0	0	1
643.012	64	Stimulus/S  8	8	321506	3	0	0	1
643.042	64	Stimulus/S  4	4	321521	3	0	0	1
643.074	64	Stimulus/S  4	4	321537	3	0	0	1
643.126	64	Stimulus/S  1	1	321563	3	0	0	1
754.538	64	Stimulus/S  4	4	377269	4	0	0	1
754.57	64	Stimulus/S  4	4	377285	4	0	0	1
754.6	64	Stimulus/S  4	4	377300	4	0	0	1
754.632	64	Stimulus/S  8	8	377316	4	0	0	1
754.662	64	Stimulus/S  4	4	377331	4	0	0	1
754.694	64	Stimulus/S  4	4	377347	4	0	0	1
754.724	64	Stimulus/S  4	4	377362	4	0	0	1
754.756	64	Stimulus/S  4	4	377378	4	0	0	1
754.81	64	Stimulus/S  1	1	377405	4	0	0	1
844.568	64	Stimulus/S  4	4	422284	5	0	1	1
844.598	64	Stimulus/S  4	4	422299	5	0	1	1
844.63	64	Stimulus/S  4	4	422315	5	0	1	1
844.66	64	Stimulus/S  8	8	422330	5	0	1	1
844.692	64	Stimulus/S  4	4	422346	5	0	1	1
844.722	64	Stimulus/S  8	8	422361	5	0	1	1
844.754	64	Stimulus/S  4	4	422377	5	0	1	1
844.784	64	Stimulus/S  8	8	422392	5	0	1	1
844.842	64	Stimulus/S  1	1	422421	5	0	1	1
938.642	64	Stimulus/S  4	4	469321	4	1	1	1
938.674	64	Stimulus/S  4	4	469337	4	1	1	1
938.704	64	Stimulus/S  4	4	469352	4	1	1	1
938.736	64	Stimulus/S  8	8	469368	4	1	1	1
938.766	64	Stimulus/S  4	4	469383	4	1	1	1
938.798	64	Stimulus/S  4	4	469399	4	1	1	1
938.828	64	Stimulus/S  8	8	469414	4	1	1	1
