onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
20.24	64	Stimulus/S  4	4	202400	0	0	0	1
20.271	64	Stimulus/S  4	4	202710	0	0	0	1
20.302	64	Stimulus/S  4	4	203020	0	0	0	1
20.333	64	Stimulus/S  4	4	203330	0	0	0	1
20.364	64	Stimulus/S  4	4	203640	0	0	0	1
20.395	64	Stimulus/S  4	4	203950	0	0	0	1
20.426	64	Stimulus/S  4	4	204260	0	0	0	1
20.457	64	Stimulus/S  4	4	204570	0	0	0	1
20.511	64	Stimulus/S  1	1	205110	0	0	0	1
118.2891	64	Stimulus/S  4	4	1182891	1	0	1	1
118.3201	64	Stimulus/S  4	4	1183201	1	0	1	1
118.3511	64	Stimulus/S  4	4	1183511	1	0	1	1
118.3821	64	Stimulus/S  4	4	1183821	1	0	1	1
118.4131	64	Stimulus/S  4	4	1184131	1	0	1	1
118.4441	64	Stimulus/S  8	8	1184441	1	0	1	1
118.4751	64	Stimulus/S  4	4	1184751	1	0	1	1
118.5061	64	Stimulus/S  8	8	1185061	1	0	1	1
118.5607	64	Stimulus/S  1	1	1185607	1	0	1	1
222.6938	64	Stimulus/S  4	4	2226938	0	1	1	1
222.7248	64	Stimulus/S  4	4	2227248	0	1	1	1
222.7558	64	Stimulus/S  4	4	2227558	0	1	1	1
222.7868	64	Stimulus/S  4	4	2227868	0	1	1	1
222.8178	64	Stimulus/S  4	4	2228178	0	1	1	1
222.8488	64	Stimulus/S  4	4	2228488	0	1	1	1
222.8798	64	Stimulus/S  8	8	2228798	0	1	1	1
222.9108	64	Stimulus/S  8	8	2229108	0	1	1	1
222.9604	64	Stimulus/S  1	1	2229604	0	1	1	1
309.5428	64	Stimulus/S  4	4	3095428	1	1	0	1
309.5738	64	Stimulus/S  4	4	3095738	1	1	0	1
309.6048	64	Stimulus/S  4	4	3096048	1	1	0	1
309.6358	64	Stimulus/S  4	4	3096358	1	1	0	1
309.6668	64	Stimulus/S  4	4	3096668	1	1	0	1
309.6978	64	Stimulus/S  8	8	3096978	1	1	0	1
309.7288	64	Stimulus/S  8	8	3097288	1	1	0	1
309.7598	64	Stimulus/S  4	4	3097598	1	1	0	1
309.8103	64	Stimulus/S  1	1	3098103	1	1	0	1
419.5576	64	Stimulus/S  4	4	4195576	2	1	0	1
419.5886	64	Stimulus/S  4	4	4195886	2	1	0	1
419.6196	64	Stimulus/S  4	4	4196196	2	1	0	1
419.6506	64	Stimulus/S  4	4	4196506	2	1	0	1
419.6816	64	Stimulus/S  8	8	4196816	2	1	0	1
419.7126	64	Stimulus/S  4	4	4197126	2	1	0	1
419.7436	64	Stimulus/S  8	8	4197436	2	1	0	1
419.7746	64	Stimulus/S  4	4	4197746	2	1	0	1
419.8267	64	Stimulus/S  1	1	4198267	2	1	0	1
511.004	64	Stimulus/S  4	4	5110040	3	1	1	1
511.035	64	Stimulus/S  4	4	5110350	3	1	1	1
511.066	64	Stimulus/S  4	4	5110660	3	1	1	1
511.097	64	Stimulus/S  4	4	5110970	3	1	1	1
511.128	64	Stimulus/S  8	8	5111280	3	1	1	1
511.159	64	Stimulus/S  8	8	5111590	3	1	1	1
511.1899	64	Stimulus/S  8	8	5111899	3	1	1	1
511.221	64	Stimulus/S  8	8	5112210	3	1	1	1
511.2765	64	Stimulus/S  1	1	5112765	3	1	1	1
605.1075	64	Stimulus/S  4	4	6051075	2	0	1	1
605.1385	64	Stimulus/S  4	4	6051385	2	0	1	1
605.1695	64	Stimulus/S  4	4	6051695	2	0	1	1
605.2005	64	Stimulus/S  4	4	6052005	2	0	1	1
605.2315	64	Stimulus/S  8	8	6052315	2	0	1	1
605.2625	64	Stimulus/S  4	4	6052625	2	0	1	1
605.2935	64	Stimulus/S  4	4	6052935	2	0	1	1
605.3245	64	Stimulus/S  8	8	6053245	2	0	1	1
605.3763	64	Stimulus/S  1	1	6053763	2	0	1	1
694.0391	64	Stimulus/S  4	4	6940391	3	0	0	1
694.0701	64	Stimulus/S  4	4	6940701	3	0	0	1
694.1011	64	Stimulus/S  4	4	6941011	3	0	0	1
694.1321	64	Stimulus/S  4	4	6941321	3	0	0	1
694.1631	64	Stimulus/S  8	8	6941631	3	0	0	1
694.1941	64	Stimulus/S  8	8	6941941	3	0	0	1
694.2251	64	Stimulus/S  4	4	6942251	3	0	0	1
694.2561	64	Stimulus/S  4	4	6942561	3	0	0	1
694.3094	64	Stimulus/S  1	1	6943094	3	0	0	1
799.3405	64	Stimulus/S  4	4	7993405	4	0	0	1
799.3715	64	Stimulus/S  4	4	7993715	4	0	0	1
799.4025	64	Stimulus/S  4	4	7994025	4	0	0	1
799.4335	64	Stimulus/S  8	8	7994335	4	0	0	1
799.4645	64	Stimulus/S  4	4	7994645	4	0	0	1
799.4955	64	Stimulus/S  4	4	7994955	4	0	0	1
799.5265	64	Stimulus/S  4	4	7995265	4	0	0	1
799.5575	64	Stimulus/S  4	4	7995575	4	0	0	1
799.6091	64	Stimulus/S  1	1	7996091	4	0	0	1
886.1169	64	Stimulus/S  4	4	8861169	5	0	1	1
886.1479	64	Stimulus/S  4	4	8861479	5	0	1	1
886.1789	64	Stimulus/S  4	4	8861789	5	0	1	1
886.2099	64	Stimulus/S  8	8	8862099	5	0	1	1
886.2409	64	Stimulus/S  4	4	8862409	5	0	1	1
886.2719	64	Stimulus/S  8	8	8862719	5	0	1	1
886.3029	64	Stimulus/S  4	4	8863029	5	0	1	1
886.3339	64	Stimulus/S  8	8	8863339	5	0	1	1
886.3755	64	Stimulus/S  1	1	8863755	5	0	1	1
979.256	64	Stimulus/S  4	4	9792560	4	1	1	1
979.287	64	Stimulus/S  4	4	9792870	4	1	1	1
979.3181	64	Stimulus/S  4	4	9793181	4	1	1	1
979.3491	64	Stimulus/S  8	8	9793491	4	1	1	1
979.38	64	Stimulus/S  4	4	9793800	4	1	1	1
979.411	64	Stimulus/S  4	4	9794110	4	1	1	1
979.442	64	Stimulus/S  8	8	9794420	4	1	1	1
979.473	64	Stimulus/S  8	8	9794730	4	1	1	1
979.5253	64	Stimulus/S  1	1	9795253	4	1	1	1
1072.3425	64	Stimulus/S  4	4	10723425	5	1	0	1
1072.3736	64	Stimulus/S  4	4	10723736	5	1	0	1
1072.4046	64	Stimulus/S  4	4	10724046	5	1	0	1
1072.4356	64	Stimulus/S  8	8	10724356	5	1	0	1
1072.4665	64	Stimulus/S  4	4	10724665	5	1	0	1
1072.4975	64	Stimulus/S  8	8	10724975	5	1	0	1
1072.5285	64	Stimulus/S  8	8	10725285	5	1	0	1
1072.5595	64	Stimulus/S  4	4	10725595	5	1	0	1
1072.6084	64	Stimulus/S  1	1	10726084	5	1	0	1
1176.5718	64	Stimulus/S  4	4	11765718	6	1	0	1
1176.6028	64	Stimulus/S  4	4	11766028	6	1	0	1
1176.6338	64	Stimulus/S  4	4	11766338	6	1	0	1
1176.6648	64	Stimulus/S  8	8	11766648	6	1	0	1
1176.6958	64	Stimulus/S  8	8	11766958	6	1	0	1
1176.7268	64	Stimulus/S  4	4	11767268	6	1	0	1
1176.7578	64	Stimulus/S  8	8	11767578	6	1	0	1
1176.7888	64	Stimulus/S  4	4	11767888	6	1	0	1
1176.8416	64	Stimulus/S  1	1	11768416	6	1	0	1
1275.0701	64	Stimulus/S  4	4	12750701	7	1	1	1
1275.1011	64	Stimulus/S  4	4	12751011	7	1	1	1
1275.1321	64	Stimulus/S  4	4	12751321	7	1	1	1
1275.1631	64	Stimulus/S  8	8	12751631	7	1	1	1
1275.1941	64	Stimulus/S  8	8	12751941	7	1	1	1
1275.2251	64	Stimulus/S  8	8	12752251	7	1	1	1
1275.2561	64	Stimulus/S  8	8	12752561	7	1	1	1
1275.2871	64	Stimulus/S  8	8	12752871	7	1	1	1
1275.3412	64	Stimulus/S  1	1	12753412	7	1	1	1
1372.4042	64	Stimulus/S  4	4	13724042	6	0	1	1
1372.4352	64	Stimulus/S  4	4	13724352	6	0	1	1
1372.4662	64	Stimulus/S  4	4	13724662	6	0	1	1
1372.4972	64	Stimulus/S  8	8	13724972	6	0	1	1
1372.5282	64	Stimulus/S  8	8	13725282	6	0	1	1
1372.5592	64	Stimulus/S  4	4	13725592	6	0	1	1
1372.5902	64	Stimulus/S  4	4	13725902	6	0	1	1
1372.6212	64	Stimulus/S  8	8	13726212	6	0	1	1
1372.6743	64	Stimulus/S  1	1	13726743	6	0	1	1
1464.1248	64	Stimulus/S  4	4	14641248	7	0	0	1
1464.1558	64	Stimulus/S  4	4	14641558	7	0	0	1
1464.1868	64	Stimulus/S  4	4	14641868	7	0	0	1
1464.2178	64	Stimulus/S  8	8	14642178	7	0	0	1
1464.2488	64	Stimulus/S  8	8	14642488	7	0	0	1
1464.2798	64	Stimulus/S  8	8	14642798	7	0	0	1
1464.3108	64	Stimulus/S  4	4	14643108	7	0	0	1
1464.3418	64	Stimulus/S  4	4	14643418	7	0	0	1
1464.3908	64	Stimulus/S  1	1	14643908	7	0	0	1
1564.3373	64	Stimulus/S  4	4	15643373	8	0	0	1
1564.3683	64	Stimulus/S  4	4	15643683	8	0	0	1
1564.3993	64	Stimulus/S  8	8	15643993	8	0	0	1
1564.4303	64	Stimulus/S  4	4	15644303	8	0	0	1
1564.4613	64	Stimulus/S  4	4	15644613	8	0	0	1
1564.4923	64	Stimulus/S  4	4	15644923	8	0	0	1
1564.5233	64	Stimulus/S  4	4	15645233	8	0	0	1
1564.5543	64	Stimulus/S  4	4	15645543	8	0	0	1
1564.6072	64	Stimulus/S  1	1	15646072	8	0	0	1
1654.0656	64	Stimulus/S  4	4	16540656	9	0	1	1
1654.0966	64	Stimulus/S  4	4	16540966	9	0	1	1
1654.1276	64	Stimulus/S  8	8	16541276	9	0	1	1
1654.1586	64	Stimulus/S  4	4	16541586	9	0	1	1
1654.1896	64	Stimulus/S  4	4	16541896	9	0	1	1
1654.2206	64	Stimulus/S  8	8	16542206	9	0	1	1
1654.2516	64	Stimulus/S  4	4	16542516	9	0	1	1
1654.2826	64	Stimulus/S  8	8	16542826	9	0	1	1
1654.3404	64	Stimulus/S  1	1	16543404	9	0	1	1
1748.1711	64	Stimulus/S  4	4	17481711	8	1	1	1
1748.2021	64	Stimulus/S  4	4	17482021	8	1	1	1
1748.2331	64	Stimulus/S  8	8	17482331	8	1	1	1
