onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
13.1151	64	Stimulus/S  4	4	131151	0	0	0	1
13.1461	64	Stimulus/S  4	4	131461	0	0	0	1
13.1771	64	Stimulus/S  4	4	131771	0	0	0	1
13.2081	64	Stimulus/S  4	4	132081	0	0	0	1
13.2391	64	Stimulus/S  4	4	132391	0	0	0	1
13.2701	64	Stimulus/S  4	4	132701	0	0	0	1
13.3019	64	Stimulus/S  4	4	133019	0	0	0	1
13.3329	64	Stimulus/S  4	4	133329	0	0	0	1
13.389	64	Stimulus/S  1	1	133890	0	0	0	1
98.7011	64	Stimulus/S  4	4	987011	1	0	1	1
98.7322	64	Stimulus/S  4	4	987322	1	0	1	1
98.7632	64	Stimulus/S  4	4	987632	1	0	1	1
98.7942	64	Stimulus/S  4	4	987942	1	0	1	1
98.8252	64	Stimulus/S  4	4	988252	1	0	1	1
98.8561	64	Stimulus/S  8	8	988561	1	0	1	1
98.8871	64	Stimulus/S  4	4	988871	1	0	1	1
98.9181	64	Stimulus/S  8	8	989181	1	0	1	1
98.9724	64	Stimulus/S  1	1	989724	1	0	1	1
183.337	64	Stimulus/S  4	4	1833370	0	1	1	1
183.3681	64	Stimulus/S  4	4	1833681	0	1	1	1
183.3991	64	Stimulus/S  4	4	1833991	0	1	1	1
183.4301	64	Stimulus/S  4	4	1834301	0	1	1	1
183.4611	64	Stimulus/S  4	4	1834611	0	1	1	1
183.4921	64	Stimulus/S  4	4	1834921	0	1	1	1
183.523	64	Stimulus/S  8	8	1835230	0	1	1	1
183.5541	64	Stimulus/S  8	8	1835541	0	1	1	1
183.6056	64	Stimulus/S  1	1	1836056	0	1	1	1
275.2826	64	Stimulus/S  4	4	2752826	1	1	0	1
275.3136	64	Stimulus/S  4	4	2753136	1	1	0	1
275.3446	64	Stimulus/S  4	4	2753446	1	1	0	1
275.3756	64	Stimulus/S  4	4	2753756	1	1	0	1
275.4066	64	Stimulus/S  4	4	2754066	1	1	0	1
275.4376	64	Stimulus/S  8	8	2754376	1	1	0	1
275.4686	64	Stimulus/S  8	8	2754686	1	1	0	1
275.4996	64	Stimulus/S  4	4	2754996	1	1	0	1
275.5556	64	Stimulus/S  1	1	2755556	1	1	0	1
