onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
15.514	64	Stimulus/S  4	4	155140	0	0	0	1
15.545	64	Stimulus/S  4	4	155450	0	0	0	1
15.576	64	Stimulus/S  4	4	155760	0	0	0	1
15.607	64	Stimulus/S  4	4	156070	0	0	0	1
15.638	64	Stimulus/S  4	4	156380	0	0	0	1
15.669	64	Stimulus/S  4	4	156690	0	0	0	1
15.7	64	Stimulus/S  4	4	157000	0	0	0	1
15.731	64	Stimulus/S  4	4	157310	0	0	0	1
15.7889	64	Stimulus/S  1	1	157889	0	0	0	1
114.5143	64	Stimulus/S  4	4	1145143	1	0	1	1
114.5453	64	Stimulus/S  4	4	1145453	1	0	1	1
114.5763	64	Stimulus/S  4	4	1145763	1	0	1	1
114.6073	64	Stimulus/S  4	4	1146073	1	0	1	1
114.6383	64	Stimulus/S  4	4	1146383	1	0	1	1
114.6693	64	Stimulus/S  8	8	1146693	1	0	1	1
114.7003	64	Stimulus/S  4	4	1147003	1	0	1	1
114.7313	64	Stimulus/S  8	8	1147313	1	0	1	1
114.7889	64	Stimulus/S  1	1	1147889	1	0	1	1
227.3397	64	Stimulus/S  4	4	2273397	0	1	1	1
227.3708	64	Stimulus/S  4	4	2273708	0	1	1	1
227.4018	64	Stimulus/S  4	4	2274018	0	1	1	1
227.4328	64	Stimulus/S  4	4	2274328	0	1	1	1
227.4637	64	Stimulus/S  4	4	2274637	0	1	1	1
227.4947	64	Stimulus/S  4	4	2274947	0	1	1	1
227.5257	64	Stimulus/S  8	8	2275257	0	1	1	1
227.5567	64	Stimulus/S  8	8	2275567	0	1	1	1
227.6056	64	Stimulus/S  1	1	2276056	0	1	1	1
316.0861	64	Stimulus/S  4	4	3160861	1	1	0	1
316.117	64	Stimulus/S  4	4	3161170	1	1	0	1
316.1481	64	Stimulus/S  4	4	3161481	1	1	0	1
316.179	64	Stimulus/S  4	4	3161790	1	1	0	1
316.2101	64	Stimulus/S  4	4	3162101	1	1	0	1
316.2411	64	Stimulus/S  8	8	3162411	1	1	0	1
316.2721	64	Stimulus/S  8	8	3162721	1	1	0	1
316.303	64	Stimulus/S  4	4	3163030	1	1	0	1
316.3555	64	Stimulus/S  1	1	3163555	1	1	0	1
439.745	64	Stimulus/S  4	4	4397450	2	1	0	1
439.7768	64	Stimulus/S  4	4	4397768	2	1	0	1
439.8078	64	Stimulus/S  4	4	4398078	2	1	0	1
439.8388	64	Stimulus/S  4	4	4398388	2	1	0	1
439.8697	64	Stimulus/S  8	8	4398697	2	1	0	1
439.9007	64	Stimulus/S  4	4	4399007	2	1	0	1
439.9318	64	Stimulus/S  8	8	4399318	2	1	0	1
439.9628	64	Stimulus/S  4	4	4399628	2	1	0	1
440.0055	64	Stimulus/S  1	1	4400055	2	1	0	1
543.4461	64	Stimulus/S  4	4	5434461	3	1	1	1
543.4771	64	Stimulus/S  4	4	5434771	3	1	1	1
543.5081	64	Stimulus/S  4	4	5435081	3	1	1	1
543.5391	64	Stimulus/S  4	4	5435391	3	1	1	1
543.5701	64	Stimulus/S  8	8	5435701	3	1	1	1
543.6011	64	Stimulus/S  8	8	5436011	3	1	1	1
543.6321	64	Stimulus/S  8	8	5436321	3	1	1	1
543.6631	64	Stimulus/S  8	8	5436631	3	1	1	1
543.7058	64	Stimulus/S  1	1	5437058	3	1	1	1
640.5544	64	Stimulus/S  4	4	6405544	2	0	1	1
640.5854	64	Stimulus/S  4	4	6405854	2	0	1	1
640.6164	64	Stimulus/S  4	4	6406164	2	0	1	1
640.6474	64	Stimulus/S  4	4	6406474	2	0	1	1
640.6784	64	Stimulus/S  8	8	6406784	2	0	1	1
640.7094	64	Stimulus/S  4	4	6407094	2	0	1	1
640.7404	64	Stimulus/S  4	4	6407404	2	0	1	1
640.7714	64	Stimulus/S  8	8	6407714	2	0	1	1
640.822	64	Stimulus/S  1	1	6408220	2	0	1	1
744.3663	64	Stimulus/S  4	4	7443663	3	0	0	1
744.3973	64	Stimulus/S  4	4	7443973	3	0	0	1
744.4284	64	Stimulus/S  4	4	7444284	3	0	0	1
744.4593	64	Stimulus/S  4	4	7444593	3	0	0	1
744.4903	64	Stimulus/S  8	8	7444903	3	0	0	1
744.5213	64	Stimulus/S  8	8	7445213	3	0	0	1
744.5523	64	Stimulus/S  4	4	7445523	3	0	0	1
744.5833	64	Stimulus/S  4	4	7445833	3	0	0	1
744.6386	64	Stimulus/S  1	1	7446386	3	0	0	1
855.1644	64	Stimulus/S  4	4	8551644	4	0	0	1
855.1954	64	Stimulus/S  4	4	8551954	4	0	0	1
855.2264	64	Stimulus/S  4	4	8552264	4	0	0	1
855.2574	64	Stimulus/S  8	8	8552574	4	0	0	1
855.2884	64	Stimulus/S  4	4	8552884	4	0	0	1
855.3194	64	Stimulus/S  4	4	8553194	4	0	0	1
855.3504	64	Stimulus/S  4	4	8553504	4	0	0	1
855.3814	64	Stimulus/S  4	4	8553814	4	0	0	1
855.4384	64	Stimulus/S  1	1	8554384	4	0	0	1
955.096	64	Stimulus/S  4	4	9550960	5	0	1	1
955.127	64	Stimulus/S  4	4	9551270	5	0	1	1
955.158	64	Stimulus/S  4	4	9551580	5	0	1	1
955.189	64	Stimulus/S  8	8	9551890	5	0	1	1
955.22	64	Stimulus/S  4	4	9552200	5	0	1	1
955.251	64	Stimulus/S  8	8	9552510	5	0	1	1
955.282	64	Stimulus/S  4	4	9552820	5	0	1	1
955.313	64	Stimulus/S  8	8	9553130	5	0	1	1
955.355	64	Stimulus/S  1	1	9553550	5	0	1	1
1056.5357	64	Stimulus/S  4	4	10565357	4	1	1	1
1056.5667	64	Stimulus/S  4	4	10565667	4	1	1	1
1056.5977	64	Stimulus/S  4	4	10565977	4	1	1	1
1056.6287	64	Stimulus/S  8	8	10566287	4	1	1	1
1056.6597	64	Stimulus/S  4	4	10566597	4	1	1	1
1056.6907	64	Stimulus/S  4	4	10566907	4	1	1	1
1056.7217	64	Stimulus/S  8	8	10567217	4	1	1	1
1056.7527	64	Stimulus/S  8	8	10567527	4	1	1	1
1056.8049	64	Stimulus/S  1	1	10568049	4	1	1	1
1150.8672	64	Stimulus/S  4	4	11508672	5	1	0	1
1150.8982	64	Stimulus/S  4	4	11508982	5	1	0	1
1150.9292	64	Stimulus/S  4	4	11509292	5	1	0	1
1150.9602	64	Stimulus/S  8	8	11509602	5	1	0	1
1150.9913	64	Stimulus/S  4	4	11509913	5	1	0	1
1151.0222	64	Stimulus/S  8	8	11510222	5	1	0	1
1151.0532	64	Stimulus/S  8	8	11510532	5	1	0	1
1151.0842	64	Stimulus/S  4	4	11510842	5	1	0	1
1151.1381	64	Stimulus/S  1	1	11511381	5	1	0	1
1256.6106	64	Stimulus/S  4	4	12566106	6	1	0	1
1256.6415	64	Stimulus/S  4	4	12566415	6	1	0	1
1256.6725	64	Stimulus/S  4	4	12566725	6	1	0	1
1256.7036	64	Stimulus/S  8	8	12567036	6	1	0	1
1256.7346	64	Stimulus/S  8	8	12567346	6	1	0	1
1256.7656	64	Stimulus/S  4	4	12567656	6	1	0	1
1256.7965	64	Stimulus/S  8	8	12567965	6	1	0	1
1256.8276	64	Stimulus/S  4	4	12568276	6	1	0	1
1256.8713	64	Stimulus/S  1	1	12568713	6	1	0	1
1351.6609	64	Stimulus/S  4	4	13516609	7	1	1	1
1351.6919	64	Stimulus/S  4	4	13516919	7	1	1	1
1351.7229	64	Stimulus/S  4	4	13517229	7	1	1	1
1351.7539	64	Stimulus/S  8	8	13517539	7	1	1	1
1351.7849	64	Stimulus/S  8	8	13517849	7	1	1	1
1351.8159	64	Stimulus/S  8	8	13518159	7	1	1	1
1351.8469	64	Stimulus/S  8	8	13518469	7	1	1	1
1351.8778	64	Stimulus/S  8	8	13518778	7	1	1	1
1351.9213	64	Stimulus/S  1	1	13519213	7	1	1	1
1461.0311	64	Stimulus/S  4	4	14610311	6	0	1	1
1461.0621	64	Stimulus/S  4	4	14610621	6	0	1	1
1461.0931	64	Stimulus/S  4	4	14610931	6	0	1	1
