onset	duration	trial_type	value	sample	attend	chapter
79.687	64.0	Stimulus/S  1	1	79687	Female	0
79.688	64.0	Stimulus/S  4	4	79688	Female	0
79.689	64.0	Stimulus/S  4	4	79689	Female	0
79.69	64.0	Stimulus/S  4	4	79690	Female	0
79.691	64.0	Stimulus/S  4	4	79691	Female	0
79.692	64.0	Stimulus/S  4	4	79692	Female	0
79.693	64.0	Stimulus/S  4	4	79693	Female	0
79.694	64.0	Stimulus/S  4	4	79694	Female	0
143.667	64.0	Stimulus/S  2	2	143667	Female	0
167.224	64.0	Stimulus/S  1	1	167224	Female	1
167.225	64.0	Stimulus/S  4	4	167225	Female	1
167.226	64.0	Stimulus/S  4	4	167226	Female	1
167.227	64.0	Stimulus/S  4	4	167227	Female	1
167.228	64.0	Stimulus/S  4	4	167228	Female	1
167.229	64.0	Stimulus/S  4	4	167229	Female	1
167.23	64.0	Stimulus/S  4	4	167230	Female	1
167.231	64.0	Stimulus/S  8	8	167231	Female	1
231.204	64.0	Stimulus/S  2	2	231204	Female	1
254.015	64.0	Stimulus/S  1	1	254015	Male	0
254.016	64.0	Stimulus/S  8	8	254016	Male	0
254.017	64.0	Stimulus/S  4	4	254017	Male	0
254.018	64.0	Stimulus/S  4	4	254018	Male	0
254.019	64.0	Stimulus/S  4	4	254019	Male	0
254.02	64.0	Stimulus/S  4	4	254020	Male	0
254.021	64.0	Stimulus/S  4	4	254021	Male	0
254.022	64.0	Stimulus/S  4	4	254022	Male	0
317.995	64.0	Stimulus/S  2	2	317995	Male	0
335.614	64.0	Stimulus/S  1	1	335614	Male	1
335.615	64.0	Stimulus/S  8	8	335615	Male	1
335.616	64.0	Stimulus/S  4	4	335616	Male	1
335.617	64.0	Stimulus/S  4	4	335617	Male	1
335.618	64.0	Stimulus/S  4	4	335618	Male	1
335.619	64.0	Stimulus/S  4	4	335619	Male	1
335.62	64.0	Stimulus/S  4	4	335620	Male	1
335.621	64.0	Stimulus/S  8	8	335621	Male	1
399.594	64.0	Stimulus/S  2	2	399594	Male	1
429.709	64.0	Stimulus/S  1	1	429709	Male	2
429.71	64.0	Stimulus/S  8	8	429710	Male	2
429.711	64.0	Stimulus/S  4	4	429711	Male	2
429.712	64.0	Stimulus/S  4	4	429712	Male	2
429.713	64.0	Stimulus/S  4	4	429713	Male	2
429.714	64.0	Stimulus/S  4	4	429714	Male	2
429.715	64.0	Stimulus/S  8	8	429715	Male	2
429.716	64.0	Stimulus/S  4	4	429716	Male	2
493.689	64.0	Stimulus/S  2	2	493689	Male	2
520.154	64.0	Stimulus/S  1	1	520154	Male	3
520.155	64.0	Stimulus/S  8	8	520155	Male	3
520.156	64.0	Stimulus/S  4	4	520156	Male	3
520.157	64.0	Stimulus/S  4	4	520157	Male	3
520.158	64.0	Stimulus/S  4	4	520158	Male	3
520.159	64.0	Stimulus/S  4	4	520159	Male	3
520.16	64.0	Stimulus/S  8	8	520160	Male	3
520.161	64.0	Stimulus/S  8	8	520161	Male	3
584.134	64.0	Stimulus/S  2	2	584134	Male	3
621.125	64.0	Stimulus/S  1	1	621125	Female	2
621.126	64.0	Stimulus/S  4	4	621126	Female	2
621.127	64.0	Stimulus/S  4	4	621127	Female	2
621.128	64.0	Stimulus/S  4	4	621128	Female	2
621.129	64.0	Stimulus/S  4	4	621129	Female	2
621.13	64.0	Stimulus/S  4	4	621130	Female	2
621.131	64.0	Stimulus/S  8	8	621131	Female	2
621.132	64.0	Stimulus/S  4	4	621132	Female	2
685.106	64.0	Stimulus/S  2	2	685106	Female	2
706.708	64.0	Stimulus/S  1	1	706708	Female	3
706.709	64.0	Stimulus/S  4	4	706709	Female	3
706.71	64.0	Stimulus/S  4	4	706710	Female	3
706.711	64.0	Stimulus/S  4	4	706711	Female	3
706.712	64.0	Stimulus/S  4	4	706712	Female	3
706.713	64.0	Stimulus/S  4	4	706713	Female	3
706.714	64.0	Stimulus/S  8	8	706714	Female	3
706.715	64.0	Stimulus/S  8	8	706715	Female	3
770.689	64.0	Stimulus/S  2	2	770689	Female	3
801.521	64.0	Stimulus/S  1	1	801521	Female	4
801.522	64.0	Stimulus/S  4	4	801522	Female	4
801.523	64.0	Stimulus/S  4	4	801523	Female	4
801.524	64.0	Stimulus/S  4	4	801524	Female	4
801.525	64.0	Stimulus/S  4	4	801525	Female	4
801.526	64.0	Stimulus/S  8	8	801526	Female	4
801.527	64.0	Stimulus/S  4	4	801527	Female	4
801.528	64.0	Stimulus/S  4	4	801528	Female	4
865.502	64.0	Stimulus/S  2	2	865502	Female	4
896.396	64.0	Stimulus/S  1	1	896396	Female	5
896.397	64.0	Stimulus/S  4	4	896397	Female	5
896.398	64.0	Stimulus/S  4	4	896398	Female	5
896.399	64.0	Stimulus/S  4	4	896399	Female	5
896.4	64.0	Stimulus/S  4	4	896400	Female	5
896.401	64.0	Stimulus/S  8	8	896401	Female	5
896.402	64.0	Stimulus/S  4	4	896402	Female	5
896.403	64.0	Stimulus/S  8	8	896403	Female	5
960.377	64.0	Stimulus/S  2	2	960377	Female	5
983.143	64.0	Stimulus/S  1	1	983143	Male	4
983.144	64.0	Stimulus/S  8	8	983144	Male	4
983.145	64.0	Stimulus/S  4	4	983145	Male	4
983.146	64.0	Stimulus/S  4	4	983146	Male	4
983.147	64.0	Stimulus/S  4	4	983147	Male	4
983.148	64.0	Stimulus/S  8	8	983148	Male	4
983.149	64.0	Stimulus/S  4	4	983149	Male	4
983.15	64.0	Stimulus/S  4	4	983150	Male	4
1047.124	64.0	Stimulus/S  2	2	1047124	Male	4
1104.706	64.0	Stimulus/S  1	1	1104706	Male	5
1104.707	64.0	Stimulus/S  8	8	1104707	Male	5
1104.708	64.0	Stimulus/S  4	4	1104708	Male	5
1104.709	64.0	Stimulus/S  4	4	1104709	Male	5
1104.71	64.0	Stimulus/S  4	4	1104710	Male	5
1104.711	64.0	Stimulus/S  8	8	1104711	Male	5
1104.712	64.0	Stimulus/S  4	4	1104712	Male	5
1104.713	64.0	Stimulus/S  8	8	1104713	Male	5
1168.687	64.0	Stimulus/S  2	2	1168687	Male	5
1225.874	64.0	Stimulus/S  1	1	1225874	Male	6
1225.875	64.0	Stimulus/S  8	8	1225875	Male	6
1225.876	64.0	Stimulus/S  4	4	1225876	Male	6
1225.877	64.0	Stimulus/S  4	4	1225877	Male	6
1225.878	64.0	Stimulus/S  4	4	1225878	Male	6
1225.879	64.0	Stimulus/S  8	8	1225879	Male	6
1225.88	64.0	Stimulus/S  8	8	1225880	Male	6
1225.881	64.0	Stimulus/S  4	4	1225881	Male	6
1289.855	64.0	Stimulus/S  2	2	1289855	Male	6
1310.337	64.0	Stimulus/S  1	1	1310337	Male	7
1310.338	64.0	Stimulus/S  8	8	1310338	Male	7
1310.339	64.0	Stimulus/S  4	4	1310339	Male	7
1310.34	64.0	Stimulus/S  4	4	1310340	Male	7
1310.341	64.0	Stimulus/S  4	4	1310341	Male	7
1310.342	64.0	Stimulus/S  8	8	1310342	Male	7
1310.343	64.0	Stimulus/S  8	8	1310343	Male	7
1310.344	64.0	Stimulus/S  8	8	1310344	Male	7
1374.318	64.0	Stimulus/S  2	2	1374318	Male	7
1410.95	64.0	Stimulus/S  1	1	1410950	Female	6
1410.951	64.0	Stimulus/S  4	4	1410951	Female	6
1410.952	64.0	Stimulus/S  4	4	1410952	Female	6
1410.953	64.0	Stimulus/S  4	4	1410953	Female	6
1410.954	64.0	Stimulus/S  4	4	1410954	Female	6
1410.955	64.0	Stimulus/S  8	8	1410955	Female	6
1410.956	64.0	Stimulus/S  8	8	1410956	Female	6
1410.957	64.0	Stimulus/S  4	4	1410957	Female	6
1474.931	64.0	Stimulus/S  2	2	1474931	Female	6
1499.037	64.0	Stimulus/S  1	1	1499037	Female	7
1499.038	64.0	Stimulus/S  4	4	1499038	Female	7
1499.039	64.0	Stimulus/S  4	4	1499039	Female	7
