onset	duration	trial_type	value	sample	attend	chapter
164.0352	64.0	Stimulus/S  1	1	1640352	Female	0
164.0353	64.0	Stimulus/S  4	4	1640353	Female	0
164.0354	64.0	Stimulus/S  4	4	1640354	Female	0
164.0355	64.0	Stimulus/S  4	4	1640355	Female	0
164.0356	64.0	Stimulus/S  4	4	1640356	Female	0
164.0357	64.0	Stimulus/S  4	4	1640357	Female	0
164.0358	64.0	Stimulus/S  4	4	1640358	Female	0
164.0359	64.0	Stimulus/S  4	4	1640359	Female	0
228.0159	64.0	Stimulus/S  2	2	2280159	Female	0
256.7903	64.0	Stimulus/S  1	1	2567903	Female	1
256.7904	64.0	Stimulus/S  4	4	2567904	Female	1
256.7905	64.0	Stimulus/S  4	4	2567905	Female	1
256.7906	64.0	Stimulus/S  4	4	2567906	Female	1
256.7907	64.0	Stimulus/S  4	4	2567907	Female	1
256.7908	64.0	Stimulus/S  4	4	2567908	Female	1
256.7909	64.0	Stimulus/S  4	4	2567909	Female	1
256.791	64.0	Stimulus/S  8	8	2567910	Female	1
320.771	64.0	Stimulus/S  2	2	3207710	Female	1
362.3775	64.0	Stimulus/S  1	1	3623775	Male	0
362.3776	64.0	Stimulus/S  8	8	3623776	Male	0
362.3777	64.0	Stimulus/S  4	4	3623777	Male	0
362.3778	64.0	Stimulus/S  4	4	3623778	Male	0
362.3779	64.0	Stimulus/S  4	4	3623779	Male	0
362.378	64.0	Stimulus/S  4	4	3623780	Male	0
362.3781	64.0	Stimulus/S  4	4	3623781	Male	0
362.3782	64.0	Stimulus/S  4	4	3623782	Male	0
426.3582	64.0	Stimulus/S  2	2	4263582	Male	0
454.2166	64.0	Stimulus/S  1	1	4542166	Male	1
454.2167	64.0	Stimulus/S  8	8	4542167	Male	1
454.2168	64.0	Stimulus/S  4	4	4542168	Male	1
454.2169	64.0	Stimulus/S  4	4	4542169	Male	1
454.217	64.0	Stimulus/S  4	4	4542170	Male	1
454.2171	64.0	Stimulus/S  4	4	4542171	Male	1
454.2172	64.0	Stimulus/S  4	4	4542172	Male	1
454.2173	64.0	Stimulus/S  8	8	4542173	Male	1
518.1973	64.0	Stimulus/S  2	2	5181973	Male	1
542.0136	64.0	Stimulus/S  1	1	5420136	Male	2
542.0137	64.0	Stimulus/S  8	8	5420137	Male	2
542.0138	64.0	Stimulus/S  4	4	5420138	Male	2
542.0139	64.0	Stimulus/S  4	4	5420139	Male	2
542.014	64.0	Stimulus/S  4	4	5420140	Male	2
542.0141	64.0	Stimulus/S  4	4	5420141	Male	2
542.0142	64.0	Stimulus/S  8	8	5420142	Male	2
542.0143	64.0	Stimulus/S  4	4	5420143	Male	2
605.9943	64.0	Stimulus/S  2	2	6059943	Male	2
641.6828	64.0	Stimulus/S  1	1	6416828	Male	3
641.6829	64.0	Stimulus/S  8	8	6416829	Male	3
641.683	64.0	Stimulus/S  4	4	6416830	Male	3
641.6831	64.0	Stimulus/S  4	4	6416831	Male	3
641.6832	64.0	Stimulus/S  4	4	6416832	Male	3
641.6833	64.0	Stimulus/S  4	4	6416833	Male	3
