onset	duration	trial_type	value	sample	attend	chapter
49.626	64.0	Stimulus/S  1	1	496260	Female	0
49.6261	64.0	Stimulus/S  4	4	496261	Female	0
49.6262	64.0	Stimulus/S  4	4	496262	Female	0
49.6263	64.0	Stimulus/S  4	4	496263	Female	0
49.6264	64.0	Stimulus/S  4	4	496264	Female	0
49.6265	64.0	Stimulus/S  4	4	496265	Female	0
49.6266	64.0	Stimulus/S  4	4	496266	Female	0
49.6267	64.0	Stimulus/S  4	4	496267	Female	0
113.6067	64.0	Stimulus/S  2	2	1136067	Female	0
137.375	64.0	Stimulus/S  1	1	1373750	Female	1
137.3751	64.0	Stimulus/S  4	4	1373751	Female	1
137.3752	64.0	Stimulus/S  4	4	1373752	Female	1
137.3753	64.0	Stimulus/S  4	4	1373753	Female	1
137.3754	64.0	Stimulus/S  4	4	1373754	Female	1
137.3755	64.0	Stimulus/S  4	4	1373755	Female	1
137.3756	64.0	Stimulus/S  4	4	1373756	Female	1
137.3757	64.0	Stimulus/S  8	8	1373757	Female	1
201.3557	64.0	Stimulus/S  2	2	2013557	Female	1
226.354	64.0	Stimulus/S  1	1	2263540	Male	0
226.3541	64.0	Stimulus/S  8	8	2263541	Male	0
226.3542	64.0	Stimulus/S  4	4	2263542	Male	0
226.3543	64.0	Stimulus/S  4	4	2263543	Male	0
226.3544	64.0	Stimulus/S  4	4	2263544	Male	0
226.3545	64.0	Stimulus/S  4	4	2263545	Male	0
226.3546	64.0	Stimulus/S  4	4	2263546	Male	0
226.3547	64.0	Stimulus/S  4	4	2263547	Male	0
290.3348	64.0	Stimulus/S  2	2	2903348	Male	0
305.1689	64.0	Stimulus/S  1	1	3051689	Male	1
305.169	64.0	Stimulus/S  8	8	3051690	Male	1
305.1691	64.0	Stimulus/S  4	4	3051691	Male	1
305.1692	64.0	Stimulus/S  4	4	3051692	Male	1
305.1693	64.0	Stimulus/S  4	4	3051693	Male	1
305.1694	64.0	Stimulus/S  4	4	3051694	Male	1
305.1695	64.0	Stimulus/S  4	4	3051695	Male	1
305.1696	64.0	Stimulus/S  8	8	3051696	Male	1
369.1497	64.0	Stimulus/S  2	2	3691497	Male	1
383.9678	64.0	Stimulus/S  1	1	3839678	Male	2
383.9679	64.0	Stimulus/S  8	8	3839679	Male	2
