onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
13.6962	64	Stimulus/S  4	4	136962	0	0	0	1
13.7272	64	Stimulus/S  4	4	137272	0	0	0	1
13.7582	64	Stimulus/S  4	4	137582	0	0	0	1
13.7892	64	Stimulus/S  4	4	137892	0	0	0	1
13.8202	64	Stimulus/S  4	4	138202	0	0	0	1
13.8512	64	Stimulus/S  4	4	138512	0	0	0	1
13.8822	64	Stimulus/S  4	4	138822	0	0	0	1
13.9132	64	Stimulus/S  4	4	139132	0	0	0	1
13.9579	64	Stimulus/S  1	1	139579	0	0	0	1
104.5143	64	Stimulus/S  4	4	1045143	1	0	1	1
104.5453	64	Stimulus/S  4	4	1045453	1	0	1	1
104.5763	64	Stimulus/S  4	4	1045763	1	0	1	1
104.6072	64	Stimulus/S  4	4	1046072	1	0	1	1
104.6383	64	Stimulus/S  4	4	1046383	1	0	1	1
104.6693	64	Stimulus/S  8	8	1046693	1	0	1	1
104.7003	64	Stimulus/S  4	4	1047003	1	0	1	1
104.7313	64	Stimulus/S  8	8	1047313	1	0	1	1
104.7743	64	Stimulus/S  1	1	1047743	1	0	1	1
190.7372	64	Stimulus/S  4	4	1907372	0	1	1	1
190.7682	64	Stimulus/S  4	4	1907682	0	1	1	1
190.7992	64	Stimulus/S  4	4	1907992	0	1	1	1
190.8302	64	Stimulus/S  4	4	1908302	0	1	1	1
190.8612	64	Stimulus/S  4	4	1908612	0	1	1	1
190.8922	64	Stimulus/S  4	4	1908922	0	1	1	1
190.9232	64	Stimulus/S  8	8	1909232	0	1	1	1
190.9542	64	Stimulus/S  8	8	1909542	0	1	1	1
191.0075	64	Stimulus/S  1	1	1910075	0	1	1	1
275.0239	64	Stimulus/S  4	4	2750239	1	1	0	1
275.0549	64	Stimulus/S  4	4	2750549	1	1	0	1
275.0858	64	Stimulus/S  4	4	2750858	1	1	0	1
275.1168	64	Stimulus/S  4	4	2751168	1	1	0	1
275.1479	64	Stimulus/S  4	4	2751479	1	1	0	1
275.1789	64	Stimulus/S  8	8	2751789	1	1	0	1
275.2099	64	Stimulus/S  8	8	2752099	1	1	0	1
275.2409	64	Stimulus/S  4	4	2752409	1	1	0	1
275.2906	64	Stimulus/S  1	1	2752906	1	1	0	1
374.2519	64	Stimulus/S  4	4	3742519	2	1	0	1
374.2829	64	Stimulus/S  4	4	3742829	2	1	0	1
374.3139	64	Stimulus/S  4	4	3743139	2	1	0	1
374.3449	64	Stimulus/S  4	4	3743449	2	1	0	1
374.3759	64	Stimulus/S  8	8	3743759	2	1	0	1
374.4069	64	Stimulus/S  4	4	3744069	2	1	0	1
374.4379	64	Stimulus/S  8	8	3744379	2	1	0	1
374.4689	64	Stimulus/S  4	4	3744689	2	1	0	1
374.5237	64	Stimulus/S  1	1	3745237	2	1	0	1
471.7141	64	Stimulus/S  4	4	4717141	3	1	1	1
471.7451	64	Stimulus/S  4	4	4717451	3	1	1	1
471.7761	64	Stimulus/S  4	4	4717761	3	1	1	1
471.8071	64	Stimulus/S  4	4	4718071	3	1	1	1
471.8381	64	Stimulus/S  8	8	4718381	3	1	1	1
471.8691	64	Stimulus/S  8	8	4718691	3	1	1	1
471.9001	64	Stimulus/S  8	8	4719001	3	1	1	1
471.9311	64	Stimulus/S  8	8	4719311	3	1	1	1
471.9736	64	Stimulus/S  1	1	4719736	3	1	1	1
558.4039	64	Stimulus/S  4	4	5584039	2	0	1	1
558.4349	64	Stimulus/S  4	4	5584349	2	0	1	1
558.4659	64	Stimulus/S  4	4	5584659	2	0	1	1
558.4969	64	Stimulus/S  4	4	5584969	2	0	1	1
558.5279	64	Stimulus/S  8	8	5585279	2	0	1	1
558.5589	64	Stimulus/S  4	4	5585589	2	0	1	1
558.5899	64	Stimulus/S  4	4	5585899	2	0	1	1
558.6209	64	Stimulus/S  8	8	5586209	2	0	1	1
558.6734	64	Stimulus/S  1	1	5586734	2	0	1	1
651.6192	64	Stimulus/S  4	4	6516192	3	0	0	1
651.6502	64	Stimulus/S  4	4	6516502	3	0	0	1
651.6812	64	Stimulus/S  4	4	6516812	3	0	0	1
651.7122	64	Stimulus/S  4	4	6517122	3	0	0	1
651.7432	64	Stimulus/S  8	8	6517432	3	0	0	1
651.7742	64	Stimulus/S  8	8	6517742	3	0	0	1
651.8052	64	Stimulus/S  4	4	6518052	3	0	0	1
651.8362	64	Stimulus/S  4	4	6518362	3	0	0	1
651.8898	64	Stimulus/S  1	1	6518898	3	0	0	1
754.8031	64	Stimulus/S  4	4	7548031	4	0	0	1
754.8341	64	Stimulus/S  4	4	7548341	4	0	0	1
754.8651	64	Stimulus/S  4	4	7548651	4	0	0	1
754.8961	64	Stimulus/S  8	8	7548961	4	0	0	1
754.9271	64	Stimulus/S  4	4	7549271	4	0	0	1
754.9581	64	Stimulus/S  4	4	7549581	4	0	0	1
754.9891	64	Stimulus/S  4	4	7549891	4	0	0	1
755.0201	64	Stimulus/S  4	4	7550201	4	0	0	1
755.073	64	Stimulus/S  1	1	7550730	4	0	0	1
843.1801	64	Stimulus/S  4	4	8431801	5	0	1	1
843.2112	64	Stimulus/S  4	4	8432112	5	0	1	1
843.2421	64	Stimulus/S  4	4	8432421	5	0	1	1
843.2731	64	Stimulus/S  8	8	8432731	5	0	1	1
843.3041	64	Stimulus/S  4	4	8433041	5	0	1	1
843.3351	64	Stimulus/S  8	8	8433351	5	0	1	1
843.3661	64	Stimulus/S  4	4	8433661	5	0	1	1
843.3972	64	Stimulus/S  8	8	8433972	5	0	1	1
843.4395	64	Stimulus/S  1	1	8434395	5	0	1	1
937.7869	64	Stimulus/S  4	4	9377869	4	1	1	1
937.8179	64	Stimulus/S  4	4	9378179	4	1	1	1
937.8489	64	Stimulus/S  4	4	9378489	4	1	1	1
937.8799	64	Stimulus/S  8	8	9378799	4	1	1	1
937.9109	64	Stimulus/S  4	4	9379109	4	1	1	1
937.942	64	Stimulus/S  4	4	9379420	4	1	1	1
937.9729	64	Stimulus/S  8	8	9379729	4	1	1	1
938.0039	64	Stimulus/S  8	8	9380039	4	1	1	1
938.0559	64	Stimulus/S  1	1	9380559	4	1	1	1
1026.3879	64	Stimulus/S  4	4	10263879	5	1	0	1
1026.4188	64	Stimulus/S  4	4	10264188	5	1	0	1
1026.4499	64	Stimulus/S  4	4	10264499	5	1	0	1
1026.4809	64	Stimulus/S  8	8	10264809	5	1	0	1
1026.5119	64	Stimulus/S  4	4	10265119	5	1	0	1
1026.5429	64	Stimulus/S  8	8	10265429	5	1	0	1
1026.5738	64	Stimulus/S  8	8	10265738	5	1	0	1
1026.6048	64	Stimulus/S  4	4	10266048	5	1	0	1
1026.6558	64	Stimulus/S  1	1	10266558	5	1	0	1
1125.4827	64	Stimulus/S  4	4	11254827	6	1	0	1
1125.5137	64	Stimulus/S  4	4	11255137	6	1	0	1
1125.5446	64	Stimulus/S  4	4	11255446	6	1	0	1
1125.5756	64	Stimulus/S  8	8	11255756	6	1	0	1
1125.6066	64	Stimulus/S  8	8	11256066	6	1	0	1
1125.6377	64	Stimulus/S  4	4	11256377	6	1	0	1
1125.6687	64	Stimulus/S  8	8	11256687	6	1	0	1
1125.6997	64	Stimulus/S  4	4	11256997	6	1	0	1
1125.7555	64	Stimulus/S  1	1	11257555	6	1	0	1
1214.6117	64	Stimulus/S  4	4	12146117	7	1	1	1
1214.6427	64	Stimulus/S  4	4	12146427	7	1	1	1
1214.6737	64	Stimulus/S  4	4	12146737	7	1	1	1
1214.7047	64	Stimulus/S  8	8	12147047	7	1	1	1
1214.7357	64	Stimulus/S  8	8	12147357	7	1	1	1
1214.7667	64	Stimulus/S  8	8	12147667	7	1	1	1
1214.7977	64	Stimulus/S  8	8	12147977	7	1	1	1
1214.8287	64	Stimulus/S  8	8	12148287	7	1	1	1
1214.8721	64	Stimulus/S  1	1	12148721	7	1	1	1
1306.0835	64	Stimulus/S  4	4	13060835	6	0	1	1
1306.1145	64	Stimulus/S  4	4	13061145	6	0	1	1
1306.1455	64	Stimulus/S  4	4	13061455	6	0	1	1
1306.1765	64	Stimulus/S  8	8	13061765	6	0	1	1
1306.2075	64	Stimulus/S  8	8	13062075	6	0	1	1
1306.2385	64	Stimulus/S  4	4	13062385	6	0	1	1
1306.2695	64	Stimulus/S  4	4	13062695	6	0	1	1
1306.3005	64	Stimulus/S  8	8	13063005	6	0	1	1
1306.3552	64	Stimulus/S  1	1	13063552	6	0	1	1
1397.983	64	Stimulus/S  4	4	13979830	7	0	0	1
1398.014	64	Stimulus/S  4	4	13980140	7	0	0	1
1398.045	64	Stimulus/S  4	4	13980450	7	0	0	1
1398.076	64	Stimulus/S  8	8	13980760	7	0	0	1
1398.107	64	Stimulus/S  8	8	13981070	7	0	0	1
1398.138	64	Stimulus/S  8	8	13981380	7	0	0	1
1398.169	64	Stimulus/S  4	4	13981690	7	0	0	1
1398.2	64	Stimulus/S  4	4	13982000	7	0	0	1
1398.255	64	Stimulus/S  1	1	13982550	7	0	0	1
1523.0776	64	Stimulus/S  4	4	15230776	8	0	0	1
1523.1086	64	Stimulus/S  4	4	15231086	8	0	0	1
1523.1396	64	Stimulus/S  8	8	15231396	8	0	0	1
1523.1706	64	Stimulus/S  4	4	15231706	8	0	0	1
1523.2016	64	Stimulus/S  4	4	15232016	8	0	0	1
1523.2326	64	Stimulus/S  4	4	15232326	8	0	0	1
