onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
14.2251	64	Stimulus/S  4	4	142251	0	0	0	1
14.2561	64	Stimulus/S  4	4	142561	0	0	0	1
14.2871	64	Stimulus/S  4	4	142871	0	0	0	1
14.3181	64	Stimulus/S  4	4	143181	0	0	0	1
14.349	64	Stimulus/S  4	4	143490	0	0	0	1
14.38	64	Stimulus/S  4	4	143800	0	0	0	1
14.411	64	Stimulus/S  4	4	144110	0	0	0	1
14.442	64	Stimulus/S  4	4	144420	0	0	0	1
14.4876	64	Stimulus/S  1	1	144876	0	0	0	1
121.4603	64	Stimulus/S  4	4	1214603	1	0	1	1
121.4913	64	Stimulus/S  4	4	1214913	1	0	1	1
121.5223	64	Stimulus/S  4	4	1215223	1	0	1	1
121.5533	64	Stimulus/S  4	4	1215533	1	0	1	1
121.5843	64	Stimulus/S  4	4	1215843	1	0	1	1
121.6153	64	Stimulus/S  8	8	1216153	1	0	1	1
121.6463	64	Stimulus/S  4	4	1216463	1	0	1	1
121.6773	64	Stimulus/S  8	8	1216773	1	0	1	1
121.7206	64	Stimulus/S  1	1	1217206	1	0	1	1
216.8502	64	Stimulus/S  4	4	2168502	0	1	1	1
216.8812	64	Stimulus/S  4	4	2168812	0	1	1	1
216.9122	64	Stimulus/S  4	4	2169122	0	1	1	1
216.9432	64	Stimulus/S  4	4	2169432	0	1	1	1
216.9742	64	Stimulus/S  4	4	2169742	0	1	1	1
217.0052	64	Stimulus/S  4	4	2170052	0	1	1	1
217.0362	64	Stimulus/S  8	8	2170362	0	1	1	1
217.0672	64	Stimulus/S  8	8	2170672	0	1	1	1
217.1205	64	Stimulus/S  1	1	2171205	0	1	1	1
301.4811	64	Stimulus/S  4	4	3014811	1	1	0	1
301.5121	64	Stimulus/S  4	4	3015121	1	1	0	1
301.5431	64	Stimulus/S  4	4	3015431	1	1	0	1
301.5741	64	Stimulus/S  4	4	3015741	1	1	0	1
301.6051	64	Stimulus/S  4	4	3016051	1	1	0	1
301.6361	64	Stimulus/S  8	8	3016361	1	1	0	1
301.6671	64	Stimulus/S  8	8	3016671	1	1	0	1
301.6981	64	Stimulus/S  4	4	3016981	1	1	0	1
301.7536	64	Stimulus/S  1	1	3017536	1	1	0	1
414.5457	64	Stimulus/S  4	4	4145457	2	1	0	1
414.5766	64	Stimulus/S  4	4	4145766	2	1	0	1
414.6076	64	Stimulus/S  4	4	4146076	2	1	0	1
414.6386	64	Stimulus/S  4	4	4146386	2	1	0	1
414.6697	64	Stimulus/S  8	8	4146697	2	1	0	1
414.7007	64	Stimulus/S  4	4	4147007	2	1	0	1
414.7317	64	Stimulus/S  8	8	4147317	2	1	0	1
414.7626	64	Stimulus/S  4	4	4147626	2	1	0	1
414.82	64	Stimulus/S  1	1	4148200	2	1	0	1
500.4763	64	Stimulus/S  4	4	5004763	3	1	1	1
500.5073	64	Stimulus/S  4	4	5005073	3	1	1	1
500.5383	64	Stimulus/S  4	4	5005383	3	1	1	1
500.5693	64	Stimulus/S  4	4	5005693	3	1	1	1
500.6003	64	Stimulus/S  8	8	5006003	3	1	1	1
500.6313	64	Stimulus/S  8	8	5006313	3	1	1	1
500.6623	64	Stimulus/S  8	8	5006623	3	1	1	1
500.6933	64	Stimulus/S  8	8	5006933	3	1	1	1
500.7364	64	Stimulus/S  1	1	5007364	3	1	1	1
585.3472	64	Stimulus/S  4	4	5853472	2	0	1	1
585.3782	64	Stimulus/S  4	4	5853782	2	0	1	1
585.4092	64	Stimulus/S  4	4	5854092	2	0	1	1
585.4402	64	Stimulus/S  4	4	5854402	2	0	1	1
585.4712	64	Stimulus/S  8	8	5854712	2	0	1	1
585.5022	64	Stimulus/S  4	4	5855022	2	0	1	1
585.5332	64	Stimulus/S  4	4	5855332	2	0	1	1
585.5642	64	Stimulus/S  8	8	5855642	2	0	1	1
585.6196	64	Stimulus/S  1	1	5856196	2	0	1	1
681.6308	64	Stimulus/S  4	4	6816308	3	0	0	1
681.6618	64	Stimulus/S  4	4	6816618	3	0	0	1
681.6928	64	Stimulus/S  4	4	6816928	3	0	0	1
681.7238	64	Stimulus/S  4	4	6817238	3	0	0	1
681.7548	64	Stimulus/S  8	8	6817548	3	0	0	1
681.7858	64	Stimulus/S  8	8	6817858	3	0	0	1
681.8168	64	Stimulus/S  4	4	6818168	3	0	0	1
681.8478	64	Stimulus/S  4	4	6818478	3	0	0	1
681.9027	64	Stimulus/S  1	1	6819027	3	0	0	1
787.7085	64	Stimulus/S  4	4	7877085	4	0	0	1
787.7394	64	Stimulus/S  4	4	7877394	4	0	0	1
787.7705	64	Stimulus/S  4	4	7877705	4	0	0	1
787.8015	64	Stimulus/S  8	8	7878015	4	0	0	1
787.8325	64	Stimulus/S  4	4	7878325	4	0	0	1
787.8635	64	Stimulus/S  4	4	7878635	4	0	0	1
787.8945	64	Stimulus/S  4	4	7878945	4	0	0	1
787.9255	64	Stimulus/S  4	4	7879255	4	0	0	1
787.9691	64	Stimulus/S  1	1	7879691	4	0	0	1
876.4732	64	Stimulus/S  4	4	8764732	5	0	1	1
876.5042	64	Stimulus/S  4	4	8765042	5	0	1	1
876.5352	64	Stimulus/S  4	4	8765352	5	0	1	1
876.5662	64	Stimulus/S  8	8	8765662	5	0	1	1
876.5972	64	Stimulus/S  4	4	8765972	5	0	1	1
876.6283	64	Stimulus/S  8	8	8766283	5	0	1	1
876.6592	64	Stimulus/S  4	4	8766592	5	0	1	1
876.6902	64	Stimulus/S  8	8	8766902	5	0	1	1
876.7356	64	Stimulus/S  1	1	8767356	5	0	1	1
969.93	64	Stimulus/S  4	4	9699300	4	1	1	1
969.961	64	Stimulus/S  4	4	9699610	4	1	1	1
969.992	64	Stimulus/S  4	4	9699920	4	1	1	1
970.023	64	Stimulus/S  8	8	9700230	4	1	1	1
970.054	64	Stimulus/S  4	4	9700540	4	1	1	1
970.085	64	Stimulus/S  4	4	9700850	4	1	1	1
970.116	64	Stimulus/S  8	8	9701160	4	1	1	1
970.147	64	Stimulus/S  8	8	9701470	4	1	1	1
970.202	64	Stimulus/S  1	1	9702020	4	1	1	1
1061.245	64	Stimulus/S  4	4	10612450	5	1	0	1
1061.276	64	Stimulus/S  4	4	10612760	5	1	0	1
1061.307	64	Stimulus/S  4	4	10613070	5	1	0	1
1061.338	64	Stimulus/S  8	8	10613380	5	1	0	1
1061.369	64	Stimulus/S  4	4	10613690	5	1	0	1
1061.4	64	Stimulus/S  8	8	10614000	5	1	0	1
1061.431	64	Stimulus/S  8	8	10614310	5	1	0	1
1061.462	64	Stimulus/S  4	4	10614620	5	1	0	1
1061.5185	64	Stimulus/S  1	1	10615185	5	1	0	1
1165.2739	64	Stimulus/S  4	4	11652739	6	1	0	1
1165.3049	64	Stimulus/S  4	4	11653049	6	1	0	1
1165.3359	64	Stimulus/S  4	4	11653359	6	1	0	1
1165.3669	64	Stimulus/S  8	8	11653669	6	1	0	1
1165.3979	64	Stimulus/S  8	8	11653979	6	1	0	1
1165.4289	64	Stimulus/S  4	4	11654289	6	1	0	1
1165.4599	64	Stimulus/S  8	8	11654599	6	1	0	1
1165.4909	64	Stimulus/S  4	4	11654909	6	1	0	1
1165.5349	64	Stimulus/S  1	1	11655349	6	1	0	1
1257.4919	64	Stimulus/S  4	4	12574919	7	1	1	1
1257.5229	64	Stimulus/S  4	4	12575229	7	1	1	1
1257.5539	64	Stimulus/S  4	4	12575539	7	1	1	1
1257.5849	64	Stimulus/S  8	8	12575849	7	1	1	1
