onset	duration	trial_type	value	sample	attend	chapter
23.3918	64.0	Stimulus/S  1	1	233918	Female	0
23.3919	64.0	Stimulus/S  4	4	233919	Female	0
23.392	64.0	Stimulus/S  4	4	233920	Female	0
23.3921	64.0	Stimulus/S  4	4	233921	Female	0
23.3922	64.0	Stimulus/S  4	4	233922	Female	0
23.3923	64.0	Stimulus/S  4	4	233923	Female	0
23.3924	64.0	Stimulus/S  4	4	233924	Female	0
23.3925	64.0	Stimulus/S  4	4	233925	Female	0
87.3734	64.0	Stimulus/S  2	2	873734	Female	0
99.1484	64.0	Stimulus/S  1	1	991484	Female	1
99.1485	64.0	Stimulus/S  4	4	991485	Female	1
99.1486	64.0	Stimulus/S  4	4	991486	Female	1
99.1487	64.0	Stimulus/S  4	4	991487	Female	1
99.1488	64.0	Stimulus/S  4	4	991488	Female	1
99.1489	64.0	Stimulus/S  4	4	991489	Female	1
99.149	64.0	Stimulus/S  4	4	991490	Female	1
99.1491	64.0	Stimulus/S  8	8	991491	Female	1
163.13	64.0	Stimulus/S  2	2	1631300	Female	1
182.4998	64.0	Stimulus/S  1	1	1824998	Male	0
182.4999	64.0	Stimulus/S  8	8	1824999	Male	0
182.5	64.0	Stimulus/S  4	4	1825000	Male	0
182.5001	64.0	Stimulus/S  4	4	1825001	Male	0
182.5002	64.0	Stimulus/S  4	4	1825002	Male	0
182.5003	64.0	Stimulus/S  4	4	1825003	Male	0
182.5004	64.0	Stimulus/S  4	4	1825004	Male	0
182.5005	64.0	Stimulus/S  4	4	1825005	Male	0
246.4814	64.0	Stimulus/S  2	2	2464814	Male	0
260.3898	64.0	Stimulus/S  1	1	2603898	Male	1
260.3899	64.0	Stimulus/S  8	8	2603899	Male	1
260.39	64.0	Stimulus/S  4	4	2603900	Male	1
260.3901	64.0	Stimulus/S  4	4	2603901	Male	1
260.3902	64.0	Stimulus/S  4	4	2603902	Male	1
260.3903	64.0	Stimulus/S  4	4	2603903	Male	1
260.3904	64.0	Stimulus/S  4	4	2603904	Male	1
260.3905	64.0	Stimulus/S  8	8	2603905	Male	1
324.3714	64.0	Stimulus/S  2	2	3243714	Male	1
338.3651	64.0	Stimulus/S  1	1	3383651	Male	2
338.3652	64.0	Stimulus/S  8	8	3383652	Male	2
338.3653	64.0	Stimulus/S  4	4	3383653	Male	2
