onset	duration	trial_type	value	sample	chapter_ind	att_story	att_side	EEG_trigger
17.694	64	Stimulus/S  4	4	8847	0	0	0	1
17.726	64	Stimulus/S  4	4	8863	0	0	0	1
17.756	64	Stimulus/S  4	4	8878	0	0	0	1
17.788	64	Stimulus/S  4	4	8894	0	0	0	1
17.818	64	Stimulus/S  4	4	8909	0	0	0	1
17.85	64	Stimulus/S  4	4	8925	0	0	0	1
17.88	64	Stimulus/S  4	4	8940	0	0	0	1
17.912	64	Stimulus/S  4	4	8956	0	0	0	1
17.962	64	Stimulus/S  1	1	8981	0	0	0	1
112.356	64	Stimulus/S  4	4	56178	1	0	1	1
112.386	64	Stimulus/S  4	4	56193	1	0	1	1
112.418	64	Stimulus/S  4	4	56209	1	0	1	1
112.448	64	Stimulus/S  4	4	56224	1	0	1	1
112.48	64	Stimulus/S  4	4	56240	1	0	1	1
112.51	64	Stimulus/S  8	8	56255	1	0	1	1
112.542	64	Stimulus/S  4	4	56271	1	0	1	1
112.572	64	Stimulus/S  8	8	56286	1	0	1	1
112.63	64	Stimulus/S  1	1	56315	1	0	1	1
207.774	64	Stimulus/S  4	4	103887	0	1	1	1
207.804	64	Stimulus/S  4	4	103902	0	1	1	1
207.836	64	Stimulus/S  4	4	103918	0	1	1	1
207.866	64	Stimulus/S  4	4	103933	0	1	1	1
207.898	64	Stimulus/S  4	4	103949	0	1	1	1
207.928	64	Stimulus/S  4	4	103964	0	1	1	1
207.96	64	Stimulus/S  8	8	103980	0	1	1	1
207.99	64	Stimulus/S  8	8	103995	0	1	1	1
208.046	64	Stimulus/S  1	1	104023	0	1	1	1
290.112	64	Stimulus/S  4	4	145056	1	1	0	1
290.142	64	Stimulus/S  4	4	145071	1	1	0	1
290.174	64	Stimulus/S  4	4	145087	1	1	0	1
290.204	64	Stimulus/S  4	4	145102	1	1	0	1
290.236	64	Stimulus/S  4	4	145118	1	1	0	1
290.266	64	Stimulus/S  8	8	145133	1	1	0	1
290.298	64	Stimulus/S  8	8	145149	1	1	0	1
290.328	64	Stimulus/S  4	4	145164	1	1	0	1
290.38	64	Stimulus/S  1	1	145190	1	1	0	1
392.724	64	Stimulus/S  4	4	196362	2	1	0	1
392.754	64	Stimulus/S  4	4	196377	2	1	0	1
392.786	64	Stimulus/S  4	4	196393	2	1	0	1
392.816	64	Stimulus/S  4	4	196408	2	1	0	1
392.848	64	Stimulus/S  8	8	196424	2	1	0	1
392.878	64	Stimulus/S  4	4	196439	2	1	0	1
392.91	64	Stimulus/S  8	8	196455	2	1	0	1
392.94	64	Stimulus/S  4	4	196470	2	1	0	1
392.996	64	Stimulus/S  1	1	196498	2	1	0	1
483.356	64	Stimulus/S  4	4	241678	3	1	1	1
483.386	64	Stimulus/S  4	4	241693	3	1	1	1
483.418	64	Stimulus/S  4	4	241709	3	1	1	1
483.448	64	Stimulus/S  4	4	241724	3	1	1	1
483.48	64	Stimulus/S  8	8	241740	3	1	1	1
483.51	64	Stimulus/S  8	8	241755	3	1	1	1
483.542	64	Stimulus/S  8	8	241771	3	1	1	1
483.572	64	Stimulus/S  8	8	241786	3	1	1	1
483.63	64	Stimulus/S  1	1	241815	3	1	1	1
568.726	64	Stimulus/S  4	4	284363	2	0	1	1
568.758	64	Stimulus/S  4	4	284379	2	0	1	1
568.788	64	Stimulus/S  4	4	284394	2	0	1	1
568.82	64	Stimulus/S  4	4	284410	2	0	1	1
568.85	64	Stimulus/S  8	8	284425	2	0	1	1
568.882	64	Stimulus/S  4	4	284441	2	0	1	1
568.912	64	Stimulus/S  4	4	284456	2	0	1	1
568.944	64	Stimulus/S  8	8	284472	2	0	1	1
568.996	64	Stimulus/S  1	1	284498	2	0	1	1
656.69	64	Stimulus/S  4	4	328345	3	0	0	1
656.722	64	Stimulus/S  4	4	328361	3	0	0	1
656.752	64	Stimulus/S  4	4	328376	3	0	0	1
656.784	64	Stimulus/S  4	4	328392	3	0	0	1
656.814	64	Stimulus/S  8	8	328407	3	0	0	1
656.846	64	Stimulus/S  8	8	328423	3	0	0	1
656.876	64	Stimulus/S  4	4	328438	3	0	0	1
656.908	64	Stimulus/S  4	4	328454	3	0	0	1
656.962	64	Stimulus/S  1	1	328481	3	0	0	1
760.42	64	Stimulus/S  4	4	380210	4	0	0	1
760.45	64	Stimulus/S  4	4	380225	4	0	0	1
760.482	64	Stimulus/S  4	4	380241	4	0	0	1
760.512	64	Stimulus/S  8	8	380256	4	0	0	1
760.544	64	Stimulus/S  4	4	380272	4	0	0	1
760.574	64	Stimulus/S  4	4	380287	4	0	0	1
760.606	64	Stimulus/S  4	4	380303	4	0	0	1
760.636	64	Stimulus/S  4	4	380318	4	0	0	1
760.678	64	Stimulus/S  1	1	380339	4	0	0	1
846.656	64	Stimulus/S  4	4	423328	5	0	1	1
846.686	64	Stimulus/S  4	4	423343	5	0	1	1
846.718	64	Stimulus/S  4	4	423359	5	0	1	1
846.748	64	Stimulus/S  8	8	423374	5	0	1	1
846.78	64	Stimulus/S  4	4	423390	5	0	1	1
846.81	64	Stimulus/S  8	8	423405	5	0	1	1
846.842	64	Stimulus/S  4	4	423421	5	0	1	1
846.872	64	Stimulus/S  8	8	423436	5	0	1	1
846.928	64	Stimulus/S  1	1	423464	5	0	1	1
937.162	64	Stimulus/S  4	4	468581	4	1	1	1
937.192	64	Stimulus/S  4	4	468596	4	1	1	1
937.224	64	Stimulus/S  4	4	468612	4	1	1	1
937.254	64	Stimulus/S  8	8	468627	4	1	1	1
937.286	64	Stimulus/S  4	4	468643	4	1	1	1
937.316	64	Stimulus/S  4	4	468658	4	1	1	1
937.348	64	Stimulus/S  8	8	468674	4	1	1	1
