onset	duration	trial_type	value	sample	attend	chapter
38.1301	64.0	Stimulus/S  1	1	381301	Female	0
38.1302	64.0	Stimulus/S  4	4	381302	Female	0
38.1303	64.0	Stimulus/S  4	4	381303	Female	0
38.1304	64.0	Stimulus/S  4	4	381304	Female	0
38.1305	64.0	Stimulus/S  4	4	381305	Female	0
38.1306	64.0	Stimulus/S  4	4	381306	Female	0
38.1307	64.0	Stimulus/S  4	4	381307	Female	0
38.1308	64.0	Stimulus/S  4	4	381308	Female	0
102.1109	64.0	Stimulus/S  2	2	1021109	Female	0
118.311	64.0	Stimulus/S  1	1	1183110	Female	1
118.3111	64.0	Stimulus/S  4	4	1183111	Female	1
118.3112	64.0	Stimulus/S  4	4	1183112	Female	1
118.3113	64.0	Stimulus/S  4	4	1183113	Female	1
118.3114	64.0	Stimulus/S  4	4	1183114	Female	1
118.3115	64.0	Stimulus/S  4	4	1183115	Female	1
118.3116	64.0	Stimulus/S  4	4	1183116	Female	1
118.3117	64.0	Stimulus/S  8	8	1183117	Female	1
182.2918	64.0	Stimulus/S  2	2	1822918	Female	1
202.754	64.0	Stimulus/S  1	1	2027540	Male	0
202.7541	64.0	Stimulus/S  8	8	2027541	Male	0
202.7542	64.0	Stimulus/S  4	4	2027542	Male	0
202.7543	64.0	Stimulus/S  4	4	2027543	Male	0
202.7544	64.0	Stimulus/S  4	4	2027544	Male	0
202.7545	64.0	Stimulus/S  4	4	2027545	Male	0
202.7546	64.0	Stimulus/S  4	4	2027546	Male	0
202.7547	64.0	Stimulus/S  4	4	2027547	Male	0
266.7348	64.0	Stimulus/S  2	2	2667348	Male	0
283.565	64.0	Stimulus/S  1	1	2835650	Male	1
283.5651	64.0	Stimulus/S  8	8	2835651	Male	1
283.5652	64.0	Stimulus/S  4	4	2835652	Male	1
283.5653	64.0	Stimulus/S  4	4	2835653	Male	1
283.5654	64.0	Stimulus/S  4	4	2835654	Male	1
283.5655	64.0	Stimulus/S  4	4	2835655	Male	1
283.5656	64.0	Stimulus/S  4	4	2835656	Male	1
283.5657	64.0	Stimulus/S  8	8	2835657	Male	1
347.5457	64.0	Stimulus/S  2	2	3475457	Male	1
372.95	64.0	Stimulus/S  1	1	3729500	Male	2
372.9501	64.0	Stimulus/S  8	8	3729501	Male	2
372.9502	64.0	Stimulus/S  4	4	3729502	Male	2
372.9503	64.0	Stimulus/S  4	4	3729503	Male	2
372.9504	64.0	Stimulus/S  4	4	3729504	Male	2
372.9505	64.0	Stimulus/S  4	4	3729505	Male	2
372.9506	64.0	Stimulus/S  8	8	3729506	Male	2
372.9507	64.0	Stimulus/S  4	4	3729507	Male	2
436.9307	64.0	Stimulus/S  2	2	4369307	Male	2
465.061	64.0	Stimulus/S  1	1	4650610	Male	3
465.0611	64.0	Stimulus/S  8	8	4650611	Male	3
465.0612	64.0	Stimulus/S  4	4	4650612	Male	3
465.0613	64.0	Stimulus/S  4	4	4650613	Male	3
465.0614	64.0	Stimulus/S  4	4	4650614	Male	3
465.0615	64.0	Stimulus/S  4	4	4650615	Male	3
465.0616	64.0	Stimulus/S  8	8	4650616	Male	3
465.0617	64.0	Stimulus/S  8	8	4650617	Male	3
529.0418	64.0	Stimulus/S  2	2	5290418	Male	3
543.452	64.0	Stimulus/S  1	1	5434520	Female	2
543.4521	64.0	Stimulus/S  4	4	5434521	Female	2
543.4522	64.0	Stimulus/S  4	4	5434522	Female	2
543.4523	64.0	Stimulus/S  4	4	5434523	Female	2
543.4524	64.0	Stimulus/S  4	4	5434524	Female	2
543.4525	64.0	Stimulus/S  4	4	5434525	Female	2
543.4526	64.0	Stimulus/S  8	8	5434526	Female	2
543.4527	64.0	Stimulus/S  4	4	5434527	Female	2
607.4327	64.0	Stimulus/S  2	2	6074327	Female	2
625.1469	64.0	Stimulus/S  1	1	6251469	Female	3
625.147	64.0	Stimulus/S  4	4	6251470	Female	3
625.1471	64.0	Stimulus/S  4	4	6251471	Female	3
625.1472	64.0	Stimulus/S  4	4	6251472	Female	3
625.1473	64.0	Stimulus/S  4	4	6251473	Female	3
625.1474	64.0	Stimulus/S  4	4	6251474	Female	3
