onset	duration	trial_type	value	sample	attend	chapter
58.9419	64.0	Stimulus/S  1	1	589419	Female	0
58.942	64.0	Stimulus/S  4	4	589420	Female	0
58.9421	64.0	Stimulus/S  4	4	589421	Female	0
58.9422	64.0	Stimulus/S  4	4	589422	Female	0
58.9423	64.0	Stimulus/S  4	4	589423	Female	0
58.9424	64.0	Stimulus/S  4	4	589424	Female	0
58.9425	64.0	Stimulus/S  4	4	589425	Female	0
58.9426	64.0	Stimulus/S  4	4	589426	Female	0
122.9226	64.0	Stimulus/S  2	2	1229226	Female	0
142.7848	64.0	Stimulus/S  1	1	1427848	Female	1
142.7849	64.0	Stimulus/S  4	4	1427849	Female	1
142.785	64.0	Stimulus/S  4	4	1427850	Female	1
142.7851	64.0	Stimulus/S  4	4	1427851	Female	1
142.7852	64.0	Stimulus/S  4	4	1427852	Female	1
142.7853	64.0	Stimulus/S  4	4	1427853	Female	1
142.7854	64.0	Stimulus/S  4	4	1427854	Female	1
142.7855	64.0	Stimulus/S  8	8	1427855	Female	1
206.7656	64.0	Stimulus/S  2	2	2067656	Female	1
238.832	64.0	Stimulus/S  1	1	2388320	Male	0
238.8321	64.0	Stimulus/S  8	8	2388321	Male	0
238.8322	64.0	Stimulus/S  4	4	2388322	Male	0
238.8323	64.0	Stimulus/S  4	4	2388323	Male	0
238.8324	64.0	Stimulus/S  4	4	2388324	Male	0
238.8325	64.0	Stimulus/S  4	4	2388325	Male	0
238.8326	64.0	Stimulus/S  4	4	2388326	Male	0
238.8327	64.0	Stimulus/S  4	4	2388327	Male	0
302.8127	64.0	Stimulus/S  2	2	3028127	Male	0
315.4288	64.0	Stimulus/S  1	1	3154288	Male	1
315.4289	64.0	Stimulus/S  8	8	3154289	Male	1
315.429	64.0	Stimulus/S  4	4	3154290	Male	1
315.4291	64.0	Stimulus/S  4	4	3154291	Male	1
315.4292	64.0	Stimulus/S  4	4	3154292	Male	1
315.4293	64.0	Stimulus/S  4	4	3154293	Male	1
315.4294	64.0	Stimulus/S  4	4	3154294	Male	1
315.4295	64.0	Stimulus/S  8	8	3154295	Male	1
379.4096	64.0	Stimulus/S  2	2	3794096	Male	1
395.0558	64.0	Stimulus/S  1	1	3950558	Male	2
395.0559	64.0	Stimulus/S  8	8	3950559	Male	2
395.056	64.0	Stimulus/S  4	4	3950560	Male	2
395.0561	64.0	Stimulus/S  4	4	3950561	Male	2
395.0562	64.0	Stimulus/S  4	4	3950562	Male	2
395.0563	64.0	Stimulus/S  4	4	3950563	Male	2
395.0564	64.0	Stimulus/S  8	8	3950564	Male	2
395.0565	64.0	Stimulus/S  4	4	3950565	Male	2
459.0365	64.0	Stimulus/S  2	2	4590365	Male	2
474.3867	64.0	Stimulus/S  1	1	4743867	Male	3
474.3868	64.0	Stimulus/S  8	8	4743868	Male	3
474.3869	64.0	Stimulus/S  4	4	4743869	Male	3
474.387	64.0	Stimulus/S  4	4	4743870	Male	3
474.3871	64.0	Stimulus/S  4	4	4743871	Male	3
474.3872	64.0	Stimulus/S  4	4	4743872	Male	3
474.3873	64.0	Stimulus/S  8	8	4743873	Male	3
474.3874	64.0	Stimulus/S  8	8	4743874	Male	3
538.3674	64.0	Stimulus/S  2	2	5383674	Male	3
553.0616	64.0	Stimulus/S  1	1	5530616	Female	2
553.0617	64.0	Stimulus/S  4	4	5530617	Female	2
553.0618	64.0	Stimulus/S  4	4	5530618	Female	2
553.0619	64.0	Stimulus/S  4	4	5530619	Female	2
553.062	64.0	Stimulus/S  4	4	5530620	Female	2
553.0621	64.0	Stimulus/S  4	4	5530621	Female	2
553.0622	64.0	Stimulus/S  8	8	5530622	Female	2
553.0623	64.0	Stimulus/S  4	4	5530623	Female	2
617.0423	64.0	Stimulus/S  2	2	6170423	Female	2
631.1705	64.0	Stimulus/S  1	1	6311705	Female	3
631.1706	64.0	Stimulus/S  4	4	6311706	Female	3
631.1707	64.0	Stimulus/S  4	4	6311707	Female	3
631.1708	64.0	Stimulus/S  4	4	6311708	Female	3
631.1709	64.0	Stimulus/S  4	4	6311709	Female	3
631.171	64.0	Stimulus/S  4	4	6311710	Female	3
631.1711	64.0	Stimulus/S  8	8	6311711	Female	3
631.1712	64.0	Stimulus/S  8	8	6311712	Female	3
695.1512	64.0	Stimulus/S  2	2	6951512	Female	3
713.4974	64.0	Stimulus/S  1	1	7134974	Female	4
713.4975	64.0	Stimulus/S  4	4	7134975	Female	4
713.4976	64.0	Stimulus/S  4	4	7134976	Female	4
713.4977	64.0	Stimulus/S  4	4	7134977	Female	4
713.4978	64.0	Stimulus/S  4	4	7134978	Female	4
713.4979	64.0	Stimulus/S  8	8	7134979	Female	4
713.498	64.0	Stimulus/S  4	4	7134980	Female	4
713.4981	64.0	Stimulus/S  4	4	7134981	Female	4
777.4782	64.0	Stimulus/S  2	2	7774782	Female	4
793.9984	64.0	Stimulus/S  1	1	7939984	Female	5
793.9985	64.0	Stimulus/S  4	4	7939985	Female	5
793.9986	64.0	Stimulus/S  4	4	7939986	Female	5
793.9987	64.0	Stimulus/S  4	4	7939987	Female	5
793.9988	64.0	Stimulus/S  4	4	7939988	Female	5
793.9989	64.0	Stimulus/S  8	8	7939989	Female	5
793.999	64.0	Stimulus/S  4	4	7939990	Female	5
793.9991	64.0	Stimulus/S  8	8	7939991	Female	5
857.9791	64.0	Stimulus/S  2	2	8579791	Female	5
878.1733	64.0	Stimulus/S  1	1	8781733	Male	4
878.1734	64.0	Stimulus/S  8	8	8781734	Male	4
878.1735	64.0	Stimulus/S  4	4	8781735	Male	4
878.1736	64.0	Stimulus/S  4	4	8781736	Male	4
878.1737	64.0	Stimulus/S  4	4	8781737	Male	4
878.1738	64.0	Stimulus/S  8	8	8781738	Male	4
878.1739	64.0	Stimulus/S  4	4	8781739	Male	4
878.174	64.0	Stimulus/S  4	4	8781740	Male	4
942.1541	64.0	Stimulus/S  2	2	9421541	Male	4
958.0742	64.0	Stimulus/S  1	1	9580742	Male	5
958.0743	64.0	Stimulus/S  8	8	9580743	Male	5
958.0744	64.0	Stimulus/S  4	4	9580744	Male	5
958.0745	64.0	Stimulus/S  4	4	9580745	Male	5
958.0746	64.0	Stimulus/S  4	4	9580746	Male	5
958.0747	64.0	Stimulus/S  8	8	9580747	Male	5
958.0748	64.0	Stimulus/S  4	4	9580748	Male	5
958.0749	64.0	Stimulus/S  8	8	9580749	Male	5
1022.055	64.0	Stimulus/S  2	2	10220550	Male	5
1054.6053	64.0	Stimulus/S  1	1	10546053	Male	6
1054.6054	64.0	Stimulus/S  8	8	10546054	Male	6
1054.6055	64.0	Stimulus/S  4	4	10546055	Male	6
1054.6056	64.0	Stimulus/S  4	4	10546056	Male	6
1054.6057	64.0	Stimulus/S  4	4	10546057	Male	6
1054.6058	64.0	Stimulus/S  8	8	10546058	Male	6
1054.6059	64.0	Stimulus/S  8	8	10546059	Male	6
1054.606	64.0	Stimulus/S  4	4	10546060	Male	6
1118.5861	64.0	Stimulus/S  2	2	11185861	Male	6
1143.5424	64.0	Stimulus/S  1	1	11435424	Male	7
