onset	duration	trial_type	value	sample	trial_order	focus_order	EEG_trigger
8.52392	171.13464583333334	Stimulus/S  1	1	213098	2	1	1
8.54392	171.13464583333334	Stimulus/S  4	4	213598	2	1	1
8.56392	171.13464583333334	Stimulus/S  8	8	214098	2	1	1
8.58392	171.13464583333334	Stimulus/S  4	4	214598	2	1	1
8.60392	171.13464583333334	Stimulus/S  8	8	215098	2	1	1
179.6406	171.13464583333334	Stimulus/S  2	2	4491015	2	1	1
180.15196	171.13464583333334	Stimulus/S  1	1	4503799	2	1	1
180.17196	171.13464583333334	Stimulus/S  4	4	4504299	2	1	1
180.19196	171.13464583333334	Stimulus/S  8	8	4504799	2	1	1
180.21196	171.13464583333334	Stimulus/S  4	4	4505299	2	1	1
180.23196	171.13464583333334	Stimulus/S  8	8	4505799	2	1	1
351.26864	171.13464583333334	Stimulus/S  2	2	8781716	2	1	1
351.796	171.13464583333334	Stimulus/S  1	1	8794900	2	1	1
351.816	171.13464583333334	Stimulus/S  4	4	8795400	2	1	1
351.836	171.13464583333334	Stimulus/S  8	8	8795900	2	1	1
351.856	171.13464583333334	Stimulus/S  4	4	8796400	2	1	1
351.876	171.13464583333334	Stimulus/S  8	8	8796900	2	1	1
522.91268	171.13464583333334	Stimulus/S  2	2	13072817	2	1	1
523.43004	171.13464583333334	Stimulus/S  1	1	13085751	2	1	1
523.45004	171.13464583333334	Stimulus/S  4	4	13086251	2	1	1
523.47004	171.13464583333334	Stimulus/S  8	8	13086751	2	1	1
523.49004	171.13464583333334	Stimulus/S  4	4	13087251	2	1	1
523.51004	171.13464583333334	Stimulus/S  8	8	13087751	2	1	1
694.54672	171.13464583333334	Stimulus/S  2	2	17363668	2	1	1
695.04608	171.13464583333334	Stimulus/S  1	1	17376152	3	1	1
695.06608	171.13464583333334	Stimulus/S  4	4	17376652	3	1	1
695.08608	171.13464583333334	Stimulus/S  8	8	17377152	3	1	1
695.10608	171.13464583333334	Stimulus/S  8	8	17377652	3	1	1
695.12608	171.13464583333334	Stimulus/S  8	8	17378152	3	1	1
